benchmark,task,arm,item_id,pair_id,model,response_sha256,dimension,score,score_mean,judge_count,centered_score,z_centered_score
longtutor_teaching,longtutor,longitudinal,14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,qwen3.5-4b,dad82a15ad616ac98917a6198fc0ee1c95167cac29ebcd75dc3f016baf1ebee6,affective_warmth,1.0,1.3333333333333333,3,-1.5,-1.787331657931886
longtutor_teaching,longtutor,longitudinal,14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,qwen3.5-4b,dad82a15ad616ac98917a6198fc0ee1c95167cac29ebcd75dc3f016baf1ebee6,autonomy_support,2.0,1.6666666666666667,3,-0.6666666666666665,-0.7935842873194809
longtutor_teaching,longtutor,longitudinal,14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,qwen3.5-4b,dad82a15ad616ac98917a6198fc0ee1c95167cac29ebcd75dc3f016baf1ebee6,cognitive_load,3.0,3.0,3,0.5,0.7298557735764529
longtutor_teaching,longtutor,longitudinal,14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,qwen3.5-4b,dad82a15ad616ac98917a6198fc0ee1c95167cac29ebcd75dc3f016baf1ebee6,diagnostic_specificity,3.0,3.0,3,0.16666666666666652,0.16290446171439832
longtutor_teaching,longtutor,longitudinal,14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,qwen3.5-4b,dad82a15ad616ac98917a6198fc0ee1c95167cac29ebcd75dc3f016baf1ebee6,elicitation,2.0,1.6666666666666667,3,-1.0,-0.9122879467232407
longtutor_teaching,longtutor,longitudinal,14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,qwen3.5-4b,dad82a15ad616ac98917a6198fc0ee1c95167cac29ebcd75dc3f016baf1ebee6,epistemic_caution,1.0,1.0,3,0.0,0.0
longtutor_teaching,longtutor,longitudinal,14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,qwen3.5-4b,dad82a15ad616ac98917a6198fc0ee1c95167cac29ebcd75dc3f016baf1ebee6,help_directness,4.0,4.333333333333333,3,0.5,0.6445241312284631
longtutor_teaching,longtutor,longitudinal,14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,qwen3.5-4b,dad82a15ad616ac98917a6198fc0ee1c95167cac29ebcd75dc3f016baf1ebee6,personalization,3.0,3.6666666666666665,3,-0.16666666666666652,-0.13614607252300867
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,deepseek-v4-pro,537ddf9a65f875e17a32a0e516385e221231ac0483132e3050a44c5bb689d095,affective_warmth,3.0,3.0,3,0.5,0.5957772193106287
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,deepseek-v4-pro,537ddf9a65f875e17a32a0e516385e221231ac0483132e3050a44c5bb689d095,autonomy_support,2.0,1.6666666666666667,3,-0.3333333333333335,-0.39679214365974075
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,deepseek-v4-pro,537ddf9a65f875e17a32a0e516385e221231ac0483132e3050a44c5bb689d095,cognitive_load,3.0,2.6666666666666665,3,0.3333333333333335,0.4865705157176355
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,deepseek-v4-pro,537ddf9a65f875e17a32a0e516385e221231ac0483132e3050a44c5bb689d095,diagnostic_specificity,4.0,4.333333333333333,3,0.8333333333333335,0.8145223085719924
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,deepseek-v4-pro,537ddf9a65f875e17a32a0e516385e221231ac0483132e3050a44c5bb689d095,elicitation,2.0,2.0,3,-0.8333333333333335,-0.7602399556027007
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,deepseek-v4-pro,537ddf9a65f875e17a32a0e516385e221231ac0483132e3050a44c5bb689d095,epistemic_caution,1.0,1.0,3,0.0,0.0
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,deepseek-v4-pro,537ddf9a65f875e17a32a0e516385e221231ac0483132e3050a44c5bb689d095,help_directness,5.0,5.0,3,1.1666666666666665,1.5038896395330803
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,deepseek-v4-pro,537ddf9a65f875e17a32a0e516385e221231ac0483132e3050a44c5bb689d095,personalization,4.0,4.333333333333333,3,1.0,0.8168764351380527
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,doubao-seed-2.0-pro,ca7cc584236c04019d3402e64c857549b630ade8795cd6d50e12c671cc06c75e,affective_warmth,2.0,1.6666666666666667,3,-0.5,-0.5957772193106287
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,doubao-seed-2.0-pro,ca7cc584236c04019d3402e64c857549b630ade8795cd6d50e12c671cc06c75e,autonomy_support,3.0,3.0,3,0.6666666666666665,0.7935842873194809
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,doubao-seed-2.0-pro,ca7cc584236c04019d3402e64c857549b630ade8795cd6d50e12c671cc06c75e,cognitive_load,2.0,2.3333333333333335,3,-0.6666666666666665,-0.9731410314352703
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,doubao-seed-2.0-pro,ca7cc584236c04019d3402e64c857549b630ade8795cd6d50e12c671cc06c75e,diagnostic_specificity,2.0,2.0,3,-1.1666666666666665,-1.140331232000789
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,doubao-seed-2.0-pro,ca7cc584236c04019d3402e64c857549b630ade8795cd6d50e12c671cc06c75e,elicitation,4.0,4.0,3,1.1666666666666665,1.0643359378437807
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,doubao-seed-2.0-pro,ca7cc584236c04019d3402e64c857549b630ade8795cd6d50e12c671cc06c75e,epistemic_caution,1.0,1.0,3,0.0,0.0
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,doubao-seed-2.0-pro,ca7cc584236c04019d3402e64c857549b630ade8795cd6d50e12c671cc06c75e,help_directness,3.0,3.0,3,-0.8333333333333335,-1.074206885380772
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,doubao-seed-2.0-pro,ca7cc584236c04019d3402e64c857549b630ade8795cd6d50e12c671cc06c75e,personalization,1.0,1.3333333333333333,3,-2.0,-1.6337528702761055
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,glm-5.2,7a0f263be64a7dfdb3fc831b838986fd5ff1b72c144d765b39da4a5c5605bcc8,affective_warmth,2.0,2.0,3,-0.5,-0.5957772193106287
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,glm-5.2,7a0f263be64a7dfdb3fc831b838986fd5ff1b72c144d765b39da4a5c5605bcc8,autonomy_support,3.0,3.3333333333333335,3,0.6666666666666665,0.7935842873194809
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,glm-5.2,7a0f263be64a7dfdb3fc831b838986fd5ff1b72c144d765b39da4a5c5605bcc8,cognitive_load,2.0,1.6666666666666667,3,-0.6666666666666665,-0.9731410314352703
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,glm-5.2,7a0f263be64a7dfdb3fc831b838986fd5ff1b72c144d765b39da4a5c5605bcc8,diagnostic_specificity,2.0,1.6666666666666667,3,-1.1666666666666665,-1.140331232000789
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,glm-5.2,7a0f263be64a7dfdb3fc831b838986fd5ff1b72c144d765b39da4a5c5605bcc8,elicitation,5.0,4.333333333333333,3,2.1666666666666665,1.9766238845670214
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,glm-5.2,7a0f263be64a7dfdb3fc831b838986fd5ff1b72c144d765b39da4a5c5605bcc8,epistemic_caution,1.0,1.0,3,0.0,0.0
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,glm-5.2,7a0f263be64a7dfdb3fc831b838986fd5ff1b72c144d765b39da4a5c5605bcc8,help_directness,3.0,3.0,3,-0.8333333333333335,-1.074206885380772
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,glm-5.2,7a0f263be64a7dfdb3fc831b838986fd5ff1b72c144d765b39da4a5c5605bcc8,personalization,1.0,1.0,3,-2.0,-1.6337528702761055
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,minimax-m2.7,ef0999a422c0215a19d48fe6799931b41d59a10f44e9fa0bb44e436d9e3a8ac7,affective_warmth,2.0,2.0,3,-0.5,-0.5957772193106287
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,minimax-m2.7,ef0999a422c0215a19d48fe6799931b41d59a10f44e9fa0bb44e436d9e3a8ac7,autonomy_support,3.0,2.6666666666666665,3,0.6666666666666665,0.7935842873194809
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,minimax-m2.7,ef0999a422c0215a19d48fe6799931b41d59a10f44e9fa0bb44e436d9e3a8ac7,cognitive_load,3.0,2.6666666666666665,3,0.3333333333333335,0.4865705157176355
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,minimax-m2.7,ef0999a422c0215a19d48fe6799931b41d59a10f44e9fa0bb44e436d9e3a8ac7,diagnostic_specificity,2.0,2.3333333333333335,3,-1.1666666666666665,-1.140331232000789
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,minimax-m2.7,ef0999a422c0215a19d48fe6799931b41d59a10f44e9fa0bb44e436d9e3a8ac7,elicitation,3.0,3.3333333333333335,3,0.16666666666666652,0.15204799112054
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,minimax-m2.7,ef0999a422c0215a19d48fe6799931b41d59a10f44e9fa0bb44e436d9e3a8ac7,epistemic_caution,1.0,1.0,3,0.0,0.0
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,minimax-m2.7,ef0999a422c0215a19d48fe6799931b41d59a10f44e9fa0bb44e436d9e3a8ac7,help_directness,3.0,3.0,3,-0.8333333333333335,-1.074206885380772
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,minimax-m2.7,ef0999a422c0215a19d48fe6799931b41d59a10f44e9fa0bb44e436d9e3a8ac7,personalization,3.0,3.6666666666666665,3,0.0,0.0
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,minimax-m3,982a69bb7944b9bbd38afdb5664c6e528a1fc738455a04ae42739a2547816546,affective_warmth,3.0,3.0,3,0.5,0.5957772193106287
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,minimax-m3,982a69bb7944b9bbd38afdb5664c6e528a1fc738455a04ae42739a2547816546,autonomy_support,2.0,2.3333333333333335,3,-0.3333333333333335,-0.39679214365974075
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,minimax-m3,982a69bb7944b9bbd38afdb5664c6e528a1fc738455a04ae42739a2547816546,cognitive_load,3.0,3.3333333333333335,3,0.3333333333333335,0.4865705157176355
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,minimax-m3,982a69bb7944b9bbd38afdb5664c6e528a1fc738455a04ae42739a2547816546,diagnostic_specificity,5.0,4.666666666666667,3,1.8333333333333335,1.7919490788583832
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,minimax-m3,982a69bb7944b9bbd38afdb5664c6e528a1fc738455a04ae42739a2547816546,elicitation,2.0,2.6666666666666665,3,-0.8333333333333335,-0.7602399556027007
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,minimax-m3,982a69bb7944b9bbd38afdb5664c6e528a1fc738455a04ae42739a2547816546,epistemic_caution,1.0,1.3333333333333333,3,0.0,0.0
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,minimax-m3,982a69bb7944b9bbd38afdb5664c6e528a1fc738455a04ae42739a2547816546,help_directness,4.0,4.333333333333333,3,0.16666666666666652,0.2148413770761542
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,minimax-m3,982a69bb7944b9bbd38afdb5664c6e528a1fc738455a04ae42739a2547816546,personalization,5.0,5.0,3,2.0,1.6337528702761055
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,qwen3.5-4b,1bd60734a277f68a5ad83b5f9d506b10e9f3a653b7d9e440c4291df216cca1e6,affective_warmth,3.0,3.0,3,0.5,0.5957772193106287
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,qwen3.5-4b,1bd60734a277f68a5ad83b5f9d506b10e9f3a653b7d9e440c4291df216cca1e6,autonomy_support,1.0,1.0,3,-1.3333333333333335,-1.5871685746389625
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,qwen3.5-4b,1bd60734a277f68a5ad83b5f9d506b10e9f3a653b7d9e440c4291df216cca1e6,cognitive_load,3.0,3.3333333333333335,3,0.3333333333333335,0.4865705157176355
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,qwen3.5-4b,1bd60734a277f68a5ad83b5f9d506b10e9f3a653b7d9e440c4291df216cca1e6,diagnostic_specificity,4.0,4.0,3,0.8333333333333335,0.8145223085719924
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,qwen3.5-4b,1bd60734a277f68a5ad83b5f9d506b10e9f3a653b7d9e440c4291df216cca1e6,elicitation,1.0,1.0,3,-1.8333333333333335,-1.6725279023259414
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,qwen3.5-4b,1bd60734a277f68a5ad83b5f9d506b10e9f3a653b7d9e440c4291df216cca1e6,epistemic_caution,1.0,1.0,3,0.0,0.0
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,qwen3.5-4b,1bd60734a277f68a5ad83b5f9d506b10e9f3a653b7d9e440c4291df216cca1e6,help_directness,5.0,5.0,3,1.1666666666666665,1.5038896395330803
longtutor_teaching,longtutor,longitudinal,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,qwen3.5-4b,1bd60734a277f68a5ad83b5f9d506b10e9f3a653b7d9e440c4291df216cca1e6,personalization,4.0,4.333333333333333,3,1.0,0.8168764351380527
longtutor_teaching,longtutor,longitudinal,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,deepseek-v4-pro,9728d259325db603a5ebb190b58c55c09e5eedf5dfd7c3b1af4e5e0fd1a40061,affective_warmth,3.0,2.6666666666666665,3,0.16666666666666652,0.19859240643687606
longtutor_teaching,longtutor,longitudinal,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,deepseek-v4-pro,9728d259325db603a5ebb190b58c55c09e5eedf5dfd7c3b1af4e5e0fd1a40061,autonomy_support,3.0,3.0,3,0.6666666666666665,0.7935842873194809
longtutor_teaching,longtutor,longitudinal,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,deepseek-v4-pro,9728d259325db603a5ebb190b58c55c09e5eedf5dfd7c3b1af4e5e0fd1a40061,cognitive_load,2.0,2.0,3,-0.3333333333333335,-0.4865705157176355
longtutor_teaching,longtutor,longitudinal,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,deepseek-v4-pro,9728d259325db603a5ebb190b58c55c09e5eedf5dfd7c3b1af4e5e0fd1a40061,diagnostic_specificity,4.0,4.0,3,0.8333333333333335,0.8145223085719924
longtutor_teaching,longtutor,longitudinal,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,deepseek-v4-pro,9728d259325db603a5ebb190b58c55c09e5eedf5dfd7c3b1af4e5e0fd1a40061,elicitation,4.0,3.3333333333333335,3,0.6666666666666665,0.6081919644821603
longtutor_teaching,longtutor,longitudinal,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,deepseek-v4-pro,9728d259325db603a5ebb190b58c55c09e5eedf5dfd7c3b1af4e5e0fd1a40061,epistemic_caution,3.0,3.0,3,0.6666666666666665,1.2422479558678896
longtutor_teaching,longtutor,longitudinal,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,deepseek-v4-pro,9728d259325db603a5ebb190b58c55c09e5eedf5dfd7c3b1af4e5e0fd1a40061,help_directness,3.0,2.6666666666666665,3,-0.6666666666666665,-0.8593655083046173
longtutor_teaching,longtutor,longitudinal,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,deepseek-v4-pro,9728d259325db603a5ebb190b58c55c09e5eedf5dfd7c3b1af4e5e0fd1a40061,personalization,1.0,1.3333333333333333,3,-1.1666666666666665,-0.9530225076610613
longtutor_teaching,longtutor,longitudinal,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,doubao-seed-2.0-pro,d6b89489c8aca39db760fa2d949e4ec0b3a80917303418161034a5807438d642,affective_warmth,4.0,4.333333333333333,3,1.1666666666666665,1.3901468450581334
longtutor_teaching,longtutor,longitudinal,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,doubao-seed-2.0-pro,d6b89489c8aca39db760fa2d949e4ec0b3a80917303418161034a5807438d642,autonomy_support,3.0,2.6666666666666665,3,0.6666666666666665,0.7935842873194809
longtutor_teaching,longtutor,longitudinal,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,doubao-seed-2.0-pro,d6b89489c8aca39db760fa2d949e4ec0b3a80917303418161034a5807438d642,cognitive_load,3.0,3.0,3,0.6666666666666665,0.9731410314352703
longtutor_teaching,longtutor,longitudinal,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,doubao-seed-2.0-pro,d6b89489c8aca39db760fa2d949e4ec0b3a80917303418161034a5807438d642,diagnostic_specificity,4.0,3.6666666666666665,3,0.8333333333333335,0.8145223085719924
longtutor_teaching,longtutor,longitudinal,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,doubao-seed-2.0-pro,d6b89489c8aca39db760fa2d949e4ec0b3a80917303418161034a5807438d642,elicitation,3.0,3.3333333333333335,3,-0.3333333333333335,-0.30409598224108036
longtutor_teaching,longtutor,longitudinal,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,doubao-seed-2.0-pro,d6b89489c8aca39db760fa2d949e4ec0b3a80917303418161034a5807438d642,epistemic_caution,3.0,3.0,3,0.6666666666666665,1.2422479558678896
