benchmark,task,arm,split,item_id,pair_id,model,response_sha256,judge,candidate_label,candidate_position,dimension,score,confidence
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-320,320,minimax-m2.7,1cc2e3805b2e1a91af0ac6d5d8bb1b1ed2f8921edab568ab4444d36ac1f44bbe,glm-5.2,B,2,relational_communion,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-320,320,minimax-m2.7,1cc2e3805b2e1a91af0ac6d5d8bb1b1ed2f8921edab568ab4444d36ac1f44bbe,glm-5.2,B,2,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-320,320,qwen3.5-4b,5062b521678be06903162315e5fac92203a4072dd47e20138782e157bbab994a,glm-5.2,C,3,instructional_agency,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-320,320,qwen3.5-4b,5062b521678be06903162315e5fac92203a4072dd47e20138782e157bbab994a,glm-5.2,C,3,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-320,320,qwen3.5-4b,5062b521678be06903162315e5fac92203a4072dd47e20138782e157bbab994a,glm-5.2,C,3,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-320,320,deepseek-v4-pro,99159ddaf0cc15908057e2242a8d63d5a39ef6dc88075b204aa36a37d0cf229a,glm-5.2,D,4,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-320,320,deepseek-v4-pro,99159ddaf0cc15908057e2242a8d63d5a39ef6dc88075b204aa36a37d0cf229a,glm-5.2,D,4,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-320,320,deepseek-v4-pro,99159ddaf0cc15908057e2242a8d63d5a39ef6dc88075b204aa36a37d0cf229a,glm-5.2,D,4,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-320,320,doubao-seed-2.0-pro,87bff45a5fd85a10cff999c25800a62c6f68fcf932285332a5a9334263b625c9,glm-5.2,E,5,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-320,320,doubao-seed-2.0-pro,87bff45a5fd85a10cff999c25800a62c6f68fcf932285332a5a9334263b625c9,glm-5.2,E,5,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-320,320,doubao-seed-2.0-pro,87bff45a5fd85a10cff999c25800a62c6f68fcf932285332a5a9334263b625c9,glm-5.2,E,5,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-320,320,minimax-m3,9fd20b781b8ee2621e599a854c74095e023b4f808b08f003e652da52a8b5cd39,glm-5.2,F,6,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-320,320,minimax-m3,9fd20b781b8ee2621e599a854c74095e023b4f808b08f003e652da52a8b5cd39,glm-5.2,F,6,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-320,320,minimax-m3,9fd20b781b8ee2621e599a854c74095e023b4f808b08f003e652da52a8b5cd39,glm-5.2,F,6,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-390,390,glm-5.2,643a204b7398c49a2b7c7e4d010c0df678b8b4e8b6282771c357d711a9cdfdc3,glm-5.2,A,1,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-390,390,glm-5.2,643a204b7398c49a2b7c7e4d010c0df678b8b4e8b6282771c357d711a9cdfdc3,glm-5.2,A,1,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-390,390,glm-5.2,643a204b7398c49a2b7c7e4d010c0df678b8b4e8b6282771c357d711a9cdfdc3,glm-5.2,A,1,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-390,390,minimax-m3,132f6297a399d976acb4fb236c687d7de848cafa0d00f09b386416e719e29f1b,glm-5.2,B,2,instructional_agency,5,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-390,390,minimax-m3,132f6297a399d976acb4fb236c687d7de848cafa0d00f09b386416e719e29f1b,glm-5.2,B,2,relational_communion,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-390,390,minimax-m3,132f6297a399d976acb4fb236c687d7de848cafa0d00f09b386416e719e29f1b,glm-5.2,B,2,next_step_actionability,1,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-390,390,doubao-seed-2.0-pro,f2dc5c614f12424eb39039403b7e1a7e975020e3f0b87603df55c7bbd1c381fa,glm-5.2,C,3,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-390,390,doubao-seed-2.0-pro,f2dc5c614f12424eb39039403b7e1a7e975020e3f0b87603df55c7bbd1c381fa,glm-5.2,C,3,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-390,390,doubao-seed-2.0-pro,f2dc5c614f12424eb39039403b7e1a7e975020e3f0b87603df55c7bbd1c381fa,glm-5.2,C,3,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-390,390,qwen3.5-4b,c4fc01f9845d595e6253f3839deae816945afe9083320956a6a40fd30d16df01,glm-5.2,D,4,instructional_agency,5,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-390,390,qwen3.5-4b,c4fc01f9845d595e6253f3839deae816945afe9083320956a6a40fd30d16df01,glm-5.2,D,4,relational_communion,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-390,390,qwen3.5-4b,c4fc01f9845d595e6253f3839deae816945afe9083320956a6a40fd30d16df01,glm-5.2,D,4,next_step_actionability,1,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-390,390,minimax-m2.7,3280b5fb4a57b20b89fe3189b875c4e1ca409b5029d6769c02df578f55e423e5,glm-5.2,E,5,instructional_agency,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-390,390,minimax-m2.7,3280b5fb4a57b20b89fe3189b875c4e1ca409b5029d6769c02df578f55e423e5,glm-5.2,E,5,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-390,390,minimax-m2.7,3280b5fb4a57b20b89fe3189b875c4e1ca409b5029d6769c02df578f55e423e5,glm-5.2,E,5,next_step_actionability,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-390,390,deepseek-v4-pro,1048e4dcc90ec01444f61c7aadbaa9b2c282cab031925eb29ff42148b2ed3a9b,glm-5.2,F,6,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-390,390,deepseek-v4-pro,1048e4dcc90ec01444f61c7aadbaa9b2c282cab031925eb29ff42148b2ed3a9b,glm-5.2,F,6,relational_communion,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-390,390,deepseek-v4-pro,1048e4dcc90ec01444f61c7aadbaa9b2c282cab031925eb29ff42148b2ed3a9b,glm-5.2,F,6,next_step_actionability,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-362,362,minimax-m2.7,37e9cc462a39857364c5febe240175aec11274aaeb810dd01f3919c61a81b2c0,glm-5.2,A,1,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-362,362,minimax-m2.7,37e9cc462a39857364c5febe240175aec11274aaeb810dd01f3919c61a81b2c0,glm-5.2,A,1,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-362,362,minimax-m2.7,37e9cc462a39857364c5febe240175aec11274aaeb810dd01f3919c61a81b2c0,glm-5.2,A,1,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-362,362,qwen3.5-4b,f21ec83d1ea75dec9ea144f327518e2f90faf80213adf31a68b429cc28eb6000,glm-5.2,B,2,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-362,362,qwen3.5-4b,f21ec83d1ea75dec9ea144f327518e2f90faf80213adf31a68b429cc28eb6000,glm-5.2,B,2,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-362,362,qwen3.5-4b,f21ec83d1ea75dec9ea144f327518e2f90faf80213adf31a68b429cc28eb6000,glm-5.2,B,2,next_step_actionability,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-362,362,minimax-m3,948c887f56463cae14d51cd9474a281f827017f8efd61e83ff8f51cef5aa7c7d,glm-5.2,C,3,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-362,362,minimax-m3,948c887f56463cae14d51cd9474a281f827017f8efd61e83ff8f51cef5aa7c7d,glm-5.2,C,3,relational_communion,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-362,362,minimax-m3,948c887f56463cae14d51cd9474a281f827017f8efd61e83ff8f51cef5aa7c7d,glm-5.2,C,3,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-362,362,deepseek-v4-pro,017139acfb1f9d42286fa728964ed4ea53d6ab811a68e871c210371b1469a2b8,glm-5.2,D,4,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-362,362,deepseek-v4-pro,017139acfb1f9d42286fa728964ed4ea53d6ab811a68e871c210371b1469a2b8,glm-5.2,D,4,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-362,362,deepseek-v4-pro,017139acfb1f9d42286fa728964ed4ea53d6ab811a68e871c210371b1469a2b8,glm-5.2,D,4,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-362,362,glm-5.2,ca715b2fff1ca35ca753939829eeb73017134c0207ee469ae7e966c0993e2f5d,glm-5.2,E,5,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-362,362,glm-5.2,ca715b2fff1ca35ca753939829eeb73017134c0207ee469ae7e966c0993e2f5d,glm-5.2,E,5,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-362,362,glm-5.2,ca715b2fff1ca35ca753939829eeb73017134c0207ee469ae7e966c0993e2f5d,glm-5.2,E,5,next_step_actionability,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-362,362,doubao-seed-2.0-pro,b07902869100ccf072915a95514c30ece6d06a5d939388c5b1abb8d15fb5ccd3,glm-5.2,F,6,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-362,362,doubao-seed-2.0-pro,b07902869100ccf072915a95514c30ece6d06a5d939388c5b1abb8d15fb5ccd3,glm-5.2,F,6,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-362,362,doubao-seed-2.0-pro,b07902869100ccf072915a95514c30ece6d06a5d939388c5b1abb8d15fb5ccd3,glm-5.2,F,6,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-385,385,minimax-m2.7,5aaac6dc4a13f9cb6eca3229185ca6172aac4e80e21e5e91f35198764306aced,glm-5.2,A,1,instructional_agency,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-385,385,minimax-m2.7,5aaac6dc4a13f9cb6eca3229185ca6172aac4e80e21e5e91f35198764306aced,glm-5.2,A,1,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-385,385,minimax-m2.7,5aaac6dc4a13f9cb6eca3229185ca6172aac4e80e21e5e91f35198764306aced,glm-5.2,A,1,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-385,385,qwen3.5-4b,209493f507c52a7c5ec7f86b505ce5c9aaee8aa2d7fb34b90e7599926b62cdef,glm-5.2,B,2,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-385,385,qwen3.5-4b,209493f507c52a7c5ec7f86b505ce5c9aaee8aa2d7fb34b90e7599926b62cdef,glm-5.2,B,2,relational_communion,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-385,385,qwen3.5-4b,209493f507c52a7c5ec7f86b505ce5c9aaee8aa2d7fb34b90e7599926b62cdef,glm-5.2,B,2,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-385,385,deepseek-v4-pro,b257e5437c12dd7322bab04e4a0852943cdde359eb93a03978fd787f858d8165,glm-5.2,C,3,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-385,385,deepseek-v4-pro,b257e5437c12dd7322bab04e4a0852943cdde359eb93a03978fd787f858d8165,glm-5.2,C,3,relational_communion,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-385,385,deepseek-v4-pro,b257e5437c12dd7322bab04e4a0852943cdde359eb93a03978fd787f858d8165,glm-5.2,C,3,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-385,385,doubao-seed-2.0-pro,36c81e3f3340539f3cea9df17b301b7f5c453e78f785356cc17422db1cd8ec1c,glm-5.2,D,4,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-385,385,doubao-seed-2.0-pro,36c81e3f3340539f3cea9df17b301b7f5c453e78f785356cc17422db1cd8ec1c,glm-5.2,D,4,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-385,385,doubao-seed-2.0-pro,36c81e3f3340539f3cea9df17b301b7f5c453e78f785356cc17422db1cd8ec1c,glm-5.2,D,4,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-385,385,glm-5.2,207318ad34761fe48b1609be78c0dbaf125d3e5c6a19df7cb122006de7b0ef55,glm-5.2,E,5,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-385,385,glm-5.2,207318ad34761fe48b1609be78c0dbaf125d3e5c6a19df7cb122006de7b0ef55,glm-5.2,E,5,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-385,385,glm-5.2,207318ad34761fe48b1609be78c0dbaf125d3e5c6a19df7cb122006de7b0ef55,glm-5.2,E,5,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-385,385,minimax-m3,09466caae571e1b36de9c488926990b0e483402b98e7ff18933fcbbb0fec76c9,glm-5.2,F,6,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-385,385,minimax-m3,09466caae571e1b36de9c488926990b0e483402b98e7ff18933fcbbb0fec76c9,glm-5.2,F,6,relational_communion,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-385,385,minimax-m3,09466caae571e1b36de9c488926990b0e483402b98e7ff18933fcbbb0fec76c9,glm-5.2,F,6,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-399,399,deepseek-v4-pro,214542ed79817d7080be4b1b3468a4ffcecbce7be2f813b02010f64f5d4a1b90,glm-5.2,A,1,instructional_agency,3,5
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-399,399,deepseek-v4-pro,214542ed79817d7080be4b1b3468a4ffcecbce7be2f813b02010f64f5d4a1b90,glm-5.2,A,1,relational_communion,3,5
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-399,399,deepseek-v4-pro,214542ed79817d7080be4b1b3468a4ffcecbce7be2f813b02010f64f5d4a1b90,glm-5.2,A,1,next_step_actionability,3,5
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-399,399,doubao-seed-2.0-pro,b21451ad4652c65392e8fb3061f46c9c79fc3c46e813d5d77921840301739fc0,glm-5.2,B,2,instructional_agency,3,5
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-399,399,doubao-seed-2.0-pro,b21451ad4652c65392e8fb3061f46c9c79fc3c46e813d5d77921840301739fc0,glm-5.2,B,2,relational_communion,3,5
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-399,399,doubao-seed-2.0-pro,b21451ad4652c65392e8fb3061f46c9c79fc3c46e813d5d77921840301739fc0,glm-5.2,B,2,next_step_actionability,3,5
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-399,399,qwen3.5-4b,682a7180902ffb093686f8a3331f29315fcf02ab5a2b06dafa91fcd8c54eea00,glm-5.2,C,3,instructional_agency,4,5
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-399,399,qwen3.5-4b,682a7180902ffb093686f8a3331f29315fcf02ab5a2b06dafa91fcd8c54eea00,glm-5.2,C,3,relational_communion,3,5
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-399,399,qwen3.5-4b,682a7180902ffb093686f8a3331f29315fcf02ab5a2b06dafa91fcd8c54eea00,glm-5.2,C,3,next_step_actionability,4,5
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-399,399,minimax-m3,4fa12753af194d93383c6318ab53f308e110f1b258358c19457b2b341f248928,glm-5.2,D,4,instructional_agency,3,5
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-399,399,minimax-m3,4fa12753af194d93383c6318ab53f308e110f1b258358c19457b2b341f248928,glm-5.2,D,4,relational_communion,3,5
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-399,399,minimax-m3,4fa12753af194d93383c6318ab53f308e110f1b258358c19457b2b341f248928,glm-5.2,D,4,next_step_actionability,3,5
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-399,399,minimax-m2.7,61e570f071c540617d989844be16cf7801d5d530cd60e459b740abdb7d8ff20b,glm-5.2,E,5,instructional_agency,3,5
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-399,399,minimax-m2.7,61e570f071c540617d989844be16cf7801d5d530cd60e459b740abdb7d8ff20b,glm-5.2,E,5,relational_communion,3,5
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-399,399,minimax-m2.7,61e570f071c540617d989844be16cf7801d5d530cd60e459b740abdb7d8ff20b,glm-5.2,E,5,next_step_actionability,4,5
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-399,399,glm-5.2,80d7f8c8f5a9593404aea35813e9f3c0634ec2bf729069ebe6530195d4e080d8,glm-5.2,F,6,instructional_agency,3,5
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-399,399,glm-5.2,80d7f8c8f5a9593404aea35813e9f3c0634ec2bf729069ebe6530195d4e080d8,glm-5.2,F,6,relational_communion,3,5
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-399,399,glm-5.2,80d7f8c8f5a9593404aea35813e9f3c0634ec2bf729069ebe6530195d4e080d8,glm-5.2,F,6,next_step_actionability,4,5
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-369,369,deepseek-v4-pro,129ff1c9e7c5e5c40bb685426c0a52618974c9dfff4f91f8e1db70b992c775e8,glm-5.2,A,1,instructional_agency,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-369,369,deepseek-v4-pro,129ff1c9e7c5e5c40bb685426c0a52618974c9dfff4f91f8e1db70b992c775e8,glm-5.2,A,1,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-369,369,deepseek-v4-pro,129ff1c9e7c5e5c40bb685426c0a52618974c9dfff4f91f8e1db70b992c775e8,glm-5.2,A,1,next_step_actionability,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-369,369,qwen3.5-4b,ab397928a7667768cf25deb12071b168f1d56533898c710289b9a1aae3418a24,glm-5.2,B,2,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-369,369,qwen3.5-4b,ab397928a7667768cf25deb12071b168f1d56533898c710289b9a1aae3418a24,glm-5.2,B,2,relational_communion,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-369,369,qwen3.5-4b,ab397928a7667768cf25deb12071b168f1d56533898c710289b9a1aae3418a24,glm-5.2,B,2,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-369,369,minimax-m2.7,418ee2d66a7e6919c7ba88125c5af614e798134dd30d9bd2addde58933dfe65b,glm-5.2,C,3,instructional_agency,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-369,369,minimax-m2.7,418ee2d66a7e6919c7ba88125c5af614e798134dd30d9bd2addde58933dfe65b,glm-5.2,C,3,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-369,369,minimax-m2.7,418ee2d66a7e6919c7ba88125c5af614e798134dd30d9bd2addde58933dfe65b,glm-5.2,C,3,next_step_actionability,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-369,369,minimax-m3,249fbd9e0ec6c3baad4c8b9b0be1ba55165fa8907f416b636e72085d4ab95ef4,glm-5.2,D,4,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-369,369,minimax-m3,249fbd9e0ec6c3baad4c8b9b0be1ba55165fa8907f416b636e72085d4ab95ef4,glm-5.2,D,4,relational_communion,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-369,369,minimax-m3,249fbd9e0ec6c3baad4c8b9b0be1ba55165fa8907f416b636e72085d4ab95ef4,glm-5.2,D,4,next_step_actionability,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-369,369,glm-5.2,8b14cd888e012ee8fcaacbde7768f604acc9d74edabb1c04981b0df44165bcea,glm-5.2,E,5,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-369,369,glm-5.2,8b14cd888e012ee8fcaacbde7768f604acc9d74edabb1c04981b0df44165bcea,glm-5.2,E,5,relational_communion,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-369,369,glm-5.2,8b14cd888e012ee8fcaacbde7768f604acc9d74edabb1c04981b0df44165bcea,glm-5.2,E,5,next_step_actionability,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-369,369,doubao-seed-2.0-pro,b607db87357c64b207f2f12696b4292db6f4861c262c2be44f110e5f238f8cac,glm-5.2,F,6,instructional_agency,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-369,369,doubao-seed-2.0-pro,b607db87357c64b207f2f12696b4292db6f4861c262c2be44f110e5f238f8cac,glm-5.2,F,6,relational_communion,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-369,369,doubao-seed-2.0-pro,b607db87357c64b207f2f12696b4292db6f4861c262c2be44f110e5f238f8cac,glm-5.2,F,6,next_step_actionability,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-41,41,minimax-m3,73de3c8ed00a9e710f4ade45112830b7aa9886e91e9df0ec97b09e0a5f5c5b63,glm-5.2,A,1,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-41,41,minimax-m3,73de3c8ed00a9e710f4ade45112830b7aa9886e91e9df0ec97b09e0a5f5c5b63,glm-5.2,A,1,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-41,41,minimax-m3,73de3c8ed00a9e710f4ade45112830b7aa9886e91e9df0ec97b09e0a5f5c5b63,glm-5.2,A,1,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-41,41,glm-5.2,9e9e41846f35a1faca397e1b92eb70f238ce77265745b8701b9335a5e3994618,glm-5.2,B,2,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-41,41,glm-5.2,9e9e41846f35a1faca397e1b92eb70f238ce77265745b8701b9335a5e3994618,glm-5.2,B,2,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-41,41,glm-5.2,9e9e41846f35a1faca397e1b92eb70f238ce77265745b8701b9335a5e3994618,glm-5.2,B,2,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-41,41,qwen3.5-4b,702c09dde34218bff1a1ddbbf2f8f509f2286b5cdbc9f579c36f9b03d81451df,glm-5.2,C,3,instructional_agency,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-41,41,qwen3.5-4b,702c09dde34218bff1a1ddbbf2f8f509f2286b5cdbc9f579c36f9b03d81451df,glm-5.2,C,3,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-41,41,qwen3.5-4b,702c09dde34218bff1a1ddbbf2f8f509f2286b5cdbc9f579c36f9b03d81451df,glm-5.2,C,3,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-41,41,minimax-m2.7,aef1787b3b7534ec97f1f279fc4d37f147112216739b6f2f5540cede29d02edc,glm-5.2,D,4,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-41,41,minimax-m2.7,aef1787b3b7534ec97f1f279fc4d37f147112216739b6f2f5540cede29d02edc,glm-5.2,D,4,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-41,41,minimax-m2.7,aef1787b3b7534ec97f1f279fc4d37f147112216739b6f2f5540cede29d02edc,glm-5.2,D,4,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-41,41,doubao-seed-2.0-pro,5a2c39dd3de29571350d584f23134031224ff00c68e90de69f8e255af4aae04c,glm-5.2,E,5,instructional_agency,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-41,41,doubao-seed-2.0-pro,5a2c39dd3de29571350d584f23134031224ff00c68e90de69f8e255af4aae04c,glm-5.2,E,5,relational_communion,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-41,41,doubao-seed-2.0-pro,5a2c39dd3de29571350d584f23134031224ff00c68e90de69f8e255af4aae04c,glm-5.2,E,5,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-41,41,deepseek-v4-pro,b698c4d7c5c2fa41c9307677c7b770cdafc91907ab937aa5a8c0af137a4625f0,glm-5.2,F,6,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,formal,pedagogy-41,41,deepseek-v4-pro,b698c4d7c5c2fa41c9307677c7b770cdafc91907ab937aa5a8c0af137a4625f0,glm-5.2,F,6,relational_communion,2,4
