sample_id,context_id,target_act,arm,model,response_sha256,has_question_mark,first_sentence_has_question_mark,question_mark_count,word_count,char_count
routing-v1|scaffolding-307|uniform_scaffold,scaffolding-307,probing,uniform_scaffold,doubao-seed-2.0-lite,049887e9035acf8baf4890d5b27d9c3f33706245315bb14ef4717dd49ba50214,1,0,1,32,184
routing-v1|scaffolding-307|uniform_scaffold,scaffolding-307,probing,uniform_scaffold,glm-5.2,2dab518bd16d8805cebc50725a7ef3ebd14abd1d975a01c11da88e9fb295282f,1,0,1,21,110
routing-v1|scaffolding-309|adaptive_router,scaffolding-309,probing,adaptive_router,MiniMax-M2.7,dfc868e9b546bc70d2a86df305e6406249e2babde918d24a82c310319132a5e8,1,1,1,12,65
routing-v1|scaffolding-309|adaptive_router,scaffolding-309,probing,adaptive_router,MiniMax-M3,ced11339c328c650940d820434b5f73deff3adce5693de9665f09a5226976ba7,0,0,0,48,245
routing-v1|scaffolding-309|adaptive_router,scaffolding-309,probing,adaptive_router,deepseek-v4-pro,2d13fd9a09c80de8b489b3d46b474e77a3fb8ed4297abec9205d4895e373b861,1,1,1,17,84
routing-v1|scaffolding-309|adaptive_router,scaffolding-309,probing,adaptive_router,doubao-seed-2.0-lite,0c5085704adef5a8195cb20fcbb0bc4cb1cff61ef2819241ed0b12373c50a695,1,0,1,33,165
routing-v1|scaffolding-309|adaptive_router,scaffolding-309,probing,adaptive_router,glm-5.2,7d7b3c160e6a299e63bd773b4b5b5bda4ccbdef94debbca02bd96f592e26dc1a,1,1,1,40,205
routing-v1|scaffolding-309|generic,scaffolding-309,probing,generic,MiniMax-M2.7,dfd0912b8f984c77559e2ef2d2dd8108c2096bdefdb51a83e30c1c07aae76cb6,0,0,0,48,264
routing-v1|scaffolding-309|generic,scaffolding-309,probing,generic,MiniMax-M3,57942122e86360497a34eaa77813e641d8e30cbfe551c97a80f28bb09a3bc5d5,0,0,0,44,227
routing-v1|scaffolding-309|generic,scaffolding-309,probing,generic,deepseek-v4-pro,bd5c28f4d3e0e1a5bbceb011a2c605e4067420d65f11c866665894679beb55b6,0,0,0,56,273
routing-v1|scaffolding-309|generic,scaffolding-309,probing,generic,doubao-seed-2.0-lite,9424d78e2fa62ddf7d456c126b75e10b27a55ff6eae1084214982d7cfae68a5d,0,0,0,70,363
routing-v1|scaffolding-309|generic,scaffolding-309,probing,generic,glm-5.2,34574b930abb395356c44741f1b395b539c51a859a920b9a31856c67d5805739,0,0,0,56,277
routing-v1|scaffolding-309|oracle_action,scaffolding-309,probing,oracle_action,MiniMax-M2.7,65f03942926bb99fa366f7c3bc6247ea58d568c7cc0d9321d8b083ecda254a5c,1,1,1,16,82
routing-v1|scaffolding-309|oracle_action,scaffolding-309,probing,oracle_action,MiniMax-M3,bd302931fdbddb12ff3ba2278429da970dd7b619933f074904ab77fc6c6c48d2,1,1,1,27,138
routing-v1|scaffolding-309|oracle_action,scaffolding-309,probing,oracle_action,deepseek-v4-pro,15a051da1907f80c2116295b686fab55eb2037b0acd91422c6ad0e6dac1fc1f0,1,1,1,18,89
routing-v1|scaffolding-309|oracle_action,scaffolding-309,probing,oracle_action,doubao-seed-2.0-lite,9f43674a9dc5982dec3d6120672d8b298aa57c770bccdcde6a6aad0275c0930a,1,1,1,51,284
routing-v1|scaffolding-309|oracle_action,scaffolding-309,probing,oracle_action,glm-5.2,11695955ade9618899f922b3a59c3d8d96b4a83c3b651c7f138147c316ed0a13,1,1,1,23,118
routing-v1|scaffolding-309|uniform_scaffold,scaffolding-309,probing,uniform_scaffold,MiniMax-M2.7,33d78af74655efa1e1d425dc8a31675be971d07df4adb60c835b4d56c82be9c8,1,0,2,78,421
routing-v1|scaffolding-309|uniform_scaffold,scaffolding-309,probing,uniform_scaffold,MiniMax-M3,3777fabb4276cc507d7a1d7081912ebc3874d2c5e2676be22d54a23dde82037d,1,0,1,18,96
routing-v1|scaffolding-309|uniform_scaffold,scaffolding-309,probing,uniform_scaffold,deepseek-v4-pro,1074ecb3028d70e2b4f654ca94db1ed9b7849854c683ef5518d72d4db1174d02,1,1,1,21,104
routing-v1|scaffolding-309|uniform_scaffold,scaffolding-309,probing,uniform_scaffold,doubao-seed-2.0-lite,fb32c0851dfdbf72af9c97105a824ca35ff16d67be878c2538dd2be95c483984,1,1,1,28,157
routing-v1|scaffolding-309|uniform_scaffold,scaffolding-309,probing,uniform_scaffold,glm-5.2,ef3d08507d518a4d98d8264b392dd99127100a7199904b62fdc61a8db2d0210c,1,1,1,23,132
routing-v1|scaffolding-322|adaptive_router,scaffolding-322,telling,adaptive_router,MiniMax-M2.7,fe09b8c62bcdb91ec7f8fa30c4a68ebca13b442c4c67310862a9fa9e8ee98773,1,0,1,30,177
routing-v1|scaffolding-322|adaptive_router,scaffolding-322,telling,adaptive_router,MiniMax-M3,c5fcb578a7b3f24786564b4877bcfe30a9e499e1fb81cbe4b86043d648938716,1,1,1,39,230
routing-v1|scaffolding-322|adaptive_router,scaffolding-322,telling,adaptive_router,deepseek-v4-pro,4e6ebdfb0e0fa621951f1de6a63b18897725cd3b4f3b84adf668a1829bacdf57,1,0,1,30,149
routing-v1|scaffolding-322|adaptive_router,scaffolding-322,telling,adaptive_router,doubao-seed-2.0-lite,d454a4e709fb2a91dd516f0b06c0cf5d73a80ca0b56099bd7d5ecd447f3f3a95,1,0,1,37,201
routing-v1|scaffolding-322|adaptive_router,scaffolding-322,telling,adaptive_router,glm-5.2,dbc98c580e34ab9125c77d0f43161a90f56f9146765f082bbb5183e012886f0c,1,1,1,28,159
routing-v1|scaffolding-322|generic,scaffolding-322,telling,generic,MiniMax-M2.7,6501a39375dab94b7351d68103f4a77f0b7dbd888328413a71550cd60c25c4ed,0,0,0,62,352
routing-v1|scaffolding-322|generic,scaffolding-322,telling,generic,MiniMax-M3,8e280015f1e979870af3dca3d4a7fc5446a9fc23085133b7ca34c5635167c57b,0,0,0,44,208
routing-v1|scaffolding-322|generic,scaffolding-322,telling,generic,deepseek-v4-pro,7d7ba511b9da8ad768f194d22b0095f4b46b1480d5c469eced38a951aa8f4879,0,0,0,35,186
routing-v1|scaffolding-322|generic,scaffolding-322,telling,generic,doubao-seed-2.0-lite,3f6771fa627bb8ee26fae1ddd13e1d6302882c802682c8933850b1972f009103,1,0,1,54,288
routing-v1|scaffolding-322|generic,scaffolding-322,telling,generic,glm-5.2,83dfc541f9aa51c60083c67a17dd048885b3541ac8012d0c994629a93e65ea2e,1,1,1,30,165
routing-v1|scaffolding-322|oracle_action,scaffolding-322,telling,oracle_action,MiniMax-M2.7,8bab1a14f4158399116ea99924169e24675deba61fedc833f40f74dbe11e4b0e,0,0,0,29,128
routing-v1|scaffolding-322|oracle_action,scaffolding-322,telling,oracle_action,MiniMax-M3,520f5e6d30641afa3693898c088996a4bf50bdd5b4d7a6eb7fc58a4b43e09b49,0,0,0,42,201
routing-v1|scaffolding-322|oracle_action,scaffolding-322,telling,oracle_action,deepseek-v4-pro,f7b93e7bb57469cfd658250154b82ce0a0926bbd0e17b5e05fefe3c1c43f631c,0,0,0,32,154
routing-v1|scaffolding-322|oracle_action,scaffolding-322,telling,oracle_action,doubao-seed-2.0-lite,d589039b2df9589fa946ebedb9aa327cf42f864485f9e9a66e5cab1f85608fda,0,0,0,48,254
routing-v1|scaffolding-322|oracle_action,scaffolding-322,telling,oracle_action,glm-5.2,4de93a9ecde4c6b698901661fe4f018290e34c3593efac6831f4feb30d684d61,0,0,0,43,221
routing-v1|scaffolding-322|uniform_scaffold,scaffolding-322,telling,uniform_scaffold,MiniMax-M2.7,1b4ace6d506b4cb8f0f3f4da274405c11618df687583f17ee8ed42d1dbdcd5eb,1,0,2,53,279
routing-v1|scaffolding-322|uniform_scaffold,scaffolding-322,telling,uniform_scaffold,MiniMax-M3,fa78e1e4f915fc94b7df5ad95bf94c10c8453834c71e29d065db9ec2b4bdda6d,1,0,1,34,174
routing-v1|scaffolding-322|uniform_scaffold,scaffolding-322,telling,uniform_scaffold,deepseek-v4-pro,076fb6d1d940b23a801ae579b0ee2402bcb01a931e12b3df43040c1de73833f0,1,0,1,35,192
routing-v1|scaffolding-322|uniform_scaffold,scaffolding-322,telling,uniform_scaffold,doubao-seed-2.0-lite,38c8cc2ce0546af71c8637fac639b078c5a6859b8b56525e6109a4bbcfa242c6,1,0,1,33,170
routing-v1|scaffolding-322|uniform_scaffold,scaffolding-322,telling,uniform_scaffold,glm-5.2,d7ead1e9fc2f330da9a913aa40059c023ddd13121e540c53117fce291cb8427c,1,0,1,54,276
routing-v1|scaffolding-324|adaptive_router,scaffolding-324,telling,adaptive_router,MiniMax-M2.7,2ec967ddf9972b90826b33f6b1f0be9eddb2326bc724ce7ea049b38b136fa510,1,1,1,13,68
routing-v1|scaffolding-324|adaptive_router,scaffolding-324,telling,adaptive_router,MiniMax-M3,a91c9807cee30ab72589ad7745c7b0515aa0db01500fb132107a86f5f9fe94e9,0,0,0,27,140
routing-v1|scaffolding-324|adaptive_router,scaffolding-324,telling,adaptive_router,deepseek-v4-pro,0e6bd4f5ddbc3354ee6cb0f528006bcea3b259e54191d8bbdd273997dcece9bf,1,0,1,32,168
routing-v1|scaffolding-324|adaptive_router,scaffolding-324,telling,adaptive_router,doubao-seed-2.0-lite,c892528636da8edfbbc555cde1bae5a7bde84c07db92a35a90d128cf88c3c992,1,0,1,40,211
routing-v1|scaffolding-324|adaptive_router,scaffolding-324,telling,adaptive_router,glm-5.2,f34ea7f087aecdd517c034fe35d355657934ec28a47a379bf5638a19f3f82be7,0,0,0,20,91
routing-v1|scaffolding-324|generic,scaffolding-324,telling,generic,MiniMax-M2.7,77275290494e985163ff9ec10fe0c9b03f814219baa38693e895abcc4d13f1a7,0,0,0,37,185
routing-v1|scaffolding-324|generic,scaffolding-324,telling,generic,MiniMax-M3,862579118337b0a8a3daf61e9f99d2655b8fbea8627d0987ceaa911797c2b035,0,0,0,29,147
routing-v1|scaffolding-324|generic,scaffolding-324,telling,generic,deepseek-v4-pro,2d9be7db59c1b6f7493379f4b026a99bdab0c50e0666643b74cc0e43e81b7e45,0,0,0,35,188
routing-v1|scaffolding-324|generic,scaffolding-324,telling,generic,doubao-seed-2.0-lite,833ededed8ffa57ae9d8f9eba751a64811445d2a24e3ee8e725780e62431d4bc,1,0,1,39,204
routing-v1|scaffolding-324|generic,scaffolding-324,telling,generic,glm-5.2,0478b3484ee7b42c77ae84e9845fcf2331cd5dc2da75c0205ce61af517cbf3f6,0,0,0,21,107
routing-v1|scaffolding-324|oracle_action,scaffolding-324,telling,oracle_action,MiniMax-M2.7,752b3065ab6935dbc72971262ef798fc80bdc8f2a3e373296ec0fa19671efaac,0,0,0,18,95
routing-v1|scaffolding-324|oracle_action,scaffolding-324,telling,oracle_action,MiniMax-M3,8ab561a4372259612d28ee1f10999d3e48a47d28264c0c662b010d5e7860af5c,0,0,0,32,176
routing-v1|scaffolding-324|oracle_action,scaffolding-324,telling,oracle_action,deepseek-v4-pro,bb0bd55c63b93037c66dc0dd5f7f7a3c76c187b19596100ac3827d926ab96b8c,0,0,0,31,165
routing-v1|scaffolding-324|oracle_action,scaffolding-324,telling,oracle_action,doubao-seed-2.0-lite,fa6736cfa149a20dcf187900e5d58707e6a612730854b20b783b8c4119f83f37,0,0,0,38,204
routing-v1|scaffolding-324|oracle_action,scaffolding-324,telling,oracle_action,glm-5.2,d820296c137bfb3e663e663703815a4acbe42a8f866a9082c8801457a9223460,0,0,0,44,252
routing-v1|scaffolding-324|uniform_scaffold,scaffolding-324,telling,uniform_scaffold,MiniMax-M2.7,d7be1a8b0681b66c556330dc5505bba9c246de5bb793765b6551af9cc0a55fd1,0,0,0,42,237
routing-v1|scaffolding-324|uniform_scaffold,scaffolding-324,telling,uniform_scaffold,MiniMax-M3,55fda948197612901964b467748be4ccb336542825eb233f0e9c55dbdb826361,0,0,0,30,168
routing-v1|scaffolding-324|uniform_scaffold,scaffolding-324,telling,uniform_scaffold,deepseek-v4-pro,b388f53cb5f41fc6bd95bc9f156c9742a5342030471575d21416c45f0b688a7c,1,1,1,24,123
routing-v1|scaffolding-324|uniform_scaffold,scaffolding-324,telling,uniform_scaffold,doubao-seed-2.0-lite,c5fb86b9bee209467e58ce10d4670a0aeeef3c46aff8ba221695b04af3f085e3,1,0,1,35,183
routing-v1|scaffolding-324|uniform_scaffold,scaffolding-324,telling,uniform_scaffold,glm-5.2,e8512a7494024b0af9869ce3f38b90ac9181ee04c31a9bab2aa0d5dabb40e6e5,0,0,0,23,130
routing-v1|scaffolding-338|adaptive_router,scaffolding-338,probing,adaptive_router,MiniMax-M2.7,8b445413d681adf1749313c9e6d5761e43369428f026996ad8d150be055a3329,1,0,1,20,104
routing-v1|scaffolding-338|adaptive_router,scaffolding-338,probing,adaptive_router,MiniMax-M3,1f3e504a58840bd03ac96f468ec37b42532370ac423831efc91ba9c905a921d3,1,0,1,33,188
routing-v1|scaffolding-338|adaptive_router,scaffolding-338,probing,adaptive_router,deepseek-v4-pro,3ebdb1fd321caa36f448824ec0a3e3f765053567d78806975a47dbb39480aa7b,1,0,1,22,115
routing-v1|scaffolding-338|adaptive_router,scaffolding-338,probing,adaptive_router,doubao-seed-2.0-lite,8ff69f4d0e18b45e1a878227fb9829eeadc2f119b9ea1c8a98ecfd73b9d59d2f,1,0,1,32,193
routing-v1|scaffolding-338|adaptive_router,scaffolding-338,probing,adaptive_router,glm-5.2,18c55958067bc5f2046201ffb70c23b3ee8e770be37fe00311e990f36039ba2f,1,1,1,32,178
routing-v1|scaffolding-338|generic,scaffolding-338,probing,generic,MiniMax-M2.7,752555a2d1019745454de9613bd7d943ac7f1ffada0d792856ab7d55decded66,1,0,2,35,183
routing-v1|scaffolding-338|generic,scaffolding-338,probing,generic,MiniMax-M3,65274b00e4a81db43523f59e62b3215ebbd5ddb164a6d7259f112595364637ea,1,0,1,33,201
routing-v1|scaffolding-338|generic,scaffolding-338,probing,generic,deepseek-v4-pro,33e99c9200ca9a1c188fe437c5ad2c5664cfe25756050783e048668809723ebc,0,0,0,32,166
routing-v1|scaffolding-338|generic,scaffolding-338,probing,generic,doubao-seed-2.0-lite,933fb519cf71d26f65a4d3fa373e8d6260a8fe98af5875f182dbdb4fbe004c07,0,0,0,39,226
routing-v1|scaffolding-338|generic,scaffolding-338,probing,generic,glm-5.2,ecd8664948d71ee87ed901e1822e5c290801758c7bb98ec7e6aefd92057c4efa,1,0,1,40,228
routing-v1|scaffolding-338|oracle_action,scaffolding-338,probing,oracle_action,MiniMax-M2.7,3e42c47951ec92c30c07783447d59362fb4f02a91b89f1cdc1e9817a2c4af886,1,1,2,55,286
routing-v1|scaffolding-338|oracle_action,scaffolding-338,probing,oracle_action,MiniMax-M3,72cfa8495a3d8250ffdd1c48d5da380b5ffbb77c3b7d03cbd3e7a581ce0f892f,1,1,1,22,108
routing-v1|scaffolding-338|oracle_action,scaffolding-338,probing,oracle_action,deepseek-v4-pro,a29111bbe7fbd614943213bc1eea9ee091982faff67f691c88f48d2a5c21cb72,1,1,1,22,124
routing-v1|scaffolding-338|oracle_action,scaffolding-338,probing,oracle_action,doubao-seed-2.0-lite,4488ce69189022a37ad6c50d29600838747964a4fc99a33a141287b17fac6720,1,1,1,35,196
routing-v1|scaffolding-338|oracle_action,scaffolding-338,probing,oracle_action,glm-5.2,0b9c5735991a11d66f2f19ccf8f014c0949faeb596a14f8e335f10549e0eeda2,1,1,1,27,140
routing-v1|scaffolding-338|uniform_scaffold,scaffolding-338,probing,uniform_scaffold,MiniMax-M2.7,bd17528e87a9042504125beba30fc7ea91909ce6f5c6ca3ce91ea52ed5b81284,1,0,1,40,243
routing-v1|scaffolding-338|uniform_scaffold,scaffolding-338,probing,uniform_scaffold,MiniMax-M3,90623265a6e456f08760d80e566734da7553819278ca71b1faf487f37d031751,1,0,1,37,206
routing-v1|scaffolding-338|uniform_scaffold,scaffolding-338,probing,uniform_scaffold,deepseek-v4-pro,b8bff609fce4d966618561ba94f65dde43d25355bc83de75feb168f2272f4e0b,1,0,1,22,120
routing-v1|scaffolding-338|uniform_scaffold,scaffolding-338,probing,uniform_scaffold,doubao-seed-2.0-lite,b1c90d8e3d339c6889616f9ec5f8b0d3a83e5cf2aea3747d5451917c8e5a2e62,1,0,1,32,183
routing-v1|scaffolding-338|uniform_scaffold,scaffolding-338,probing,uniform_scaffold,glm-5.2,fd17d54ecaadb3d3382435e13134632f1438064d1dcb98d69be2cd642b8f215f,1,1,1,33,181
routing-v1|scaffolding-363|adaptive_router,scaffolding-363,probing,adaptive_router,MiniMax-M2.7,deb55225341b36d45e68193cf2c234327fe0fe67e5b3ceddc7f0c368d13920a0,1,0,1,53,270
routing-v1|scaffolding-363|adaptive_router,scaffolding-363,probing,adaptive_router,MiniMax-M3,b7f04575df51a89f38e7d8b8b786e8e59ed46a9b70f3c4bfa7e07f040abab06f,1,1,1,77,401
routing-v1|scaffolding-363|adaptive_router,scaffolding-363,probing,adaptive_router,deepseek-v4-pro,6d5307a715ada628549db75ffe1deb16b18b8891a06d44b458b4217d55b0d9c2,1,0,1,29,150
routing-v1|scaffolding-363|adaptive_router,scaffolding-363,probing,adaptive_router,doubao-seed-2.0-lite,8330140ce451699e3209df859f46add6bcb0a2bf6098e1e9b7f92eada4ff8745,1,0,1,45,217
routing-v1|scaffolding-363|adaptive_router,scaffolding-363,probing,adaptive_router,glm-5.2,fda6a75255de91ca9281554099e03b68d29138f1e425b9d3ed627e603ddf79e1,0,0,0,42,215
routing-v1|scaffolding-363|generic,scaffolding-363,probing,generic,MiniMax-M2.7,eeccbe6975f460ae33d86bbab3fa5798120be35da59d397ab2875605c9319643,0,0,0,81,398
routing-v1|scaffolding-363|generic,scaffolding-363,probing,generic,MiniMax-M3,8c9414bd04183e9bba271f738c0287063546adb2ecce694f616d726126167d99,0,0,0,78,379
routing-v1|scaffolding-363|generic,scaffolding-363,probing,generic,deepseek-v4-pro,a4b0552c741e61726cb1cdf7761b5a1dbb1c23643ccebe86c4ebb3321bb80046,0,0,0,32,162
routing-v1|scaffolding-363|generic,scaffolding-363,probing,generic,doubao-seed-2.0-lite,1d991fd811d0cde3b2ae0f441d2f8694be8789a5131b7956ea0e12f7564dce03,0,0,0,65,333
routing-v1|scaffolding-363|generic,scaffolding-363,probing,generic,glm-5.2,7f3dd602a904a03fd871b9ceae5607992d69bda0c84583e0d317fedda48e0e11,0,0,0,39,206
routing-v1|scaffolding-363|oracle_action,scaffolding-363,probing,oracle_action,MiniMax-M2.7,9869d175d911962ddc6ffd13da5f8f874054d9fc5f77f480b1139a1351aaeda9,1,1,1,35,178
routing-v1|scaffolding-363|oracle_action,scaffolding-363,probing,oracle_action,MiniMax-M3,6f58eb8a5548bdb0ce89389b385b1f6e90b626be05a34086b4a41e7c930dfc3b,1,1,1,16,83
routing-v1|scaffolding-363|oracle_action,scaffolding-363,probing,oracle_action,deepseek-v4-pro,d4d62796db6cea6a05055a709bc2dbbfa08c3f1450b76d842cf33dceada907fd,1,1,1,25,125
routing-v1|scaffolding-363|oracle_action,scaffolding-363,probing,oracle_action,doubao-seed-2.0-lite,e91cc8e4f8f65be1892673faa6b65ff58ebf39ad6c8908265e704fda19c86db3,1,1,1,66,339
routing-v1|scaffolding-363|oracle_action,scaffolding-363,probing,oracle_action,glm-5.2,96c562aeccbb6e92d6dabf21d4c91585898c718dc518b99b4cbf75c88d5fc0e9,1,1,1,25,126
routing-v1|scaffolding-363|uniform_scaffold,scaffolding-363,probing,uniform_scaffold,MiniMax-M2.7,b73059f776a668169acee54d4301d3eeb9a25c65f242551d45930d8d52388657,1,0,1,47,268
routing-v1|scaffolding-363|uniform_scaffold,scaffolding-363,probing,uniform_scaffold,MiniMax-M3,788b6b18dfe275b3e528bce376fcf4c76ce2ac2b58cdf9d2588924d012df263c,1,1,1,43,218
routing-v1|scaffolding-363|uniform_scaffold,scaffolding-363,probing,uniform_scaffold,deepseek-v4-pro,aff9834cc6600384709b855f11a88e1422890e1eb50774e401b731bf52171dc8,1,0,1,17,63
routing-v1|scaffolding-363|uniform_scaffold,scaffolding-363,probing,uniform_scaffold,doubao-seed-2.0-lite,2d38606b96c8485cef7e4ade05243dec56af26af64b2874a4fc37617bcbe8a66,1,1,1,26,120
routing-v1|scaffolding-363|uniform_scaffold,scaffolding-363,probing,uniform_scaffold,glm-5.2,11145ee25a1541ba5b0f240f1f9cf510f83399249fe4683c95ee81fc57842b36,1,1,1,34,171
routing-v1|scaffolding-446|adaptive_router,scaffolding-446,probing,adaptive_router,MiniMax-M2.7,5a360b169ad476724dffffbebfa8329f315c53dc604e1a4d9cc6f2c96d0b3c8d,0,0,0,70,331
routing-v1|scaffolding-446|adaptive_router,scaffolding-446,probing,adaptive_router,MiniMax-M3,86db64434bbeb1ab86fdf0a50713fafdf92e7b923d6308ad7dbe6057514d4517,0,0,0,60,309
routing-v1|scaffolding-446|adaptive_router,scaffolding-446,probing,adaptive_router,deepseek-v4-pro,79920c397a57e0c22a932536308e255597c5e83ac1eb8f53d366d7f7eb1d24bb,1,0,1,33,156
routing-v1|scaffolding-446|adaptive_router,scaffolding-446,probing,adaptive_router,doubao-seed-2.0-lite,585b56e14bc5adf808daf425ad9f06e05d576655ec3cc653e9fb6de297cb3649,1,0,1,53,252
routing-v1|scaffolding-446|adaptive_router,scaffolding-446,probing,adaptive_router,glm-5.2,7c0bb2df4aaa866056da5a4c4b68593737ad1ed384ef2da56ace0a38f8ca5701,1,1,1,34,170
routing-v1|scaffolding-446|generic,scaffolding-446,probing,generic,MiniMax-M2.7,641797f5ef162d1face7478ef654ad36c07a97d4eaed098e99c8840c67107156,0,0,0,52,254
routing-v1|scaffolding-446|generic,scaffolding-446,probing,generic,MiniMax-M3,3082dabdac537a8ff49663684ea1e413379272ae44d863379bb24cf12ea1d440,0,0,0,38,188
routing-v1|scaffolding-446|generic,scaffolding-446,probing,generic,deepseek-v4-pro,eca0ef9e8ed014cf6cddc5cde5bd782977ae15c153731f2772d8fba5718cc7f5,0,0,0,55,268
routing-v1|scaffolding-446|generic,scaffolding-446,probing,generic,doubao-seed-2.0-lite,3d353bb31f8e21e655e31e85cca78fc5a00a7d8d8996bd31fa83e9f02b48b776,0,0,0,78,398
routing-v1|scaffolding-446|generic,scaffolding-446,probing,generic,glm-5.2,10c2e786fde0da76c41fa86ab81f5957c94c0a171a52cefc380ef5a1aebdfd60,0,0,0,64,309
routing-v1|scaffolding-446|oracle_action,scaffolding-446,probing,oracle_action,MiniMax-M2.7,7f46ccd0181b9b541c198c5e8612593440857b87df1422acb6b405864b642b10,1,1,1,39,180
routing-v1|scaffolding-446|oracle_action,scaffolding-446,probing,oracle_action,MiniMax-M3,80784736ada9fb0e4c122346544f57ebc4852ba4357442a3d21a0fd32280f75b,1,1,1,42,214
routing-v1|scaffolding-446|oracle_action,scaffolding-446,probing,oracle_action,deepseek-v4-pro,9b3cb5190f7462a0d5067abf1559ad42adbed3ff5d89c022f09c09e20fa90e65,1,1,1,35,173
routing-v1|scaffolding-446|oracle_action,scaffolding-446,probing,oracle_action,doubao-seed-2.0-lite,9370023ce86bf5e832b501cb5f677041032ae66f56c40c12fc7f159ddc3f257c,1,1,1,63,332
routing-v1|scaffolding-446|oracle_action,scaffolding-446,probing,oracle_action,glm-5.2,ad816005669ef352c9d1b96fbfd757397406dc1bde09953b9864108288b96883,1,1,1,35,169
routing-v1|scaffolding-446|uniform_scaffold,scaffolding-446,probing,uniform_scaffold,MiniMax-M2.7,3da9fe16e6e410b52f9b41e63249bf9184639dfbe6c92c1cdf70abf0b0ff72f6,1,0,1,108,547
routing-v1|scaffolding-446|uniform_scaffold,scaffolding-446,probing,uniform_scaffold,MiniMax-M3,0e21f70842169abd9e4f63748b95610dce0c4844ffcdaac69df5f9c086e53a81,1,0,1,28,150
routing-v1|scaffolding-446|uniform_scaffold,scaffolding-446,probing,uniform_scaffold,deepseek-v4-pro,14b1420f6f88ea1e585df015beb552856dc16e2b6d395633f8bf31d33b9ffe32,1,0,1,39,191
routing-v1|scaffolding-446|uniform_scaffold,scaffolding-446,probing,uniform_scaffold,doubao-seed-2.0-lite,8bccf3aa123fe0ab2d767c4f3023792706fe759c4c3252f75cef6065ca690320,1,0,1,38,184
routing-v1|scaffolding-446|uniform_scaffold,scaffolding-446,probing,uniform_scaffold,glm-5.2,2e098b98922c52d9fed3993003a332cac1d079514bac732e105e8883dacf2bb3,1,0,1,58,283
routing-v1|scaffolding-448|adaptive_router,scaffolding-448,probing,adaptive_router,MiniMax-M2.7,30736a90eee3a1c37d03e54c008959b645013edec00d01a59910599aa4bada59,1,1,1,25,140
routing-v1|scaffolding-448|adaptive_router,scaffolding-448,probing,adaptive_router,MiniMax-M3,a89246f9354668eca435eac6779c065a26cff7631bc2912bb7e47e98234c4c9a,0,0,0,59,302
routing-v1|scaffolding-448|adaptive_router,scaffolding-448,probing,adaptive_router,deepseek-v4-pro,8f80f365200e538b78a9c0ad3bb3ed4873fed0faabbfdc5ccb13e135ec30d5e6,1,0,1,56,310
routing-v1|scaffolding-448|adaptive_router,scaffolding-448,probing,adaptive_router,doubao-seed-2.0-lite,4ab80134e640f191f20b55cd7c9c5a05280216f01bfcd39446edd603eebd6cd0,1,0,1,25,138
routing-v1|scaffolding-448|adaptive_router,scaffolding-448,probing,adaptive_router,glm-5.2,3d578a91639b1b477352b76a46796f776e1ac921192dcb4baf566591236fa8ef,1,1,1,40,205
routing-v1|scaffolding-448|generic,scaffolding-448,probing,generic,MiniMax-M2.7,2f44c2b092f92ac33f5297171534b4fa5a13cd5673e4c8562399935a10d946ce,0,0,0,67,352
routing-v1|scaffolding-448|generic,scaffolding-448,probing,generic,MiniMax-M3,f196a7c5d7262f859b5e6eb881e6d0369f9408a7fb2cf1fdc5dc37a6b1d8b25e,0,0,0,72,386
routing-v1|scaffolding-448|generic,scaffolding-448,probing,generic,deepseek-v4-pro,15995ec4a83d9575b75b1a862a61b7b0128fb2302d5c34e45d29026edef3d048,0,0,0,36,192
routing-v1|scaffolding-448|generic,scaffolding-448,probing,generic,doubao-seed-2.0-lite,fde4688de246c3078f53404285ac1eb20e5447408b27b0dbbf84c81cd4800a97,0,0,0,49,266
routing-v1|scaffolding-448|generic,scaffolding-448,probing,generic,glm-5.2,a3252ac18935248ad69a4735d08750db3172de68ec32929957f0507a2d2c25ca,0,0,0,53,293
routing-v1|scaffolding-448|oracle_action,scaffolding-448,probing,oracle_action,MiniMax-M2.7,a753efa1e1b79e4f16b075c9d657fc99f30de278c4a96087365a93cd73006918,1,1,1,14,85
routing-v1|scaffolding-448|oracle_action,scaffolding-448,probing,oracle_action,MiniMax-M3,d9b721caee1d1251f1008944de0e7bd7cb5bd4babeec8d4d8e0cfbf7e605d9ca,1,1,1,43,238
routing-v1|scaffolding-448|oracle_action,scaffolding-448,probing,oracle_action,deepseek-v4-pro,5cec697402910d8bbf367666dc5b6918f9ad6e4a8ab9eb3a96e391dfc834bda3,1,1,1,33,185
routing-v1|scaffolding-448|oracle_action,scaffolding-448,probing,oracle_action,doubao-seed-2.0-lite,1d2581b907af63d0b61f117c257a37767208d509ce950f19a277d7f1900f3a54,1,1,1,46,261
routing-v1|scaffolding-448|oracle_action,scaffolding-448,probing,oracle_action,glm-5.2,bd9e5e463f67e04761c5f2ee6df327d38cfbc94778e5ca0bafd94d48f40701d7,1,1,1,33,181
routing-v1|scaffolding-448|uniform_scaffold,scaffolding-448,probing,uniform_scaffold,MiniMax-M2.7,d2bb4d95aba332becd29a3378e6445e9ee858d89a52699d0d89db18a91af7875,1,0,1,62,341
