repeat,task,null_mse,global_model_mse,task_model_mse,train_test_source_overlap,dimension,score_panel,source_policy,relative_mse_reduction
20,mathdial_hard,1.6956018518518523,1.257039823831888,1.2280516975308646,0,elicitation,consensus,exclude,0.023060626840490817
20,mathdial_standard,1.4892676767676767,1.052061212321532,1.0524265993513109,0,elicitation,consensus,exclude,-0.000347305865380676
20,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.075986269095054,1.0357754816395035,0,elicitation,consensus,exclude,0.03737109720681586
21,longtutor,1.1965277777777776,0.9387558938177308,0.7854345903745719,0,elicitation,consensus,exclude,0.1633239316555789
21,mathdial_hard,1.6956018518518523,1.2782848951173962,1.287097159592321,0,elicitation,consensus,exclude,-0.006893818825979059
21,mathdial_standard,1.4892676767676767,1.0501937096687626,1.0315425279024815,0,elicitation,consensus,exclude,0.01775975383833117
21,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0890781662012965,1.0346914259564581,0,elicitation,consensus,exclude,0.04993832576273127
22,longtutor,1.1965277777777779,0.969975276922393,0.8191779793771552,0,elicitation,consensus,exclude,0.15546509393899022
22,mathdial_hard,1.695601851851852,1.349330426756827,1.5257002314814818,0,elicitation,consensus,exclude,-0.1307091289333535
22,mathdial_standard,1.4892676767676767,1.1117116055759102,1.1464324745544698,0,elicitation,consensus,exclude,-0.031231902954339308
22,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.1436724364183766,1.1637702284710356,0,elicitation,consensus,exclude,-0.01757303176388425
23,longtutor,1.1965277777777779,0.9204818584037925,0.8384814814814815,0,elicitation,consensus,exclude,0.08908418582470257
23,mathdial_hard,1.6956018518518523,1.2689727460063545,1.1969982594661095,0,elicitation,consensus,exclude,0.056718701616531475
23,mathdial_standard,1.4892676767676767,1.0627871384463847,1.0929234793250044,0,elicitation,consensus,exclude,-0.028355951806750213
23,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0840805809521772,1.0428010734241984,0,elicitation,consensus,exclude,0.03807789591777566
24,longtutor,1.1965277777777776,0.9524623006879486,0.896644580680328,0,elicitation,consensus,exclude,0.05860360033914647
24,mathdial_hard,1.695601851851852,1.249961631148369,1.1668370486659927,0,elicitation,consensus,exclude,0.0665017072612123
24,mathdial_standard,1.4892676767676767,1.0563878219144036,1.0372164540717876,0,elicitation,consensus,exclude,0.01814803942729415
24,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0862705845835736,1.0335660278060361,0,elicitation,consensus,exclude,0.048518810621887565
25,longtutor,1.1965277777777779,0.9167077185988571,0.7900286642697407,0,elicitation,consensus,exclude,0.13818914334302668
25,mathdial_hard,1.6956018518518523,1.2709290328531881,1.318506503908753,0,elicitation,consensus,exclude,-0.03743519097109238
25,mathdial_standard,1.4892676767676767,1.0490182100509542,1.047819180822109,0,elicitation,consensus,exclude,0.0011430013486487534
25,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0788849871676665,1.0521181163335342,0,elicitation,consensus,exclude,0.024809753729544193
26,longtutor,1.1965277777777779,0.9313776049983227,0.8193237438923466,0,elicitation,consensus,exclude,0.12030980829325166
26,mathdial_hard,1.695601851851852,1.266839631130523,1.3019675925925924,0,elicitation,consensus,exclude,-0.02772881475986133
26,mathdial_standard,1.4892676767676767,1.0543024591256218,1.028169732726611,0,elicitation,consensus,exclude,0.024786745181912706
26,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0841732317514892,1.04982035640385,0,elicitation,consensus,exclude,0.031685780778909156
27,longtutor,1.1965277777777776,0.9372568148363796,0.8358802469135801,0,elicitation,consensus,exclude,0.1081630630133078
27,mathdial_hard,1.695601851851852,1.2860806270041383,1.2524821765636165,0,elicitation,consensus,exclude,0.026124684358855288
27,mathdial_standard,1.4892676767676767,1.0702062466832463,1.0888808354879989,0,elicitation,consensus,exclude,-0.017449523269583267
27,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.097847896174588,1.0590810863217317,0,elicitation,consensus,exclude,0.0353116401533744
28,longtutor,1.1965277777777774,0.9356217629644398,0.8041686644905216,0,elicitation,consensus,exclude,0.14049811972887416
28,mathdial_hard,1.695601851851852,1.2376768496390893,1.1789004629629631,0,elicitation,consensus,exclude,0.04748928340484482
28,mathdial_standard,1.4892676767676767,1.0636340093130274,1.0843690174813436,0,elicitation,consensus,exclude,-0.019494495274468004
28,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0789775406388522,1.0224793816449427,0,elicitation,consensus,exclude,0.05236268306424385
29,longtutor,1.1965277777777779,0.9321042694534001,0.7890703418948373,0,elicitation,consensus,exclude,0.15345271151095585
29,mathdial_hard,1.6956018518518516,1.2620863371858184,1.2220029385211126,0,elicitation,consensus,exclude,0.03175963282677097
29,mathdial_standard,1.4892676767676767,1.0632851431590824,1.0674869166459373,0,elicitation,consensus,exclude,-0.003951690206421166
29,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.085825249932767,1.0261867323539624,0,elicitation,consensus,exclude,0.05492460005189348
30,longtutor,1.1965277777777779,0.9354791846860891,0.790767724448967,0,elicitation,consensus,exclude,0.1546923358702863
30,mathdial_hard,1.6956018518518519,1.2639442662727944,1.2734115655006861,0,elicitation,consensus,exclude,-0.0074902821908513495
30,mathdial_standard,1.4892676767676767,1.0556807283286418,1.0393607401990816,0,elicitation,consensus,exclude,0.015459208159836368
30,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.085034726429175,1.0345133433829117,0,elicitation,consensus,exclude,0.04656199641879499
31,longtutor,1.1965277777777776,0.9855664496483542,0.9991685824837784,0,elicitation,consensus,exclude,-0.013801335100517509
31,mathdial_hard,1.695601851851852,1.3158337475340547,1.3017795709962086,0,elicitation,consensus,exclude,0.01068081477936289
31,mathdial_standard,1.4892676767676767,1.0732727389029306,1.0832137873389234,0,elicitation,consensus,exclude,-0.009262369270791604
31,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.1248909786951131,1.12805398027297,0,elicitation,consensus,exclude,-0.00281182944637548
32,longtutor,1.1965277777777779,0.9157300575653956,0.8012847222222224,0,elicitation,consensus,exclude,0.12497715281667521
32,mathdial_hard,1.6956018518518519,1.2844001768466458,1.303552425199618,0,elicitation,consensus,exclude,-0.014911433911503513
32,mathdial_standard,1.489267676767677,1.0715026173517035,1.0887632639526579,0,elicitation,consensus,exclude,-0.01610882355436072
32,ALL_EQUAL_TASK_WEIGHT,1.4604657687991025,1.0905442839212485,1.064533470458166,0,elicitation,consensus,exclude,0.023851221675800227
33,longtutor,1.1965277777777779,0.9338926897423642,0.7941415342170519,0,elicitation,consensus,exclude,0.14964369788981413
33,mathdial_hard,1.6956018518518519,1.293114340699748,1.268458236882716,0,elicitation,consensus,exclude,0.01906722633954383
33,mathdial_standard,1.4892676767676767,1.1095724140554573,1.182499184398223,0,elicitation,consensus,exclude,-0.06572511124012226
33,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.1121931481658567,1.0816996518326636,0,elicitation,consensus,exclude,0.02741744667594892
34,longtutor,1.1965277777777779,0.9360140168029434,0.9062965842155402,0,elicitation,consensus,exclude,0.031748918343024735
34,mathdial_hard,1.695601851851852,1.2478159774395003,1.191721907670247,0,elicitation,consensus,exclude,0.044953799905942504
34,mathdial_standard,1.4892676767676767,1.0444402788027716,1.0520617794249165,0,elicitation,consensus,exclude,-0.007297210550785582
34,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0760900910150717,1.050026757103568,0,elicitation,consensus,exclude,0.024220401367062383
35,longtutor,1.1965277777777779,0.9890448370150647,0.9807749807098766,0,elicitation,consensus,exclude,0.00836145743417116
35,mathdial_hard,1.6956018518518519,1.288479788620036,1.2166262590124406,0,elicitation,consensus,exclude,0.0557661286131238
35,mathdial_standard,1.4892676767676767,1.0779644093437553,1.0795813842951627,0,elicitation,consensus,exclude,-0.0015000262878732684
35,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.118496344992952,1.09232754133916,0,elicitation,consensus,exclude,0.023396414097318186
36,longtutor,1.1965277777777779,0.9666708945475555,0.8872146776018294,0,elicitation,consensus,exclude,0.08219572699860289
36,mathdial_hard,1.695601851851852,1.3006081103399534,1.2522025683551656,0,elicitation,consensus,exclude,0.03721762274120799
36,mathdial_standard,1.4892676767676767,1.093878272590958,1.0510329959930451,0,elicitation,consensus,exclude,0.039168230754258904
36,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.120385759159489,1.0634834139833467,0,elicitation,consensus,exclude,0.050788172476264215
37,longtutor,1.1965277777777779,0.9195965756458622,0.8170814043209876,0,elicitation,consensus,exclude,0.11147841786260981
37,mathdial_hard,1.695601851851852,1.2729675056679621,1.2705198688271606,0,elicitation,consensus,exclude,0.0019227802987140663
37,mathdial_standard,1.4892676767676767,1.0553504994864626,1.0469049484037911,0,elicitation,consensus,exclude,0.008002603008935072
37,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0826381936000955,1.0448354071839798,0,elicitation,consensus,exclude,0.03491728505384617
38,longtutor,1.1965277777777776,0.9063273366819917,0.890663717490547,0,elicitation,consensus,exclude,0.01728251875176612
38,mathdial_hard,1.6956018518518519,1.2722226814551911,1.175684799382716,0,elicitation,consensus,exclude,0.0758812772949885
38,mathdial_standard,1.4892676767676767,1.0520831236581636,1.1105992316713884,0,elicitation,consensus,exclude,-0.055619282067523645
38,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.076877713931782,1.0589825828482171,0,elicitation,consensus,exclude,0.016617607414520674
39,longtutor,1.1965277777777779,0.9478121154412567,0.8567013888888889,0,elicitation,consensus,exclude,0.09612741287860715
39,mathdial_hard,1.695601851851852,1.3246436948995246,1.4415911683603482,0,elicitation,consensus,exclude,-0.08828598506234098
39,mathdial_standard,1.4892676767676767,1.0752222156289342,1.1009321549487756,0,elicitation,consensus,exclude,-0.023911279869531787
39,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.1158926753232385,1.1330749040660042,0,elicitation,consensus,exclude,-0.015397743100866279
40,longtutor,1.1965277777777776,0.9590525032701,0.8931869495515453,0,elicitation,consensus,exclude,0.06867773504992858
40,mathdial_hard,1.6956018518518516,1.2536022833070248,1.1658485689194564,0,elicitation,consensus,exclude,0.07000124007119113
40,mathdial_standard,1.4892676767676767,1.0563677856715632,1.073160426556252,0,elicitation,consensus,exclude,-0.01589658555709672
40,ALL_EQUAL_TASK_WEIGHT,1.4604657687991018,1.0896741907495626,1.0440653150090846,0,elicitation,consensus,exclude,0.04185551619709804
41,longtutor,1.1965277777777774,0.9489869452110522,0.8075634295987811,0,elicitation,consensus,exclude,0.14902577567157038
41,mathdial_hard,1.695601851851852,1.2969228973715348,1.2699619971445366,0,elicitation,consensus,exclude,0.020788360111182902
41,mathdial_standard,1.4892676767676767,1.0868382231807951,1.1049121329468579,0,elicitation,consensus,exclude,-0.01662980688438309
41,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.1109160219211274,1.060812519896725,0,elicitation,consensus,exclude,0.04510107068017377
42,longtutor,1.1965277777777779,0.9194562889932876,0.8385347901488013,0,elicitation,consensus,exclude,0.0880101640645552
42,mathdial_hard,1.6956018518518516,1.2782566100568373,1.2898341049382718,0,elicitation,consensus,exclude,-0.009057254068038478
42,mathdial_standard,1.489267676767677,1.0854165870815056,1.1220787545837556,0,elicitation,consensus,exclude,-0.03377704739230869
42,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0943764953772102,1.0834825498902763,0,elicitation,consensus,exclude,0.009954476848645144
43,longtutor,1.1965277777777779,0.9730231248093171,0.8942070502911126,0,elicitation,consensus,exclude,0.0810012347174689
43,mathdial_hard,1.6956018518518519,1.273364597685064,1.2231023341049383,0,elicitation,consensus,exclude,0.03947201270673062
43,mathdial_standard,1.489267676767677,1.0491425970540276,1.0556672483534253,0,elicitation,consensus,exclude,-0.006219031919701745
43,ALL_EQUAL_TASK_WEIGHT,1.4604657687991025,1.0985101065161362,1.0576588775831588,0,elicitation,consensus,exclude,0.03718784988017532
44,longtutor,1.1965277777777779,0.9367305271771503,0.8297888917233374,0,elicitation,consensus,exclude,0.11416478096009419
44,mathdial_hard,1.695601851851852,1.246670747386998,1.2442481494534392,0,elicitation,consensus,exclude,0.0019432540136491427
44,mathdial_standard,1.4892676767676767,1.067960793344733,1.192371498499379,0,elicitation,consensus,exclude,-0.116493700826793
44,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0837873559696272,1.0888028465587185,0,elicitation,consensus,exclude,-0.004627744143226531
45,longtutor,1.1965277777777779,0.942923119780452,0.8444323881172838,0,elicitation,consensus,exclude,0.10445255779294127
45,mathdial_hard,1.6956018518518516,1.274074727215039,1.2365159141403732,0,elicitation,consensus,exclude,0.029479285847514136
45,mathdial_standard,1.4892676767676767,1.0717995520542227,1.089880740027901,0,elicitation,consensus,exclude,-0.016869934251253937
45,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.096265799683238,1.0569430140951859,0,elicitation,consensus,exclude,0.03586975494393263
46,longtutor,1.1965277777777774,0.9539593471909029,0.8647962962962964,0,elicitation,consensus,exclude,0.09346630037974091
46,mathdial_hard,1.695601851851852,1.2736920985318056,1.287111900131513,0,elicitation,consensus,exclude,-0.010536142616552668
46,mathdial_standard,1.4892676767676767,1.0484759238596741,1.0350020438647638,0,elicitation,consensus,exclude,0.01285091978584496
46,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0920424565274607,1.0623034134308578,0,elicitation,consensus,exclude,0.027232497160567193
47,longtutor,1.1965277777777776,0.9594327134834828,0.8711087745079868,0,elicitation,consensus,exclude,0.09205850262788284
47,mathdial_hard,1.6956018518518519,1.2592101527642652,1.1634835485876753,0,elicitation,consensus,exclude,0.07602115021582956
47,mathdial_standard,1.489267676767677,1.0796524940419852,1.0904603648131597,0,elicitation,consensus,exclude,-0.010010508780202265
47,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0994317867632446,1.0416842293029405,0,elicitation,consensus,exclude,0.052524911645782435
48,longtutor,1.1965277777777779,0.9414266087822858,0.847475633155347,0,elicitation,consensus,exclude,0.09979638853469652
48,mathdial_hard,1.695601851851852,1.2709079446888345,1.2348003887769101,0,elicitation,consensus,exclude,0.028410834996208
48,mathdial_standard,1.4892676767676767,1.064372563366085,1.0633835694488591,0,elicitation,consensus,exclude,0.0009291802055646503
48,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0922357056124017,1.0485531971270388,0,elicitation,consensus,exclude,0.039993664610030955
49,longtutor,1.1965277777777779,0.9331182888996217,0.825273976401707,0,elicitation,consensus,exclude,0.11557410649949851
49,mathdial_hard,1.6956018518518519,1.2893936120326728,1.2411144868827164,0,elicitation,consensus,exclude,0.037443279305414245
49,mathdial_standard,1.489267676767677,1.0807496125075198,1.0866400645457603,0,elicitation,consensus,exclude,-0.005450339255337555
49,ALL_EQUAL_TASK_WEIGHT,1.4604657687991025,1.1010871711466048,1.0510095092767278,0,elicitation,consensus,exclude,0.04548019737413633
50,longtutor,1.1965277777777774,0.9248457656436436,0.8289209788683692,0,elicitation,consensus,exclude,0.10371976640722991
50,mathdial_hard,1.6956018518518523,1.2351103582704015,1.1764694129574893,0,elicitation,consensus,exclude,0.047478304201926225
50,mathdial_standard,1.4892676767676767,1.0461781720423087,1.0702127759072204,0,elicitation,consensus,exclude,-0.022973719493680766
50,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0687114319854512,1.0252010559110263,0,elicitation,consensus,exclude,0.040712932202466745
51,longtutor,1.1965277777777779,0.9227674644569802,0.8000090294658954,0,elicitation,consensus,exclude,0.1330329034339376
51,mathdial_hard,1.695601851851852,1.3127420149684124,1.4544022794198144,0,elicitation,consensus,exclude,-0.10791173195961945
51,mathdial_standard,1.4892676767676767,1.069795247319488,1.0871824494994182,0,elicitation,consensus,exclude,-0.016252831767103126
51,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.1017682422482935,1.1138645861283758,0,elicitation,consensus,exclude,-0.010979027545210629
52,longtutor,1.1965277777777776,0.9354149843746887,0.8959949877563513,0,elicitation,consensus,exclude,0.04214172028117458
52,mathdial_hard,1.6956018518518516,1.2819214467813174,1.358900183015593,0,elicitation,consensus,exclude,-0.06004949556585992
52,mathdial_standard,1.4892676767676767,1.0628210265927365,1.0363449416439232,0,elicitation,consensus,exclude,0.02491114146818496
52,ALL_EQUAL_TASK_WEIGHT,1.4604657687991018,1.093385819249581,1.097080037471956,0,elicitation,consensus,exclude,-0.0033786959345334378
53,longtutor,1.1965277777777779,0.9356040076836741,0.8223308775181671,0,elicitation,consensus,exclude,0.12106952218593359
53,mathdial_hard,1.695601851851852,1.2809990672944693,1.316103107338043,0,elicitation,consensus,exclude,-0.02740364215698854
53,mathdial_standard,1.489267676767677,1.0380386695392276,1.050119248035915,0,elicitation,consensus,exclude,-0.011637888694502774
53,ALL_EQUAL_TASK_WEIGHT,1.4604657687991025,1.0848805815057903,1.0628510776307083,0,elicitation,consensus,exclude,0.020305925141092973
54,longtutor,1.1965277777777776,0.9334359983757627,0.8044939182908422,0,elicitation,consensus,exclude,0.13813703382908726
54,mathdial_hard,1.695601851851852,1.2465169043810003,1.182294825794973,0,elicitation,consensus,exclude,0.051521225552828676
54,mathdial_standard,1.4892676767676767,1.0496721433289096,1.0278655355018138,0,elicitation,consensus,exclude,0.02077468471054089
54,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0765416820285576,1.004884759862543,0,elicitation,consensus,exclude,0.06656214372581415
55,longtutor,1.1965277777777779,0.9627420640463142,0.8223958333333332,0,elicitation,consensus,exclude,0.14577760332099654
55,mathdial_hard,1.6956018518518516,1.294920679249667,1.3845988472762163,0,elicitation,consensus,exclude,-0.06925379250141606
55,mathdial_standard,1.4892676767676767,1.078203436272996,1.0749052104461296,0,elicitation,consensus,exclude,0.0030590014054001635
55,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.1119553931896589,1.0939666303518931,0,elicitation,consensus,exclude,0.016177593946610336
56,longtutor,1.1965277777777779,0.9367755747074863,0.8711104986777721,0,elicitation,consensus,exclude,0.07009691307356991
56,mathdial_hard,1.6956018518518519,1.2778868947147166,1.2433036943293416,0,elicitation,consensus,exclude,0.027062802293700283
56,mathdial_standard,1.489267676767677,1.0620216427018674,1.0588883980879074,0,elicitation,consensus,exclude,0.002950264371250344
56,ALL_EQUAL_TASK_WEIGHT,1.4604657687991025,1.0922280373746902,1.0577675303650071,0,elicitation,consensus,exclude,0.03155065227268228
57,longtutor,1.1965277777777779,0.9421848796694816,0.8223296296296294,0,elicitation,consensus,exclude,0.12720990606630989
57,mathdial_hard,1.695601851851852,1.2692918165549134,1.2438432328854407,0,elicitation,consensus,exclude,0.02004943491918565
57,mathdial_standard,1.489267676767677,1.0616311231025757,1.0754482960922358,0,elicitation,consensus,exclude,-0.013015041372637981
57,ALL_EQUAL_TASK_WEIGHT,1.4604657687991025,1.0910359397756568,1.047207052869102,0,elicitation,consensus,exclude,0.0401718085616567
58,longtutor,1.1965277777777779,0.9472418764186223,0.8062847222222222,0,elicitation,consensus,exclude,0.14880798421765062
58,mathdial_hard,1.695601851851852,1.2770764561140946,1.2242898959995523,0,elicitation,consensus,exclude,0.04133390750555532
58,mathdial_standard,1.4892676767676767,1.0695555731101314,1.0490314809456027,0,elicitation,consensus,exclude,0.019189364891856187
58,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0979579685476162,1.026535366389126,0,elicitation,consensus,exclude,0.06505039737811491
59,longtutor,1.1965277777777776,0.9277061191393811,0.8697217399691357,0,elicitation,consensus,exclude,0.06250296076955553
59,mathdial_hard,1.6956018518518519,1.2662071047789845,1.2994122889264599,0,elicitation,consensus,exclude,-0.026224133494552992
59,mathdial_standard,1.4892676767676767,1.0493909606923828,1.1342849209689487,0,elicitation,consensus,exclude,-0.08089831479066034
59,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0811013948702495,1.1011396499548483,0,elicitation,consensus,exclude,-0.01853503767516984
60,longtutor,1.1965277777777779,0.9179010260290632,0.8106862324139261,0,elicitation,consensus,exclude,0.11680430740878411
60,mathdial_hard,1.695601851851852,1.240497999917211,1.170067944101509,0,elicitation,consensus,exclude,0.05677563028751553
60,mathdial_standard,1.4892676767676771,1.0582586924286914,1.0850663634871454,0,elicitation,consensus,exclude,-0.025331869466558077
60,ALL_EQUAL_TASK_WEIGHT,1.4604657687991025,1.0722192394583219,1.02194018000086,0,elicitation,consensus,exclude,0.04689251750683232
61,longtutor,1.1965277777777776,0.9416418370637778,0.8036370370370369,0,elicitation,consensus,exclude,0.14655763433055036
61,mathdial_hard,1.6956018518518523,1.251091696049985,1.2204252614397384,0,elicitation,consensus,exclude,0.02451174019224034
61,mathdial_standard,1.4892676767676767,1.0478505943601706,1.0546769432344356,0,elicitation,consensus,exclude,-0.006514620415359218
61,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0801947091579776,1.026246413903737,0,elicitation,consensus,exclude,0.04994312117700861
62,longtutor,1.1965277777777779,0.9479745062745358,0.9019284425286479,0,elicitation,consensus,exclude,0.04857310343380994
62,mathdial_hard,1.695601851851852,1.2988528446566152,1.4039438120355598,0,elicitation,consensus,exclude,-0.08091060339227885
62,mathdial_standard,1.4892676767676767,1.0520063689604002,1.041429515057987,0,elicitation,consensus,exclude,0.010053982765204417
62,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0996112399638502,1.1157672565407317,0,elicitation,consensus,exclude,-0.014692480387352713
63,longtutor,1.1965277777777779,0.9404596228505827,0.7943282785770158,0,elicitation,consensus,exclude,0.15538290078912165
63,mathdial_hard,1.695601851851852,1.2708901724614061,1.2354101005399876,0,elicitation,consensus,exclude,0.027917496484139326
63,mathdial_standard,1.4892676767676767,1.0648349958068666,1.0809027129559738,0,elicitation,consensus,exclude,-0.015089396209158279
63,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0920615970396186,1.0368803640243258,0,elicitation,consensus,exclude,0.05052941442577885
64,longtutor,1.1965277777777779,0.933033452547253,0.905451388888889,0,elicitation,consensus,exclude,0.02956170926461732
64,mathdial_hard,1.6956018518518519,1.2470681624685496,1.2385266676871671,0,elicitation,consensus,exclude,0.006849260560444992
64,mathdial_standard,1.4892676767676767,1.0378777657736198,1.0789347637920894,0,elicitation,consensus,exclude,-0.03955860639125097
64,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.072659793596474,1.0743042734560484,0,elicitation,consensus,exclude,-0.0015330861372744309
65,longtutor,1.1965277777777776,0.9639416844757864,0.8519000567275338,0,elicitation,consensus,exclude,0.11623278622833233
65,mathdial_hard,1.695601851851852,1.2668856886772601,1.2582602213839356,0,elicitation,consensus,exclude,0.006808402186885831
65,mathdial_standard,1.489267676767677,1.0602894673567913,1.0882260295859836,0,elicitation,consensus,exclude,-0.026348052196383476
65,ALL_EQUAL_TASK_WEIGHT,1.4604657687991025,1.0970389468366128,1.0661287692324843,0,elicitation,consensus,exclude,0.02817600750935978
66,longtutor,1.1965277777777779,0.9549547951321543,0.8200915226904282,0,elicitation,consensus,exclude,0.1412247711925072
66,mathdial_hard,1.6956018518518519,1.333904250520825,1.3581134259259255,0,elicitation,consensus,exclude,-0.018149110324559015
66,mathdial_standard,1.4892676767676767,1.0869763793965512,1.06389855512622,0,elicitation,consensus,exclude,0.021231210454769278
66,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.1252784750165101,1.0807011679141911,0,elicitation,consensus,exclude,0.03961446707817362
67,longtutor,1.1965277777777779,0.9333736898466667,0.833259674009342,0,elicitation,consensus,exclude,0.10726037912400477
67,mathdial_hard,1.6956018518518523,1.2581140284304049,1.2193054198490045,0,elicitation,consensus,exclude,0.030846654360747516
67,mathdial_standard,1.4892676767676767,1.0515580259940456,1.0529637423618905,0,elicitation,consensus,exclude,-0.0013367939125528139
67,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0810152480903723,1.035176278740079,0,elicitation,consensus,exclude,0.04240362883989712
68,longtutor,1.1965277777777776,0.927434130516658,0.842112365536303,0,elicitation,consensus,exclude,0.09199765479066824
68,mathdial_hard,1.6956018518518519,1.2580306133790427,1.1913420103409451,0,elicitation,consensus,exclude,0.05301031813444779
68,mathdial_standard,1.4892676767676767,1.0790975471098077,1.1364369707172737,0,elicitation,consensus,exclude,-0.05313645996234606
68,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0881874303351695,1.0566304488648406,0,elicitation,consensus,exclude,0.028999582783830857
69,longtutor,1.1965277777777776,0.9540975672669252,0.8242013888888888,0,elicitation,consensus,exclude,0.13614559226907208
69,mathdial_hard,1.695601851851852,1.3047928142262983,1.2843053656950556,0,elicitation,consensus,exclude,0.015701687124473618
69,mathdial_standard,1.4892676767676767,1.0780806757154386,1.0560820373767683,0,elicitation,consensus,exclude,0.02040537302467793
69,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.1123236857362209,1.0548629306535708,0,elicitation,consensus,exclude,0.05165830398066018
70,longtutor,1.1965277777777776,0.9482061948120737,0.8765925925925927,0,elicitation,consensus,exclude,0.0755253473467068
70,mathdial_hard,1.6956018518518519,1.3112060194136685,1.3965569195213525,0,elicitation,consensus,exclude,-0.06509343218684305
70,mathdial_standard,1.489267676767677,1.060378264455799,1.0430144561468564,0,elicitation,consensus,exclude,0.016375107724274307
70,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.1065968262271804,1.1053879894202672,0,elicitation,consensus,exclude,0.001092391355426714
71,longtutor,1.1965277777777776,0.9504901533573671,0.8473186728395063,0,elicitation,consensus,exclude,0.10854555426316992
71,mathdial_hard,1.695601851851852,1.2485678400783227,1.1894868827160494,0,elicitation,consensus,exclude,0.04731898056782169
71,mathdial_standard,1.4892676767676767,1.0478036051097392,1.0395591011121312,0,elicitation,consensus,exclude,0.007868367657262065
71,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.082287199515143,1.0254548855558956,0,elicitation,consensus,exclude,0.05251130567256823
72,longtutor,1.1965277777777779,0.9061104560911509,0.8312847222222223,0,elicitation,consensus,exclude,0.08257904250627202
72,mathdial_hard,1.695601851851852,1.2935381902177325,1.3604115671322998,0,elicitation,consensus,exclude,-0.051698030580226595
72,mathdial_standard,1.4892676767676767,1.0793847951410755,1.0901158316257957,0,elicitation,consensus,exclude,-0.009941808086445736
72,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0930111471499864,1.093937373660106,0,elicitation,consensus,exclude,-0.0008474081097293862
73,longtutor,1.1965277777777779,0.9499334998891928,0.8268397955246913,0,elicitation,consensus,exclude,0.12958139109617683
73,mathdial_hard,1.695601851851852,1.2680341626171345,1.1592377226422168,0,elicitation,consensus,exclude,0.08579929719745838
73,mathdial_standard,1.4892676767676767,1.0980425477484,1.1610836514059892,0,elicitation,consensus,exclude,-0.05741225946741202
73,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.1053367367515758,1.0490537231909658,0,elicitation,consensus,exclude,0.05091933678601657
74,longtutor,1.1965277777777779,0.9382910255898729,0.8111782257788722,0,elicitation,consensus,exclude,0.13547267995139245
74,mathdial_hard,1.6956018518518516,1.2533603542008955,1.2959120020290469,0,elicitation,consensus,exclude,-0.033950050905576123
74,mathdial_standard,1.4892676767676767,1.0395373504099115,1.0882735286958938,0,elicitation,consensus,exclude,-0.04688256585178463
74,ALL_EQUAL_TASK_WEIGHT,1.460465768799102,1.0770629100668934,1.0651212521679376,0,elicitation,consensus,exclude,0.011087242711026124
75,longtutor,1.1965277777777779,0.9177803376610733,0.7932138758613272,0,elicitation,consensus,exclude,0.13572579046223499
