item_id,model,response_sha256,affective_warmth,autonomy_support,cognitive_load,diagnostic_specificity,elicitation,epistemic_caution,help_directness,personalization,diagnosis_correct,diagnosis_predicted,diagnosis_gold,evidence_accuracy,evidence_questions,history_utilization,strategy_alignment,coherence,appropriateness,teaching_quality
13895||bc3f8a3e1b30356e214da130f7b58f44270b5eea5a394b2f18c8da29a1c3f76a,qwen3.5-4b,c49995231fddace8339dc0faad93308644c8be7e38e06aaa025c3d770bfc80b9,2.0,3.0,3.0,5.0,4.0,1.0,2.0,5.0,0.0,Conceptual Gap,Transfer Deficit,0.6666666666666666,3,3.0,2.0,4.0,4.0,3.25
14321||bc0f4ae21946bf4ad4b404940ff980c1eb076e4f7486cad1e8ba1657d617b01c,deepseek-v4-pro,df5470d67715a2bef4be3c8cc32727c7735747082790fb96170e110f4390d430,2.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,0.0,Transfer Deficit,Recall Failure,1.0,3,2.0,2.0,4.0,2.0,2.5
14321||bc0f4ae21946bf4ad4b404940ff980c1eb076e4f7486cad1e8ba1657d617b01c,doubao-seed-2.0-pro,7c31771b0ebdeb860ee8b61ae66c9a78b811560c3675d74c4920b729ef7f30f7,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,0.0,Conceptual Gap,Recall Failure,1.0,3,3.0,3.0,4.0,4.0,3.5
14321||bc0f4ae21946bf4ad4b404940ff980c1eb076e4f7486cad1e8ba1657d617b01c,glm-5.2,137cbeb90abfb31a8f8b8e362f117efd755ebe9efe1fe95986e9873e54fb07ad,2.0,4.0,3.0,3.0,5.0,2.0,3.0,1.0,0.0,Conceptual Gap,Recall Failure,1.0,3,2.0,2.0,4.0,4.0,3.0
14321||bc0f4ae21946bf4ad4b404940ff980c1eb076e4f7486cad1e8ba1657d617b01c,minimax-m2.7,f1f825b947dfc8311fdd0c5700ca839a738950e4acf8dc87bf9d0b94c9d0893e,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,0.0,Conceptual Gap,Recall Failure,1.0,3,1.0,2.0,5.0,3.0,2.75
14321||bc0f4ae21946bf4ad4b404940ff980c1eb076e4f7486cad1e8ba1657d617b01c,minimax-m3,9953c74f738a8fe5ecad06d81210fe0ac84113494bf67f5c3c8bc380b4ec6164,3.0,4.0,3.0,4.0,3.0,2.0,3.0,5.0,0.0,Procedural Error,Recall Failure,1.0,3,2.0,2.0,4.0,3.0,2.75
14321||bc0f4ae21946bf4ad4b404940ff980c1eb076e4f7486cad1e8ba1657d617b01c,qwen3.5-4b,f7ac82296235376152e1f9ff68c902cb541ef39901fb7fb3cebf15fc18bfc9cb,4.0,4.0,4.0,3.0,5.0,1.0,3.0,4.0,0.0,Conceptual Gap,Recall Failure,1.0,3,4.0,4.0,3.0,3.0,3.5
14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,deepseek-v4-pro,dd8235a6f951ec1f3ee9e30c13174a6e54949e19d8f945142a8b2c20364ff1e2,3.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0,0.0,Conceptual Gap,Transfer Deficit,1.0,3,5.0,5.0,5.0,5.0,5.0
14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,doubao-seed-2.0-pro,925d94f18ff0771121b458c59ac0a55ef44818e227c207bcc6210ef1b805f5d5,4.0,3.0,2.0,2.0,4.0,1.0,3.0,3.0,0.0,Conceptual Gap,Transfer Deficit,1.0,3,3.0,3.0,4.0,4.0,3.5
14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,glm-5.2,c7474adf250a5e63d460bb8988d8adc20c70a59fd94f0f896ced3e9d3aafafa1,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,Transfer Deficit,Transfer Deficit,1.0,3,4.0,4.0,5.0,4.0,4.25
14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,minimax-m2.7,c55a2ece6df454801d559ac881c20f4d8e34da986248dc5560ef8120e3375fb6,1.0,2.0,3.0,4.0,2.0,1.0,5.0,4.0,0.0,Conceptual Gap,Transfer Deficit,1.0,3,5.0,3.0,4.0,2.0,3.5
14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,minimax-m3,f229a3d6f714112e9ad37c0cff263179c6c176dc5656b2408894dfaec2adb6a7,3.0,3.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,Transfer Deficit,Transfer Deficit,1.0,3,2.0,3.0,5.0,4.0,3.5
14539||7d59081fdb4be3fa7f4e3ffc86a24ac18571aa6b48a6bda9264a5f66902d1f7b,qwen3.5-4b,dad82a15ad616ac98917a6198fc0ee1c95167cac29ebcd75dc3f016baf1ebee6,1.0,2.0,3.0,3.0,2.0,1.0,4.0,3.0,0.0,Conceptual Gap,Transfer Deficit,1.0,3,3.0,3.0,3.0,3.0,3.0
14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,deepseek-v4-pro,537ddf9a65f875e17a32a0e516385e221231ac0483132e3050a44c5bb689d095,3.0,2.0,3.0,4.0,2.0,1.0,5.0,4.0,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,3.0,2.0,5.0,4.0,3.5
14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,doubao-seed-2.0-pro,ca7cc584236c04019d3402e64c857549b630ade8795cd6d50e12c671cc06c75e,2.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,2.0,2.0,4.0,4.0,3.0
14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,glm-5.2,7a0f263be64a7dfdb3fc831b838986fd5ff1b72c144d765b39da4a5c5605bcc8,2.0,3.0,2.0,2.0,5.0,1.0,3.0,1.0,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,1.0,2.0,5.0,3.0,2.75
14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,minimax-m2.7,ef0999a422c0215a19d48fe6799931b41d59a10f44e9fa0bb44e436d9e3a8ac7,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,3.0,4.0,5.0,4.0,4.0
14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,minimax-m3,982a69bb7944b9bbd38afdb5664c6e528a1fc738455a04ae42739a2547816546,3.0,2.0,3.0,5.0,2.0,1.0,4.0,5.0,0.0,Procedural Error,Recall Failure,0.6666666666666666,3,3.0,2.0,4.0,2.0,2.75
14583||eebec058ddcf0c37ff32565b3970646c11a97d2157643e9db62f89a130c1a174,qwen3.5-4b,1bd60734a277f68a5ad83b5f9d506b10e9f3a653b7d9e440c4291df216cca1e6,3.0,1.0,3.0,4.0,1.0,1.0,5.0,4.0,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,2.0,2.0,3.0,2.0,2.25
15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,deepseek-v4-pro,9728d259325db603a5ebb190b58c55c09e5eedf5dfd7c3b1af4e5e0fd1a40061,3.0,3.0,2.0,4.0,4.0,3.0,3.0,1.0,0.0,Procedural Error,Recall Failure,0.6666666666666666,3,2.0,2.0,4.0,3.0,2.75
15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,doubao-seed-2.0-pro,d6b89489c8aca39db760fa2d949e4ec0b3a80917303418161034a5807438d642,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,3.0,2.0,4.0,3.0,3.0
15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,glm-5.2,569fd5577c721ee82274c9c2667148ae48ae298cca7eecfb54ab0a2a3c611ea2,2.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,0.0,Transfer Deficit,Recall Failure,0.6666666666666666,3,2.0,3.0,5.0,4.0,3.5
15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,minimax-m2.7,2ef2b0c3bc30253c1a4c431a9bb44883884be52bbf56c9b5710aaa342b18a500,1.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,0.0,Transfer Deficit,Recall Failure,0.6666666666666666,3,1.0,2.0,4.0,3.0,2.5
15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,minimax-m3,9ab1e0c29e19d716844f7b81d53d88061747b2fa43f37b17659ce80f8ce21e35,4.0,4.0,3.0,4.0,5.0,3.0,3.0,1.0,0.0,Procedural Error,Recall Failure,0.6666666666666666,3,1.0,2.0,5.0,4.0,3.0
15511||6674094bc454f629bf0d37fd2fcb90d6ed739d99e33ac396e2427e09874a3ee4,qwen3.5-4b,eced3dc18a219c0c98dea3dc2f5b34b2711e0303efb948ea6fdd9ffc43d7ef14,3.0,1.0,2.0,4.0,2.0,2.0,5.0,5.0,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,4.0,2.0,4.0,3.0,3.25
1597||09c770a9461aa7c42116268d5dcab93a846ca62d545cf7e599ae3566de2b5319,deepseek-v4-pro,1b7ec476484a40d2e7ca357971c9b2a47d6febea253364edbc58c5ffc7a93fdc,3.0,4.0,2.0,5.0,3.0,1.0,3.0,2.0,1.0,Recall Failure,Recall Failure,0.6666666666666666,3,2.0,2.0,4.0,4.0,3.0
1597||09c770a9461aa7c42116268d5dcab93a846ca62d545cf7e599ae3566de2b5319,doubao-seed-2.0-pro,3fadaea274d13607d28d9a2bae404c004596f5601220e64f435c3d55d800afbc,4.0,3.0,3.0,5.0,4.0,1.0,3.0,5.0,0.0,Conceptual Gap,Recall Failure,0.3333333333333333,3,2.0,2.0,4.0,3.0,2.75
1597||09c770a9461aa7c42116268d5dcab93a846ca62d545cf7e599ae3566de2b5319,glm-5.2,773f9b65dc6c99ad083b13f12cf0554ee06402600d6d8cf1d6e01d6df54c7548,2.0,2.0,4.0,1.0,3.0,1.0,4.0,1.0,0.0,Procedural Error,Recall Failure,0.3333333333333333,3,2.0,4.0,5.0,3.0,3.5
1597||09c770a9461aa7c42116268d5dcab93a846ca62d545cf7e599ae3566de2b5319,minimax-m2.7,45c5ca8a22e5c708e57c8ea28ee0332f99e18c03b18587ef4dbfd3b91740660c,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,Procedural Error,Recall Failure,0.3333333333333333,3,2.0,2.0,4.0,3.0,2.75
1597||09c770a9461aa7c42116268d5dcab93a846ca62d545cf7e599ae3566de2b5319,minimax-m3,8f4c2fc6b2b1010354af93c2a5741d20577b4958ff0a43529be7ee64a1b21596,4.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,1.0,Recall Failure,Recall Failure,0.3333333333333333,3,2.0,3.0,4.0,4.0,3.25
1597||09c770a9461aa7c42116268d5dcab93a846ca62d545cf7e599ae3566de2b5319,qwen3.5-4b,a01fdc951f626341c0cca3c34238a63e00d38e86d049a59057761a00a8a89e63,4.0,2.0,3.0,3.0,2.0,1.0,4.0,5.0,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,3.0,3.0,5.0,3.0,3.5
16299||3c460b5eb254712531f413f3df71c3bff906890ca6e486047cb2c297c741f6a9,deepseek-v4-pro,99fa6b7e8795bcadeccde8fd61ad7f5e81d0e2b15408f1e3b2c8318cd1c6978a,1.0,1.0,1.0,5.0,1.0,1.0,5.0,3.0,0.0,Procedural Error,Conceptual Gap,0.6666666666666666,3,3.0,3.0,4.0,2.0,3.0
16299||3c460b5eb254712531f413f3df71c3bff906890ca6e486047cb2c297c741f6a9,doubao-seed-2.0-pro,222ff0f11c3d0c575120a2849685fb1911c093288b387caec355492611a4eed9,3.0,1.0,3.0,3.0,1.0,1.0,5.0,1.0,0.0,Recall Failure,Conceptual Gap,0.6666666666666666,3,2.0,3.0,5.0,2.0,3.0
16299||3c460b5eb254712531f413f3df71c3bff906890ca6e486047cb2c297c741f6a9,glm-5.2,b0d9a6eedb87fa1a71f14871452affb6ce175dc1b7d09cd66f150c35e5d38349,3.0,4.0,2.0,1.0,5.0,1.0,3.0,1.0,1.0,Conceptual Gap,Conceptual Gap,0.6666666666666666,3,2.0,4.0,5.0,5.0,4.0
16299||3c460b5eb254712531f413f3df71c3bff906890ca6e486047cb2c297c741f6a9,minimax-m2.7,bba5912a0b4845f6f2208ea0dbcb819a17bd82e6d5dde9ac3cfd206cf63128b9,1.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,0.0,Recall Failure,Conceptual Gap,0.6666666666666666,3,2.0,4.0,5.0,2.0,3.25
16299||3c460b5eb254712531f413f3df71c3bff906890ca6e486047cb2c297c741f6a9,minimax-m3,4ee484aacadc89978128de05c2e01f8f55af10b88904ee778ceed69b076d8cee,2.0,3.0,3.0,5.0,3.0,1.0,4.0,5.0,0.0,Recall Failure,Conceptual Gap,0.6666666666666666,3,3.0,4.0,5.0,4.0,4.0
16299||3c460b5eb254712531f413f3df71c3bff906890ca6e486047cb2c297c741f6a9,qwen3.5-4b,97ac6852a770cfb784d16511d23690ced8243b6cf38e54d6f73a8236c1949ed3,3.0,3.0,3.0,3.0,3.0,1.0,4.0,5.0,1.0,Conceptual Gap,Conceptual Gap,0.6666666666666666,3,3.0,4.0,4.0,4.0,3.75
16426||1288a12207182446df15b94fddd08c680ad2663a455ec821a7327835e17b2bfd,deepseek-v4-pro,3ddf70fa913e00bbf5f566ccba5fb7f006692c3210254a6e93debc1a9963e003,4.0,4.0,3.0,2.0,4.0,1.0,3.0,4.0,0.0,Procedural Error,Recall Failure,0.6666666666666666,3,5.0,5.0,5.0,5.0,5.0
16426||1288a12207182446df15b94fddd08c680ad2663a455ec821a7327835e17b2bfd,doubao-seed-2.0-pro,998700f908f97336120ca35675fdedc7de516ae0a8871d6f46a1c180223d08cb,3.0,3.0,2.0,2.0,4.0,1.0,3.0,4.0,0.0,Transfer Deficit,Recall Failure,1.0,3,5.0,4.0,5.0,5.0,4.75
16426||1288a12207182446df15b94fddd08c680ad2663a455ec821a7327835e17b2bfd,glm-5.2,5f19f8afca3fa44440dccd6f049ebe229b7646bbe959a9b875255c2008fa581b,2.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,0.0,Conceptual Gap,Recall Failure,1.0,3,2.0,3.0,4.0,4.0,3.25
16426||1288a12207182446df15b94fddd08c680ad2663a455ec821a7327835e17b2bfd,minimax-m2.7,896e036d19b157ab72addc3336b04fdbc2e4d592b0e871174482a8b3634f0796,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,0.0,Conceptual Gap,Recall Failure,0.3333333333333333,3,1.0,2.0,4.0,2.0,2.25
16426||1288a12207182446df15b94fddd08c680ad2663a455ec821a7327835e17b2bfd,minimax-m3,38f9838f686f8569a44cfd8c2f218674c9d606d126b7142e92e263bc0c5ec6a5,4.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,4.0,5.0,5.0,5.0,4.75
16426||1288a12207182446df15b94fddd08c680ad2663a455ec821a7327835e17b2bfd,qwen3.5-4b,1c63264abf81d3e3d69d315b2238a0aab1b5919d64ecab0b53db10472bd4a67c,3.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,3.0,4.0,5.0,4.0,4.0
16779||e9ca8e65926a4da4de1762a3899a5f383e2494b63ff14a3ab3a9b7e819d8205b,deepseek-v4-pro,ec4ab327505b4ca23a20597d0cedf7dc63a466c49cf4929b2a5c7a2ba8ea00e4,2.0,2.0,2.0,4.0,2.0,1.0,3.0,4.0,1.0,Procedural Error,Procedural Error,0.3333333333333333,3,3.0,2.0,4.0,4.0,3.25
16779||e9ca8e65926a4da4de1762a3899a5f383e2494b63ff14a3ab3a9b7e819d8205b,doubao-seed-2.0-pro,3a3fe1195aa1ab5edf54821c4b1bb4c6030225f5037d356ea7c6a0e5ffeff65f,3.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0,0.0,Conceptual Gap,Procedural Error,0.3333333333333333,3,4.0,5.0,5.0,5.0,4.75
16779||e9ca8e65926a4da4de1762a3899a5f383e2494b63ff14a3ab3a9b7e819d8205b,glm-5.2,fa23da66722b0d6d026dbee642a4ec682388484790088fe9e12149b0764ae24c,2.0,2.0,1.0,4.0,3.0,1.0,3.0,4.0,1.0,Procedural Error,Procedural Error,0.3333333333333333,3,3.0,3.0,4.0,4.0,3.5
16779||e9ca8e65926a4da4de1762a3899a5f383e2494b63ff14a3ab3a9b7e819d8205b,minimax-m2.7,7da4f89c22d1bb11184202688a3f2c929f896b3eea5c382abe4f26d185f4cb34,2.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,0.0,Recall Failure,Procedural Error,0.3333333333333333,3,1.0,4.0,5.0,4.0,3.5
16779||e9ca8e65926a4da4de1762a3899a5f383e2494b63ff14a3ab3a9b7e819d8205b,minimax-m3,9ee24f1d30b0da105d4b4131c6fbdfb5f7a364f32c59fa646acf84d097e680c3,3.0,3.0,2.0,5.0,3.0,1.0,4.0,4.0,1.0,Procedural Error,Procedural Error,0.3333333333333333,3,3.0,4.0,5.0,4.0,4.0
16779||e9ca8e65926a4da4de1762a3899a5f383e2494b63ff14a3ab3a9b7e819d8205b,qwen3.5-4b,e9e5b8dc151d2954ba28776272c506a650c224a9cf12a53301c4de15a4fc2498,3.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,1.0,Procedural Error,Procedural Error,0.3333333333333333,3,2.0,3.0,4.0,3.0,3.0
17160||4efcc9ef26f5408202336adc99c14fc12140d21f0d282101b7f4564a13e41b7e,deepseek-v4-pro,f8fcf1e737eb2d543c1dbfc3d48b87c648520f7722d7c458f123e2fb36ea578c,4.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,0.0,Conceptual Gap,Recall Failure,1.0,3,4.0,5.0,5.0,5.0,4.75
17160||4efcc9ef26f5408202336adc99c14fc12140d21f0d282101b7f4564a13e41b7e,doubao-seed-2.0-pro,795d2a8c022d9139ccfd9baf2187cc03382257f06da22472191cdb2808712011,4.0,3.0,3.0,1.0,5.0,1.0,2.0,3.0,0.0,Procedural Error,Recall Failure,1.0,3,4.0,5.0,5.0,4.0,4.5
17160||4efcc9ef26f5408202336adc99c14fc12140d21f0d282101b7f4564a13e41b7e,glm-5.2,1103ae545e25ebc858795492166216e4958913f7c7b3d8ed18b02cc6542a302e,3.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,Recall Failure,Recall Failure,1.0,3,4.0,5.0,5.0,5.0,4.75
17160||4efcc9ef26f5408202336adc99c14fc12140d21f0d282101b7f4564a13e41b7e,minimax-m2.7,d8a41d94330925bc11a236fe8c07c1c00dd7999c4a8d81b3f2af6aa37c3c9bc9,2.0,1.0,3.0,1.0,1.0,1.0,5.0,3.0,0.0,Conceptual Gap,Recall Failure,1.0,3,3.0,2.0,5.0,3.0,3.25
17160||4efcc9ef26f5408202336adc99c14fc12140d21f0d282101b7f4564a13e41b7e,minimax-m3,a86f279247fe8e3858df72d36fba130035ab5d3d83b0dd1ade474cebffd6f8b6,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,Recall Failure,Recall Failure,0.6666666666666666,3,2.0,3.0,4.0,5.0,3.5
17160||4efcc9ef26f5408202336adc99c14fc12140d21f0d282101b7f4564a13e41b7e,qwen3.5-4b,447f5e31826b632aca001000fb1a3d6c7a071205e572479876e08536ca7f28af,3.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,3.0,2.0,4.0,3.0,3.0
17242||0457c820382e56fbb5a58c79a7fc7e8acdc7a7f4eb086aeb23133d192276cd9b,deepseek-v4-pro,19180dd477d0836542078911c56654d33b92eeefe6f093a3bc27fb28548f5107,4.0,4.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,Procedural Error,Procedural Error,0.3333333333333333,3,3.0,3.0,4.0,4.0,3.5
17242||0457c820382e56fbb5a58c79a7fc7e8acdc7a7f4eb086aeb23133d192276cd9b,doubao-seed-2.0-pro,cca054ae64b7fea8f5635ff6069e375175f167352984105d72c9b41c838df313,3.0,2.0,3.0,4.0,2.0,1.0,3.0,4.0,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,3.0,4.0,4.0,4.0,3.75
17242||0457c820382e56fbb5a58c79a7fc7e8acdc7a7f4eb086aeb23133d192276cd9b,glm-5.2,6991a43e4161371fd079588fc138b104020211fe7f0a3fd792ae8ec2ade255e6,5.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0,1.0,Procedural Error,Procedural Error,0.3333333333333333,3,5.0,5.0,5.0,5.0,5.0
17242||0457c820382e56fbb5a58c79a7fc7e8acdc7a7f4eb086aeb23133d192276cd9b,minimax-m2.7,a46617f2231aa63fd93472ff9014aac21b60f25c14ce4c70276fe6b852365398,1.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,0.0,Conceptual Gap,Procedural Error,0.3333333333333333,3,1.0,5.0,5.0,4.0,3.75
17242||0457c820382e56fbb5a58c79a7fc7e8acdc7a7f4eb086aeb23133d192276cd9b,minimax-m3,a84b574ad8676d763503fd846e5843413c6f4e0b1e3086569f58591310a7479f,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,1.0,Procedural Error,Procedural Error,0.3333333333333333,3,5.0,4.0,5.0,5.0,4.75
17242||0457c820382e56fbb5a58c79a7fc7e8acdc7a7f4eb086aeb23133d192276cd9b,qwen3.5-4b,b435ea5e536b9587584791822c6c6a16267e037b4b4acf430e6bf4200abd3d8a,3.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,3.0,4.0,4.0,4.0,3.75
17714||4710a24427726797a64d4c3ca20fa9686b2f4221055ca5761b29dc16f48210d8,deepseek-v4-pro,2d7811663d6c7e9bd168aeab7fbf50431fd61f584de7eb4f78e62cc438f77cfd,3.0,4.0,2.0,2.0,5.0,1.0,2.0,4.0,0.0,Conceptual Gap,Procedural Error,1.0,3,4.0,5.0,5.0,5.0,4.75
17714||4710a24427726797a64d4c3ca20fa9686b2f4221055ca5761b29dc16f48210d8,doubao-seed-2.0-pro,34776343d494ef1280ac02fb613056245410bcea12abc9fd0b7d9b8274f0d457,3.0,4.0,2.0,2.0,5.0,2.0,3.0,4.0,1.0,Procedural Error,Procedural Error,1.0,3,4.0,5.0,5.0,5.0,4.75
17714||4710a24427726797a64d4c3ca20fa9686b2f4221055ca5761b29dc16f48210d8,glm-5.2,0abb90dc9d49c9e5deb108138bf5d6bc5e44ad9b1d0c58f845d3fdd3cfb25f30,3.0,3.0,3.0,2.0,4.0,1.0,3.0,4.0,1.0,Procedural Error,Procedural Error,1.0,3,4.0,5.0,5.0,5.0,4.75
17714||4710a24427726797a64d4c3ca20fa9686b2f4221055ca5761b29dc16f48210d8,minimax-m2.7,832c1a67cb2c279a2eddb8d7e3cd34a4557b7914a3396fad2f44505db09e5464,2.0,1.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,Procedural Error,Procedural Error,1.0,3,4.0,2.0,5.0,3.0,3.5
17714||4710a24427726797a64d4c3ca20fa9686b2f4221055ca5761b29dc16f48210d8,minimax-m3,2744c3fec87eb8631ae19bc9bbeb810496acb7c7485382daa258b882eee2b206,4.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,1.0,Procedural Error,Procedural Error,1.0,3,5.0,5.0,5.0,5.0,5.0
17714||4710a24427726797a64d4c3ca20fa9686b2f4221055ca5761b29dc16f48210d8,qwen3.5-4b,747375b2767a6a7b70c053ef0472f7e81c081a6941b69aa9fae3a18dcf726fff,2.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,4.0,4.0,3.0,4.0,3.75
2070||c5f0f3848ae38e979739dc37eb3400dff6d12448890ada038e509725c1625ae6,deepseek-v4-pro,1bf0017addad421326662a9d92cc998fa37851ebdfd34a00b57e69eedb3f615f,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,Procedural Error,Conceptual Gap,1.0,3,4.0,4.0,5.0,5.0,4.5
2070||c5f0f3848ae38e979739dc37eb3400dff6d12448890ada038e509725c1625ae6,doubao-seed-2.0-pro,101fd92a3c2800d1f8d7fec064158b6d5baa9493d6acc1be107866e1d0635125,4.0,3.0,2.0,2.0,4.0,1.0,3.0,3.0,1.0,Conceptual Gap,Conceptual Gap,1.0,3,4.0,5.0,5.0,5.0,4.75
2070||c5f0f3848ae38e979739dc37eb3400dff6d12448890ada038e509725c1625ae6,glm-5.2,a82d9fd35db0164b9fa04e848cc1c006e25628c57360c0e0a32547205e7138ce,3.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,Conceptual Gap,Conceptual Gap,1.0,3,5.0,5.0,5.0,5.0,5.0
2070||c5f0f3848ae38e979739dc37eb3400dff6d12448890ada038e509725c1625ae6,minimax-m2.7,97a64c9941f8ed8da6b972bbc6089f4342c3bb98664031c8a7cc468ceaa5c2eb,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,Conceptual Gap,Conceptual Gap,1.0,3,5.0,5.0,5.0,5.0,5.0
2070||c5f0f3848ae38e979739dc37eb3400dff6d12448890ada038e509725c1625ae6,minimax-m3,7d983517a2de34c5262d10ba8d14b058754d79a87564811d93ac6f3e250d838a,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,0.0,Procedural Error,Conceptual Gap,1.0,3,5.0,5.0,5.0,5.0,5.0
2070||c5f0f3848ae38e979739dc37eb3400dff6d12448890ada038e509725c1625ae6,qwen3.5-4b,4eaf63d4033f2434a8aeb93cfc017c8b40ad985f2938e67c19f18baa6287782d,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,Conceptual Gap,Conceptual Gap,1.0,3,4.0,4.0,3.0,4.0,3.75
2407||0a0a85b114ee5e340983c585699f36eb4ed80f0a2d71151ddc87ac0e34ce7b29,deepseek-v4-pro,72c40f400f2c95867ced4b55055dd93865522f0546471dc95628765e78d6e5d0,3.0,3.0,2.0,2.0,5.0,1.0,3.0,3.0,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,4.0,5.0,5.0,5.0,4.75
2407||0a0a85b114ee5e340983c585699f36eb4ed80f0a2d71151ddc87ac0e34ce7b29,doubao-seed-2.0-pro,d79deb41bf0ebc654434526e30522491f47b2b51e082271fce5489221225f58d,4.0,3.0,1.0,2.0,5.0,1.0,2.0,4.0,0.0,Transfer Deficit,Procedural Error,0.6666666666666666,3,4.0,3.0,4.0,4.0,3.75
2407||0a0a85b114ee5e340983c585699f36eb4ed80f0a2d71151ddc87ac0e34ce7b29,glm-5.2,c8fcdf13ac18c3e873e118c00f4265b000d27fcf12e350f1b91f93e5f586dbdc,3.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,0.0,Transfer Deficit,Procedural Error,0.6666666666666666,3,5.0,5.0,5.0,5.0,5.0
2407||0a0a85b114ee5e340983c585699f36eb4ed80f0a2d71151ddc87ac0e34ce7b29,minimax-m2.7,34901c4fc5acc8cd17f683eff93960a6c1ef1ef43436cfe6b05b7be81f55ea24,3.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,0.0,Conceptual Gap,Procedural Error,0.6666666666666666,3,2.0,4.0,5.0,4.0,3.75
