blind_id,judge_requested,judge_returned,event,present,anchor,expected,anchor_group
d07ff5ed47b7e0a499a6,glm-5.3,glm-5.3,affect_acknowledgement,0,new_two_operations,0,new_heldout_wording
d07ff5ed47b7e0a499a6,glm-5.3,glm-5.3,epistemic_qualification,0,new_two_operations,0,new_heldout_wording
d07ff5ed47b7e0a499a6,glm-5.3,glm-5.3,information_request,0,new_two_operations,0,new_heldout_wording
d07ff5ed47b7e0a499a6,glm-5.3,glm-5.3,unsupported_ability_claim,0,new_two_operations,0,new_heldout_wording
14d0c8a0e56f6f909dba,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,generic_politeness,0,revised_or_reused_development
14d0c8a0e56f6f909dba,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,generic_politeness,0,revised_or_reused_development
14d0c8a0e56f6f909dba,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,generic_politeness,0,revised_or_reused_development
14d0c8a0e56f6f909dba,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,generic_politeness,0,revised_or_reused_development
14d0c8a0e56f6f909dba,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,generic_politeness,0,revised_or_reused_development
14d0c8a0e56f6f909dba,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,generic_politeness,0,revised_or_reused_development
14d0c8a0e56f6f909dba,deepseek-v4-pro,deepseek-v4-pro,information_request,0,generic_politeness,0,revised_or_reused_development
14d0c8a0e56f6f909dba,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,generic_politeness,0,revised_or_reused_development
c932bbee58ee0bde20c1,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,elicit_step,0,revised_or_reused_development
c932bbee58ee0bde20c1,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,elicit_step,0,revised_or_reused_development
c932bbee58ee0bde20c1,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,1,elicit_step,1,revised_or_reused_development
c932bbee58ee0bde20c1,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,elicit_step,0,revised_or_reused_development
c932bbee58ee0bde20c1,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,elicit_step,0,revised_or_reused_development
c932bbee58ee0bde20c1,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,elicit_step,0,revised_or_reused_development
c932bbee58ee0bde20c1,deepseek-v4-pro,deepseek-v4-pro,information_request,0,elicit_step,0,revised_or_reused_development
c932bbee58ee0bde20c1,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,elicit_step,0,revised_or_reused_development
4e746d30d45e933c1256,MiniMax-M3,MiniMax-M3,answer_reveal,0,new_computation_request,0,new_heldout_wording
4e746d30d45e933c1256,MiniMax-M3,MiniMax-M3,worked_explanation,0,new_computation_request,0,new_heldout_wording
4e746d30d45e933c1256,MiniMax-M3,MiniMax-M3,reasoning_elicitation,1,new_computation_request,1,new_heldout_wording
4e746d30d45e933c1256,MiniMax-M3,MiniMax-M3,learner_choice,0,new_computation_request,0,new_heldout_wording
4e746d30d45e933c1256,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,new_computation_request,0,new_heldout_wording
4e746d30d45e933c1256,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,new_computation_request,0,new_heldout_wording
4e746d30d45e933c1256,MiniMax-M3,MiniMax-M3,information_request,0,new_computation_request,0,new_heldout_wording
4e746d30d45e933c1256,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,new_computation_request,0,new_heldout_wording
d7bee3298c547b003a25,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,support_and_choice,0,revised_or_reused_development
d7bee3298c547b003a25,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,support_and_choice,0,revised_or_reused_development
d7bee3298c547b003a25,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,support_and_choice,0,revised_or_reused_development
d7bee3298c547b003a25,deepseek-v4-pro,deepseek-v4-pro,learner_choice,1,support_and_choice,1,revised_or_reused_development
d7bee3298c547b003a25,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,1,support_and_choice,1,revised_or_reused_development
d7bee3298c547b003a25,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,support_and_choice,0,revised_or_reused_development
d7bee3298c547b003a25,deepseek-v4-pro,deepseek-v4-pro,information_request,0,support_and_choice,0,revised_or_reused_development
d7bee3298c547b003a25,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,support_and_choice,0,revised_or_reused_development
14d0c8a0e56f6f909dba,MiniMax-M3,MiniMax-M3,answer_reveal,0,generic_politeness,0,revised_or_reused_development
14d0c8a0e56f6f909dba,MiniMax-M3,MiniMax-M3,worked_explanation,0,generic_politeness,0,revised_or_reused_development
14d0c8a0e56f6f909dba,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,generic_politeness,0,revised_or_reused_development
14d0c8a0e56f6f909dba,MiniMax-M3,MiniMax-M3,learner_choice,0,generic_politeness,0,revised_or_reused_development
14d0c8a0e56f6f909dba,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,generic_politeness,0,revised_or_reused_development
14d0c8a0e56f6f909dba,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,generic_politeness,0,revised_or_reused_development
14d0c8a0e56f6f909dba,MiniMax-M3,MiniMax-M3,information_request,0,generic_politeness,0,revised_or_reused_development
14d0c8a0e56f6f909dba,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,generic_politeness,0,revised_or_reused_development
acd2d2ca2db79557b406,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,verified_step,0,revised_or_reused_development
acd2d2ca2db79557b406,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,verified_step,0,revised_or_reused_development
acd2d2ca2db79557b406,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,verified_step,0,revised_or_reused_development
acd2d2ca2db79557b406,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,verified_step,0,revised_or_reused_development
acd2d2ca2db79557b406,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,verified_step,0,revised_or_reused_development
acd2d2ca2db79557b406,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,verified_step,0,revised_or_reused_development
acd2d2ca2db79557b406,deepseek-v4-pro,deepseek-v4-pro,information_request,0,verified_step,0,revised_or_reused_development
acd2d2ca2db79557b406,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,verified_step,0,revised_or_reused_development
24f0913b22e3488aa7d9,MiniMax-M3,MiniMax-M3,answer_reveal,0,approach_choice,0,revised_or_reused_development
24f0913b22e3488aa7d9,MiniMax-M3,MiniMax-M3,worked_explanation,0,approach_choice,0,revised_or_reused_development
24f0913b22e3488aa7d9,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,approach_choice,0,revised_or_reused_development
24f0913b22e3488aa7d9,MiniMax-M3,MiniMax-M3,learner_choice,1,approach_choice,1,revised_or_reused_development
24f0913b22e3488aa7d9,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,approach_choice,0,revised_or_reused_development
24f0913b22e3488aa7d9,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,approach_choice,0,revised_or_reused_development
24f0913b22e3488aa7d9,MiniMax-M3,MiniMax-M3,information_request,0,approach_choice,0,revised_or_reused_development
24f0913b22e3488aa7d9,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,approach_choice,0,revised_or_reused_development
bab3320226f9aec709db,glm-5.3,glm-5.3,answer_reveal,0,new_praise_only,0,new_heldout_wording
bab3320226f9aec709db,glm-5.3,glm-5.3,worked_explanation,0,new_praise_only,0,new_heldout_wording
bab3320226f9aec709db,glm-5.3,glm-5.3,reasoning_elicitation,0,new_praise_only,0,new_heldout_wording
bab3320226f9aec709db,glm-5.3,glm-5.3,learner_choice,0,new_praise_only,0,new_heldout_wording
bab3320226f9aec709db,glm-5.3,glm-5.3,affect_acknowledgement,0,new_praise_only,0,new_heldout_wording
bab3320226f9aec709db,glm-5.3,glm-5.3,epistemic_qualification,0,new_praise_only,0,new_heldout_wording
bab3320226f9aec709db,glm-5.3,glm-5.3,information_request,0,new_praise_only,0,new_heldout_wording
bab3320226f9aec709db,glm-5.3,glm-5.3,unsupported_ability_claim,1,new_praise_only,1,new_heldout_wording
1bba5744e96ddf5777aa,MiniMax-M3,MiniMax-M3,answer_reveal,0,new_indirect,0,new_heldout_wording
1bba5744e96ddf5777aa,MiniMax-M3,MiniMax-M3,worked_explanation,0,new_indirect,0,new_heldout_wording
1bba5744e96ddf5777aa,MiniMax-M3,MiniMax-M3,reasoning_elicitation,1,new_indirect,1,new_heldout_wording
1bba5744e96ddf5777aa,MiniMax-M3,MiniMax-M3,learner_choice,0,new_indirect,0,new_heldout_wording
1bba5744e96ddf5777aa,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,new_indirect,0,new_heldout_wording
1bba5744e96ddf5777aa,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,new_indirect,0,new_heldout_wording
1bba5744e96ddf5777aa,MiniMax-M3,MiniMax-M3,information_request,0,new_indirect,0,new_heldout_wording
1bba5744e96ddf5777aa,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,new_indirect,0,new_heldout_wording
78fc696e8d16b3a9e573,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,new_datum_request,0,new_heldout_wording
78fc696e8d16b3a9e573,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,new_datum_request,0,new_heldout_wording
78fc696e8d16b3a9e573,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,new_datum_request,0,new_heldout_wording
78fc696e8d16b3a9e573,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,new_datum_request,0,new_heldout_wording
78fc696e8d16b3a9e573,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,new_datum_request,0,new_heldout_wording
78fc696e8d16b3a9e573,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,new_datum_request,0,new_heldout_wording
78fc696e8d16b3a9e573,deepseek-v4-pro,deepseek-v4-pro,information_request,1,new_datum_request,1,new_heldout_wording
78fc696e8d16b3a9e573,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,new_datum_request,0,new_heldout_wording
123ab30e850aec171348,MiniMax-M3,MiniMax-M3,answer_reveal,0,ability_attribution,0,revised_or_reused_development
123ab30e850aec171348,MiniMax-M3,MiniMax-M3,worked_explanation,0,ability_attribution,0,revised_or_reused_development
123ab30e850aec171348,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,ability_attribution,0,revised_or_reused_development
123ab30e850aec171348,MiniMax-M3,MiniMax-M3,learner_choice,0,ability_attribution,0,revised_or_reused_development
123ab30e850aec171348,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,ability_attribution,0,revised_or_reused_development
123ab30e850aec171348,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,ability_attribution,0,revised_or_reused_development
123ab30e850aec171348,MiniMax-M3,MiniMax-M3,information_request,0,ability_attribution,0,revised_or_reused_development
123ab30e850aec171348,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,1,ability_attribution,1,revised_or_reused_development
1cf56141d68b5b8d284d,MiniMax-M3,MiniMax-M3,answer_reveal,1,bounded_resolution,1,revised_or_reused_development
1cf56141d68b5b8d284d,MiniMax-M3,MiniMax-M3,worked_explanation,0,bounded_resolution,0,revised_or_reused_development
1cf56141d68b5b8d284d,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,bounded_resolution,0,revised_or_reused_development
1cf56141d68b5b8d284d,MiniMax-M3,MiniMax-M3,learner_choice,0,bounded_resolution,0,revised_or_reused_development
1cf56141d68b5b8d284d,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,bounded_resolution,0,revised_or_reused_development
1cf56141d68b5b8d284d,MiniMax-M3,MiniMax-M3,epistemic_qualification,1,bounded_resolution,1,revised_or_reused_development
1cf56141d68b5b8d284d,MiniMax-M3,MiniMax-M3,information_request,0,bounded_resolution,0,revised_or_reused_development
1cf56141d68b5b8d284d,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,bounded_resolution,0,revised_or_reused_development
c932bbee58ee0bde20c1,MiniMax-M3,MiniMax-M3,answer_reveal,0,elicit_step,0,revised_or_reused_development
c932bbee58ee0bde20c1,MiniMax-M3,MiniMax-M3,worked_explanation,0,elicit_step,0,revised_or_reused_development
c932bbee58ee0bde20c1,MiniMax-M3,MiniMax-M3,reasoning_elicitation,1,elicit_step,1,revised_or_reused_development
c932bbee58ee0bde20c1,MiniMax-M3,MiniMax-M3,learner_choice,0,elicit_step,0,revised_or_reused_development
c932bbee58ee0bde20c1,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,elicit_step,0,revised_or_reused_development
c932bbee58ee0bde20c1,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,elicit_step,0,revised_or_reused_development
c932bbee58ee0bde20c1,MiniMax-M3,MiniMax-M3,information_request,0,elicit_step,0,revised_or_reused_development
c932bbee58ee0bde20c1,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,elicit_step,0,revised_or_reused_development
a8aacd19e079ded840e8,glm-5.3,glm-5.3,answer_reveal,1,worked_answer,1,revised_or_reused_development
a8aacd19e079ded840e8,glm-5.3,glm-5.3,worked_explanation,1,worked_answer,1,revised_or_reused_development
a8aacd19e079ded840e8,glm-5.3,glm-5.3,reasoning_elicitation,0,worked_answer,0,revised_or_reused_development
a8aacd19e079ded840e8,glm-5.3,glm-5.3,learner_choice,0,worked_answer,0,revised_or_reused_development
a8aacd19e079ded840e8,glm-5.3,glm-5.3,affect_acknowledgement,0,worked_answer,0,revised_or_reused_development
a8aacd19e079ded840e8,glm-5.3,glm-5.3,epistemic_qualification,0,worked_answer,0,revised_or_reused_development
a8aacd19e079ded840e8,glm-5.3,glm-5.3,information_request,0,worked_answer,0,revised_or_reused_development
a8aacd19e079ded840e8,glm-5.3,glm-5.3,unsupported_ability_claim,0,worked_answer,0,revised_or_reused_development
d2d5b37c4dc14a29c602,glm-5.3,glm-5.3,answer_reveal,0,new_acknowledge_fact,0,new_heldout_wording
d2d5b37c4dc14a29c602,glm-5.3,glm-5.3,worked_explanation,0,new_acknowledge_fact,0,new_heldout_wording
d2d5b37c4dc14a29c602,glm-5.3,glm-5.3,reasoning_elicitation,0,new_acknowledge_fact,0,new_heldout_wording
d2d5b37c4dc14a29c602,glm-5.3,glm-5.3,learner_choice,0,new_acknowledge_fact,0,new_heldout_wording
d2d5b37c4dc14a29c602,glm-5.3,glm-5.3,affect_acknowledgement,0,new_acknowledge_fact,0,new_heldout_wording
d2d5b37c4dc14a29c602,glm-5.3,glm-5.3,epistemic_qualification,0,new_acknowledge_fact,0,new_heldout_wording
d2d5b37c4dc14a29c602,glm-5.3,glm-5.3,information_request,0,new_acknowledge_fact,0,new_heldout_wording
d2d5b37c4dc14a29c602,glm-5.3,glm-5.3,unsupported_ability_claim,0,new_acknowledge_fact,0,new_heldout_wording
d07ff5ed47b7e0a499a6,MiniMax-M3,MiniMax-M3,answer_reveal,1,new_two_operations,1,new_heldout_wording
d07ff5ed47b7e0a499a6,MiniMax-M3,MiniMax-M3,worked_explanation,1,new_two_operations,1,new_heldout_wording
d07ff5ed47b7e0a499a6,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,new_two_operations,0,new_heldout_wording
d07ff5ed47b7e0a499a6,MiniMax-M3,MiniMax-M3,learner_choice,0,new_two_operations,0,new_heldout_wording
d07ff5ed47b7e0a499a6,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,new_two_operations,0,new_heldout_wording
d07ff5ed47b7e0a499a6,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,new_two_operations,0,new_heldout_wording
d07ff5ed47b7e0a499a6,MiniMax-M3,MiniMax-M3,information_request,0,new_two_operations,0,new_heldout_wording
d07ff5ed47b7e0a499a6,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,new_two_operations,0,new_heldout_wording
a52bbeb0d1b4ac696f22,glm-5.3,glm-5.3,answer_reveal,1,polite_answer,1,revised_or_reused_development
a52bbeb0d1b4ac696f22,glm-5.3,glm-5.3,worked_explanation,0,polite_answer,0,revised_or_reused_development
a52bbeb0d1b4ac696f22,glm-5.3,glm-5.3,reasoning_elicitation,0,polite_answer,0,revised_or_reused_development
a52bbeb0d1b4ac696f22,glm-5.3,glm-5.3,learner_choice,0,polite_answer,0,revised_or_reused_development
a52bbeb0d1b4ac696f22,glm-5.3,glm-5.3,affect_acknowledgement,0,polite_answer,0,revised_or_reused_development
a52bbeb0d1b4ac696f22,glm-5.3,glm-5.3,epistemic_qualification,0,polite_answer,0,revised_or_reused_development
a52bbeb0d1b4ac696f22,glm-5.3,glm-5.3,information_request,0,polite_answer,0,revised_or_reused_development
a52bbeb0d1b4ac696f22,glm-5.3,glm-5.3,unsupported_ability_claim,0,polite_answer,0,revised_or_reused_development
a8aacd19e079ded840e8,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,worked_answer,1,revised_or_reused_development
a8aacd19e079ded840e8,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,worked_answer,1,revised_or_reused_development
a8aacd19e079ded840e8,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,worked_answer,0,revised_or_reused_development
a8aacd19e079ded840e8,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,worked_answer,0,revised_or_reused_development
a8aacd19e079ded840e8,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,worked_answer,0,revised_or_reused_development
a8aacd19e079ded840e8,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,worked_answer,0,revised_or_reused_development
a8aacd19e079ded840e8,deepseek-v4-pro,deepseek-v4-pro,information_request,0,worked_answer,0,revised_or_reused_development
a8aacd19e079ded840e8,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,worked_answer,0,revised_or_reused_development
bab3320226f9aec709db,MiniMax-M3,MiniMax-M3,answer_reveal,0,new_praise_only,0,new_heldout_wording
bab3320226f9aec709db,MiniMax-M3,MiniMax-M3,worked_explanation,0,new_praise_only,0,new_heldout_wording
bab3320226f9aec709db,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,new_praise_only,0,new_heldout_wording
bab3320226f9aec709db,MiniMax-M3,MiniMax-M3,learner_choice,0,new_praise_only,0,new_heldout_wording
bab3320226f9aec709db,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,new_praise_only,0,new_heldout_wording
bab3320226f9aec709db,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,new_praise_only,0,new_heldout_wording
bab3320226f9aec709db,MiniMax-M3,MiniMax-M3,information_request,0,new_praise_only,0,new_heldout_wording
bab3320226f9aec709db,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,1,new_praise_only,1,new_heldout_wording
1bba5744e96ddf5777aa,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,new_indirect,0,new_heldout_wording
1bba5744e96ddf5777aa,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,new_indirect,0,new_heldout_wording
1bba5744e96ddf5777aa,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,1,new_indirect,1,new_heldout_wording
1bba5744e96ddf5777aa,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,new_indirect,0,new_heldout_wording
1bba5744e96ddf5777aa,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,new_indirect,0,new_heldout_wording
1bba5744e96ddf5777aa,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,new_indirect,0,new_heldout_wording
1bba5744e96ddf5777aa,deepseek-v4-pro,deepseek-v4-pro,information_request,0,new_indirect,0,new_heldout_wording
1bba5744e96ddf5777aa,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,new_indirect,0,new_heldout_wording
edc02d8d3924a3b8c1de,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,new_no_bound,1,new_heldout_wording
edc02d8d3924a3b8c1de,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,new_no_bound,0,new_heldout_wording
edc02d8d3924a3b8c1de,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,new_no_bound,0,new_heldout_wording
edc02d8d3924a3b8c1de,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,new_no_bound,0,new_heldout_wording
edc02d8d3924a3b8c1de,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,new_no_bound,0,new_heldout_wording
edc02d8d3924a3b8c1de,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,1,new_no_bound,0,new_heldout_wording
edc02d8d3924a3b8c1de,deepseek-v4-pro,deepseek-v4-pro,information_request,0,new_no_bound,0,new_heldout_wording
edc02d8d3924a3b8c1de,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,new_no_bound,0,new_heldout_wording
e4fdebe023ea393a2822,glm-5.3,glm-5.3,answer_reveal,0,new_emotion_choice,0,new_heldout_wording
e4fdebe023ea393a2822,glm-5.3,glm-5.3,worked_explanation,0,new_emotion_choice,0,new_heldout_wording
e4fdebe023ea393a2822,glm-5.3,glm-5.3,reasoning_elicitation,0,new_emotion_choice,0,new_heldout_wording
e4fdebe023ea393a2822,glm-5.3,glm-5.3,learner_choice,1,new_emotion_choice,1,new_heldout_wording
e4fdebe023ea393a2822,glm-5.3,glm-5.3,affect_acknowledgement,1,new_emotion_choice,1,new_heldout_wording
e4fdebe023ea393a2822,glm-5.3,glm-5.3,epistemic_qualification,0,new_emotion_choice,0,new_heldout_wording
e4fdebe023ea393a2822,glm-5.3,glm-5.3,information_request,0,new_emotion_choice,0,new_heldout_wording
e4fdebe023ea393a2822,glm-5.3,glm-5.3,unsupported_ability_claim,0,new_emotion_choice,0,new_heldout_wording
057cc0ee14a95dd0ed1c,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,procedural_hedge,0,revised_or_reused_development
057cc0ee14a95dd0ed1c,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,procedural_hedge,0,revised_or_reused_development
057cc0ee14a95dd0ed1c,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,1,procedural_hedge,1,revised_or_reused_development
057cc0ee14a95dd0ed1c,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,procedural_hedge,0,revised_or_reused_development
057cc0ee14a95dd0ed1c,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,procedural_hedge,0,revised_or_reused_development
057cc0ee14a95dd0ed1c,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,procedural_hedge,0,revised_or_reused_development
057cc0ee14a95dd0ed1c,deepseek-v4-pro,deepseek-v4-pro,information_request,0,procedural_hedge,0,revised_or_reused_development
057cc0ee14a95dd0ed1c,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,procedural_hedge,0,revised_or_reused_development
d4dd2e236676a7caac27,MiniMax-M3,MiniMax-M3,answer_reveal,1,rhetorical_step,1,revised_or_reused_development
d4dd2e236676a7caac27,MiniMax-M3,MiniMax-M3,worked_explanation,0,rhetorical_step,0,revised_or_reused_development
d4dd2e236676a7caac27,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,rhetorical_step,0,revised_or_reused_development
d4dd2e236676a7caac27,MiniMax-M3,MiniMax-M3,learner_choice,0,rhetorical_step,0,revised_or_reused_development
d4dd2e236676a7caac27,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,rhetorical_step,0,revised_or_reused_development
d4dd2e236676a7caac27,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,rhetorical_step,0,revised_or_reused_development
d4dd2e236676a7caac27,MiniMax-M3,MiniMax-M3,information_request,0,rhetorical_step,0,revised_or_reused_development
d4dd2e236676a7caac27,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,rhetorical_step,0,revised_or_reused_development
2e8aba971ea676d6ba79,glm-5.3,glm-5.3,answer_reveal,0,polite_elicitation,0,revised_or_reused_development
2e8aba971ea676d6ba79,glm-5.3,glm-5.3,worked_explanation,0,polite_elicitation,0,revised_or_reused_development
2e8aba971ea676d6ba79,glm-5.3,glm-5.3,reasoning_elicitation,1,polite_elicitation,1,revised_or_reused_development
2e8aba971ea676d6ba79,glm-5.3,glm-5.3,learner_choice,0,polite_elicitation,0,revised_or_reused_development
2e8aba971ea676d6ba79,glm-5.3,glm-5.3,affect_acknowledgement,0,polite_elicitation,0,revised_or_reused_development
2e8aba971ea676d6ba79,glm-5.3,glm-5.3,epistemic_qualification,0,polite_elicitation,0,revised_or_reused_development
2e8aba971ea676d6ba79,glm-5.3,glm-5.3,information_request,0,polite_elicitation,0,revised_or_reused_development
2e8aba971ea676d6ba79,glm-5.3,glm-5.3,unsupported_ability_claim,0,polite_elicitation,0,revised_or_reused_development
74838bf9fc5b52be8f39,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,acknowledge_affect,0,revised_or_reused_development
74838bf9fc5b52be8f39,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,acknowledge_affect,0,revised_or_reused_development
74838bf9fc5b52be8f39,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,acknowledge_affect,0,revised_or_reused_development
74838bf9fc5b52be8f39,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,acknowledge_affect,0,revised_or_reused_development
74838bf9fc5b52be8f39,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,1,acknowledge_affect,1,revised_or_reused_development
74838bf9fc5b52be8f39,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,acknowledge_affect,0,revised_or_reused_development
74838bf9fc5b52be8f39,deepseek-v4-pro,deepseek-v4-pro,information_request,0,acknowledge_affect,0,revised_or_reused_development
74838bf9fc5b52be8f39,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,acknowledge_affect,0,revised_or_reused_development
f9a3ab4a6ebfcf8d4c59,MiniMax-M3,MiniMax-M3,answer_reveal,1,bare_answer,1,revised_or_reused_development
f9a3ab4a6ebfcf8d4c59,MiniMax-M3,MiniMax-M3,worked_explanation,0,bare_answer,0,revised_or_reused_development
f9a3ab4a6ebfcf8d4c59,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,bare_answer,0,revised_or_reused_development
f9a3ab4a6ebfcf8d4c59,MiniMax-M3,MiniMax-M3,learner_choice,0,bare_answer,0,revised_or_reused_development
f9a3ab4a6ebfcf8d4c59,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,bare_answer,0,revised_or_reused_development
f9a3ab4a6ebfcf8d4c59,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,bare_answer,0,revised_or_reused_development
f9a3ab4a6ebfcf8d4c59,MiniMax-M3,MiniMax-M3,information_request,0,bare_answer,0,revised_or_reused_development
f9a3ab4a6ebfcf8d4c59,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,bare_answer,0,revised_or_reused_development
c932bbee58ee0bde20c1,glm-5.3,glm-5.3,answer_reveal,0,elicit_step,0,revised_or_reused_development
c932bbee58ee0bde20c1,glm-5.3,glm-5.3,worked_explanation,0,elicit_step,0,revised_or_reused_development
c932bbee58ee0bde20c1,glm-5.3,glm-5.3,reasoning_elicitation,1,elicit_step,1,revised_or_reused_development
c932bbee58ee0bde20c1,glm-5.3,glm-5.3,learner_choice,0,elicit_step,0,revised_or_reused_development
c932bbee58ee0bde20c1,glm-5.3,glm-5.3,affect_acknowledgement,0,elicit_step,0,revised_or_reused_development
