item_id,model,diagnosis_correct,diagnosis_predicted,diagnosis_gold,evidence_accuracy,evidence_questions,history_utilization,strategy_alignment,coherence,appropriateness,teaching_quality
8285||3aca8e296a4dabb886df247e7b957e497288b1b6d1027491b0a9ef5eca0bf2c0,minimax-m3,0.0,Procedural Error,Transfer Deficit,1.0,3,4.0,4.0,5.0,5.0,4.5
8290||b401fb54e0b717e45cbc152524b91f35da95a5cd52ca80f52654d97eeedd55c2,minimax-m3,1.0,Procedural Error,Procedural Error,1.0,3,4.0,5.0,5.0,5.0,4.75
8294||e620bcd5f38bf267679f71cc06da51fbd0c295aae03e401c6e4c0a966f88dae6,minimax-m3,1.0,Conceptual Gap,Conceptual Gap,0.6666666666666666,3,2.0,4.0,5.0,4.0,3.75
8297||9522cddb85c0fd1dbb33fea5573a5865cebaae6365297add4311179d5351da02,minimax-m3,1.0,Procedural Error,Procedural Error,0.3333333333333333,3,4.0,5.0,5.0,5.0,4.75
829||136bcf2593c55e9d5ca6253aa40c5ba1b113d82dcc68023f0b903b32439d6560,minimax-m3,1.0,Procedural Error,Procedural Error,1.0,3,5.0,5.0,5.0,5.0,5.0
8301||4dc44b79614b885cebf7990f052b850c4ad4a9fe5b7688b2b6bccd2b2b6c0070,minimax-m3,0.0,Conceptual Gap,Procedural Error,1.0,3,5.0,5.0,5.0,5.0,5.0
8302||7fa0ae16532e81fc8e5902e7ba23266936d0ad7ffbb155a2a8d47889d443f379,minimax-m3,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,1.0,2.0,5.0,2.0,2.5
8305||f6db3191962453f8b11f57a6e0bb1d000233c6f151feb07a8eeffdef62c04b3d,minimax-m3,0.0,Procedural Error,Recall Failure,1.0,3,2.0,2.0,4.0,3.0,2.75
8310||c88f12e61aa274a0095ba3ef492419ece063d83cb3415588cce4a1b75caa9acb,minimax-m3,1.0,Procedural Error,Procedural Error,1.0,3,5.0,4.0,5.0,5.0,4.75
8323||2976dbea7c7b51cc201e21df4ae1ffa743eb3bd09d51effe0c4e8b18a2badfd8,minimax-m3,1.0,Conceptual Gap,Conceptual Gap,1.0,3,3.0,4.0,5.0,3.0,3.75
835||d6412ee8969f5a883e420b545b157ab100350e19566f2563d414d015a9a6d025,minimax-m3,0.0,Procedural Error,Recall Failure,0.6666666666666666,3,1.0,2.0,4.0,3.0,2.5
8362||f0a5d085380f4b4932c65ca5d87e35eea04cf62cf0b7fed34fa00530a30e58d3,minimax-m3,0.0,Conceptual Gap,Procedural Error,0.3333333333333333,3,4.0,5.0,5.0,3.0,4.25
836||5d8b9a67e1223d5702e32e5045dc60bffbae8441300d814af20e9b014b91e0d1,minimax-m3,0.0,Procedural Error,Recall Failure,0.6666666666666666,3,3.0,2.0,5.0,3.0,3.25
8404||c11721c6259705b84633aa6f278575d0ca28133d25dc7f3e8bdcee42f4cffcfc,minimax-m3,0.0,Procedural Error,Transfer Deficit,1.0,3,1.0,2.0,4.0,3.0,2.5
8422||3d007461257867041ca3ce1f5ee2c1da087b6599d85798007586a94f98caa76f,minimax-m3,0.0,Conceptual Gap,Transfer Deficit,1.0,3,2.0,2.0,5.0,4.0,3.25
8443||32ba0e9f0dae59aa91e5b5a57a410d0bb79103cb30375b7bf4a7b3eff4d9f416,minimax-m3,1.0,Transfer Deficit,Transfer Deficit,1.0,3,4.0,3.0,4.0,4.0,3.75
8460||bdcfee0ea5045325c98d541563f3aa4fa30a8fbb2b87364c1fa81424a2a93e22,minimax-m3,0.0,Conceptual Gap,Procedural Error,1.0,3,4.0,3.0,5.0,4.0,4.0
846||3f38fad0931b1e3911644d0c24c596632df1490d060e74c166a049dbb71f805a,minimax-m3,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,4.0,5.0,5.0,5.0,4.75
8470||9b71fd153f393bb616d3c52bf63c4f406a1295b5740ea748ab2ec3076929eb9c,minimax-m3,0.0,Transfer Deficit,Procedural Error,0.6666666666666666,3,4.0,5.0,5.0,5.0,4.75
8480||597c39b4880092d5c923f0a7c7ca0946f3f1ffb165e1d0d485a1d107e7232aa2,minimax-m3,0.0,Transfer Deficit,Procedural Error,0.6666666666666666,3,3.0,3.0,4.0,3.0,3.25
8486||ec4acc4d73ef960a463eb82e4cd44601aae1f00524a0aa33962197b9a6f2335e,minimax-m3,0.0,Transfer Deficit,Conceptual Gap,1.0,3,3.0,2.0,4.0,4.0,3.25
8543||905caef9721ad76d985df36030b8d2c3a54582e7e406035f97a26b102ec1d73a,minimax-m3,1.0,Procedural Error,Procedural Error,1.0,3,4.0,3.0,4.0,3.0,3.5
854||96b8a7ab3fb77218c389252a8fda1b9346a7c458a5a795e08f556a797139152a,minimax-m3,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,4.0,4.0,5.0,2.0,3.75
8572||4a7d36d788845c983528abe193c9fd6d7f629545b8ef6aa7e605ad12d6dde0db,minimax-m3,0.0,Transfer Deficit,Conceptual Gap,1.0,3,4.0,4.0,5.0,4.0,4.25
8605||c4e817b0965181b3fd36c80d504172ae2f017b02719d5b0119590759fb1234dc,minimax-m3,0.0,Transfer Deficit,Recall Failure,1.0,3,3.0,2.0,4.0,2.0,2.75
8611||1e84d18bb5a5347f92574b2c84f58f423e20b87a9b42124bf37174f44cde0cb0,minimax-m3,0.0,Transfer Deficit,Procedural Error,1.0,3,3.0,5.0,5.0,5.0,4.5
8620||9184ea6e5a14e632fc97d52b485d8acf7515011577ade5844d9bf74a94ed224d,minimax-m3,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,2.0,3.0,4.0,4.0,3.25
8624||86f92ff9b1bec1dd92deb49555046dc12fb12211c576f53330e12ec61d3d5707,minimax-m3,1.0,Procedural Error,Procedural Error,1.0,3,5.0,4.0,5.0,5.0,4.75
8628||fa149481742802ffa172c4b97b50fb07ef8d9b051696329ab40fe989ca34dd6f,minimax-m3,0.0,Procedural Error,Conceptual Gap,1.0,3,2.0,3.0,4.0,3.0,3.0
8670||62d96fcab4353446c1a003c73ca22cd9d3c1f18dd055cc95bdc17070130c7189,minimax-m3,1.0,Procedural Error,Procedural Error,0.3333333333333333,3,3.0,4.0,5.0,4.0,4.0
8678||e06ed55ff5cbacfae6c58be4a6af99c658a6a738acef07b07ae58d138b949fd2,minimax-m3,0.0,Transfer Deficit,Procedural Error,0.6666666666666666,3,3.0,2.0,2.0,2.0,2.25
8690||f5508d9f11e44ab68cdd7975831f52d3be36cf1dbf611484a9e1c03759fffd9f,minimax-m3,0.0,Procedural Error,Recall Failure,0.3333333333333333,3,4.0,2.0,4.0,3.0,3.25
8691||2154982787ad00ea6fdf5bcf260ecd903456b743d2a512aa261cd2f8717309f0,minimax-m3,0.0,Conceptual Gap,Transfer Deficit,0.6666666666666666,3,2.0,2.0,4.0,4.0,3.0
8722||c1cdff0b51f8628a3f677499d7f40e4070f698715ac00cedfb4ac00b38fdb927,minimax-m3,1.0,Conceptual Gap,Conceptual Gap,1.0,3,4.0,3.0,4.0,4.0,3.75
8724||8cc6ca734aa137332b984fea36bc8794f352685275960357d188f2ac041c0017,minimax-m3,0.0,Procedural Error,Conceptual Gap,1.0,3,4.0,5.0,5.0,5.0,4.75
8733||4c4fbe03aadab706767e00be90509d95082edefccda0db3a83b18223654144f9,minimax-m3,0.0,Conceptual Gap,Transfer Deficit,0.3333333333333333,3,2.0,3.0,5.0,4.0,3.5
8741||e60cd94a28d37815bd7d924574a2a9e21c2c5f8dbd62706fb0657bee70699510,minimax-m3,1.0,Procedural Error,Procedural Error,1.0,3,3.0,3.0,5.0,3.0,3.5
8744||b2b8a14dce1ba2e0b98308c0796c9b90cb61e80b5331fff8e7506729de85e72c,minimax-m3,0.0,Conceptual Gap,Procedural Error,1.0,3,4.0,3.0,5.0,4.0,4.0
8747||da4e7ccaef4e40060365f4e6c16aeeeb9680763faa80143e3af5aa35abae3b5a,minimax-m3,1.0,Procedural Error,Procedural Error,0.3333333333333333,3,3.0,3.0,4.0,4.0,3.5
8777||19b5d9e38df9f364313bb9809dd858ed965fed60413b292771bf6003e612f8f4,minimax-m3,0.0,Procedural Error,Recall Failure,0.6666666666666666,3,4.0,3.0,5.0,4.0,4.0
8791||85eeff33ec353a132d8680df21c036be2a654d755b51de8f6c17b8842c1da431,minimax-m3,1.0,Conceptual Gap,Conceptual Gap,1.0,3,1.0,1.0,3.0,1.0,1.5
8812||f01aea19383ed40bd594efd08c44a3598bf1ef0c60e6ab5d1f64e8e541e7b96e,minimax-m3,0.0,Conceptual Gap,Recall Failure,1.0,3,4.0,5.0,5.0,5.0,4.75
8816||e496814faf28a32e3c5625c862388844abf126482f54691c14a1f9a9bab97668,minimax-m3,0.0,Transfer Deficit,Recall Failure,1.0,3,1.0,1.0,2.0,2.0,1.5
8844||f831c84ebb6533c775b003d82e7c30b183933d56c159581e35274602b3ee1bc3,minimax-m3,0.0,Transfer Deficit,Procedural Error,1.0,3,5.0,4.0,5.0,5.0,4.75
8866||1b4851176967980a112d73e86c592db9a1b5b10b5f0cd2e6cdd7b201256b604d,minimax-m3,1.0,Conceptual Gap,Conceptual Gap,0.6666666666666666,3,3.0,5.0,5.0,5.0,4.5
8885||6454db4caacbf5038dfa199a7f22a1d6113323d949c393d7e0660d0436755e25,minimax-m3,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,4.0,5.0,5.0,5.0,4.75
8953||3ff0ee2ef366ea2d847489b17346b11cde2c971710292afb2f42d3b068aa7235,minimax-m3,0.0,Transfer Deficit,Recall Failure,1.0,3,2.0,2.0,4.0,3.0,2.75
9031||2289e5e70b1615c2cd37309a8285fd53ae541d6d465006c325b1c6185a351f06,minimax-m3,1.0,Conceptual Gap,Conceptual Gap,0.3333333333333333,3,4.0,5.0,5.0,5.0,4.75
9041||47d10f996e52115dfec44c11526494dfbf35b50bdec48f5a0b1c7fac1fbc9e08,minimax-m3,0.0,Procedural Error,Recall Failure,1.0,3,3.0,4.0,5.0,4.0,4.0
9086||bc3ed0277f762ca2847fbf2959e964e32fa40d1edd49ca3ef0919176860a47f7,minimax-m3,1.0,Transfer Deficit,Transfer Deficit,1.0,3,4.0,3.0,5.0,5.0,4.25
9094||26fb8adcdec4e7daeeec2aa23ab3e15f6ae4c6d394b8c5652c4baddb47c4a63a,minimax-m3,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,1.0,1.0,1.0,1.0,1.0
9102||f8d77dc35e405814bff1f9b1142986af2628e0119b8133dda8032f3863284ec6,minimax-m3,0.0,Procedural Error,Conceptual Gap,0.6666666666666666,3,5.0,5.0,5.0,4.0,4.75
9115||052ff4da9a8eb6e4345b6e3c57b67bd078ce07db1a6c7a14c4d5ce509a864e6b,minimax-m3,0.0,Conceptual Gap,Procedural Error,1.0,3,4.0,3.0,4.0,4.0,3.75
9120||1563cb5b4cec42dff32f05a4892bdaef2efe023458a6f7bedabbb6379ae4b47c,minimax-m3,0.0,Transfer Deficit,Procedural Error,0.6666666666666666,3,5.0,5.0,5.0,5.0,5.0
9121||f734193a3fef2599fc577c07bf0c3b4bd5a0b33c143b1e3838f8453a318ba2cc,minimax-m3,0.0,Procedural Error,Recall Failure,0.6666666666666666,3,2.0,3.0,5.0,4.0,3.5
9149||a804407940202c485fe6d408f7c7193f1b28789d2bab104b4f65b24d8636c89b,minimax-m3,0.0,Transfer Deficit,Procedural Error,1.0,3,2.0,4.0,5.0,4.0,3.75
9164||4e142b7968805d576f6f65463e6ebc0fa9bbeadc3b9a3ce07003613099ae1391,minimax-m3,1.0,Procedural Error,Procedural Error,1.0,3,3.0,5.0,5.0,4.0,4.25
9167||023597db9be1d6bce66786b12f25b336eda8923c1b9ed6c0abecfc2028538286,minimax-m3,0.0,Procedural Error,Recall Failure,1.0,3,4.0,5.0,5.0,5.0,4.75
9179||ac8d4b89cdd876d53a1bd33ea5e06cc7e50edcd28dbcf4405f54dedce6cc4480,minimax-m3,1.0,Procedural Error,Procedural Error,1.0,3,2.0,4.0,5.0,4.0,3.75
9210||6723246fec9fbac06e3dbc1f625c1ff12a3014dab010534e441817aad4652562,minimax-m3,0.0,Conceptual Gap,Procedural Error,1.0,3,1.0,2.0,4.0,4.0,2.75
9362||f425cce1cea7d4e246ac684f7ab00b1080137e073140cd682abc588b5422c01a,minimax-m3,1.0,Procedural Error,Procedural Error,1.0,3,2.0,3.0,4.0,3.0,3.0
937||e43cc5631c10c8fb738088d76ecc57abe064d90eb300e8dedee5e142c1675e0b,minimax-m3,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,3.0,2.0,4.0,3.0,3.0
9388||d2bbd16341fb4de223e569e71353207bcf3cee25bd93a335c46d0056dd7f95b6,minimax-m3,0.0,Transfer Deficit,Conceptual Gap,0.6666666666666666,3,3.0,4.0,5.0,5.0,4.25
939||f98313085bb8f61453cbc5c8cccb5e690f9523e1c1bdf3d99dfaacb336b9b74f,minimax-m3,0.0,Transfer Deficit,Procedural Error,0.6666666666666666,3,4.0,3.0,4.0,3.0,3.5
9456||00288b75dce69dca434a19c34ad864300b886d65fdc62ac13248f00a583b123a,minimax-m3,1.0,Procedural Error,Procedural Error,1.0,3,5.0,4.0,5.0,5.0,4.75
9487||d63d9cc8e29060d8e903d1cef0d931f5a12b4e915b828bebfd0c595c3bf8c0f8,minimax-m3,0.0,Conceptual Gap,Transfer Deficit,0.6666666666666666,3,4.0,4.0,5.0,3.0,4.0
9495||0d9fab3ab79820820db5716a2b4e7199e2119588768650bdf90c3238af827167,minimax-m3,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,2.0,4.0,5.0,5.0,4.0
9512||d89af89b87b2cb140dc1d2c2d0a3c034f2d4dd06d1eadf055804e7256b32c3f3,minimax-m3,0.0,Conceptual Gap,Transfer Deficit,0.3333333333333333,3,4.0,4.0,5.0,4.0,4.25
952||cd52c3a5de40168db9f0aafca40046b06f65d623cbdb51d7fa143541120a1710,minimax-m3,1.0,Procedural Error,Procedural Error,1.0,3,4.0,4.0,5.0,3.0,4.0
9570||a2bd7a27862fa13aa79f5d1f6af551a7a4d4243ca02f55520ad01b4862f0f999,minimax-m3,0.0,Transfer Deficit,Conceptual Gap,0.6666666666666666,3,4.0,5.0,5.0,4.0,4.5
9576||2bdc6435b63f85a79466a9dc76dec28809ef3cbfd0d95c6d98f6753a4da1fa5c,minimax-m3,0.0,Conceptual Gap,Recall Failure,1.0,3,1.0,1.0,4.0,1.0,1.75
9585||ed0acb2f362158618481f27c6a5ebc804634d9c8ade3c2b893648a1b3838814a,minimax-m3,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,3.0,5.0,5.0,5.0,4.5
9586||a2e0aff79a15947ebe98e4635e1286d60f70deb9e0244ab63402bfd55fd7c329,minimax-m3,1.0,Transfer Deficit,Transfer Deficit,1.0,3,5.0,5.0,5.0,5.0,5.0
9609||ebc1456ed6432948e854cbc0643459adaf1769236a2f937614d16b38d7c1fc7b,minimax-m3,0.0,Transfer Deficit,Procedural Error,0.3333333333333333,3,4.0,5.0,5.0,5.0,4.75
9615||57f539ae5a32fa423446b532e37c0eed2ea90395bc47281084f139227b5f0432,minimax-m3,0.0,Conceptual Gap,Procedural Error,0.6666666666666666,3,3.0,5.0,5.0,5.0,4.5
9632||08214f50ff979ffbe44fddde7c5766723ca3646a7645e0c22eb38c9b10286227,minimax-m3,0.0,Procedural Error,Recall Failure,1.0,3,3.0,2.0,4.0,4.0,3.25
9653||00896346df7f439496a4ea72d3b0105c868ea0a3dfc8ee81f5eee4e4d62e0833,minimax-m3,0.0,Conceptual Gap,Procedural Error,1.0,3,3.0,3.0,4.0,3.0,3.25
9685||3e37362b4b104cc93113e935314e0d23cdc25f16f008055fa05dad6dbec43dae,minimax-m3,1.0,Procedural Error,Procedural Error,1.0,3,4.0,4.0,5.0,4.0,4.25
9693||d122e3a73b93ea266c9639a0d2f2aec82bf8e58621a49cb9220ca92b3157f293,minimax-m3,0.0,Procedural Error,Recall Failure,0.3333333333333333,3,4.0,4.0,5.0,5.0,4.5
9696||e610989eda11b75e492100b150a2d150bf738a92cee9c34da3ebd43153274ad9,minimax-m3,1.0,Conceptual Gap,Conceptual Gap,0.6666666666666666,3,4.0,4.0,4.0,5.0,4.25
9716||3b6903badc9cc28260809895612692c3b2d3910c68b207cb7e8aabb9a707efc5,minimax-m3,0.0,Conceptual Gap,Procedural Error,0.6666666666666666,3,4.0,4.0,5.0,5.0,4.5
9717||825805ec859d61ac42c36445fb94924c48a198a37ee63b292230d77b9ba0fe7e,minimax-m3,0.0,Procedural Error,Conceptual Gap,1.0,3,2.0,2.0,4.0,3.0,2.75
9719||3269ffbda57ac9e07418733fd3ba2bec8b6325de85aa218e8d0ddfc81af0d104,minimax-m3,1.0,Conceptual Gap,Conceptual Gap,0.6666666666666666,3,3.0,3.0,4.0,4.0,3.5
9749||fe8a877e1f19033ee7ad0a23ec86885529525d034cda3b1c93b1980e21074240,minimax-m3,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,1.0,2.0,4.0,2.0,2.25
9761||1e0744a9ae155daea1792e7782a418bbc802f1a660d0aee8720a64bc9321cdd0,minimax-m3,0.0,Transfer Deficit,Recall Failure,1.0,3,3.0,2.0,5.0,2.0,3.0
9790||12de372c50ad96123fd7a313cb45908c2462dae99b8f7cf3f4c5efe6af6bacc4,minimax-m3,1.0,Procedural Error,Procedural Error,1.0,3,4.0,5.0,5.0,5.0,4.75
9794||64364b782b64b987960b92149e208b295e3feb25cf5b5644f0479e1c19b47855,minimax-m3,0.0,Conceptual Gap,Recall Failure,1.0,3,4.0,2.0,4.0,3.0,3.25
9795||064a07ff5f698c91895228106555b3230eb3958d839a9ffed07d47d0028c2a50,minimax-m3,0.0,Transfer Deficit,Procedural Error,1.0,3,5.0,4.0,5.0,5.0,4.75
9801||a9d612eb28485f723e068a612f6f337d0cb98352c1ec885bebb08b2e1e1a2db1,minimax-m3,0.0,Recall Failure,Conceptual Gap,1.0,3,2.0,3.0,4.0,3.0,3.0
9804||814137a13d0cee28ed706305b3eb45414c200aa8b2be4939e188e7e6b2f274f3,minimax-m3,0.0,Recall Failure,Procedural Error,0.6666666666666666,3,2.0,3.0,4.0,3.0,3.0
9817||7ad8e2e8fc94ae035680507507094f9356a8f769f0307faf914e9a018eade86b,minimax-m3,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,5.0,5.0,5.0,5.0,5.0
9829||832f2da96be9e071662a95cff0fd0d1443c14df48305e8799d8ce5a6a7579cc4,minimax-m3,0.0,Procedural Error,Conceptual Gap,1.0,3,4.0,4.0,5.0,4.0,4.25
9844||c894907118a226ccdcb44a9d57b7b2b0ba8905b522b2bb36a95fe5783d86baff,minimax-m3,1.0,Procedural Error,Procedural Error,1.0,3,4.0,5.0,5.0,5.0,4.75
9877||1138be6a81fdc2066206739f43806d51df6417515b0bc07cc6045224c6f998ca,minimax-m3,0.0,Transfer Deficit,Procedural Error,0.6666666666666666,3,4.0,4.0,5.0,4.0,4.25
990||118006beb143be285d20ad8bbf4395867a3d868ed66747c653907b64580f318e,minimax-m3,0.0,Transfer Deficit,Conceptual Gap,1.0,3,2.0,2.0,4.0,3.0,2.75
9916||868048dc68bff32cda6066d8b8983387f238240a216533828caf58e30729eaeb,minimax-m3,1.0,Procedural Error,Procedural Error,1.0,3,4.0,5.0,5.0,5.0,4.75
9952||ef584d85954944b2541bf18467ab5ff70d7fe359a5592307ca489c0b86a728ea,minimax-m3,1.0,Procedural Error,Procedural Error,0.3333333333333333,3,4.0,4.0,5.0,5.0,4.5
9960||d51f48ce90f57905064d5d431e4a91123670aa9b3f649f25b379f807aa757fbb,minimax-m3,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,4.0,5.0,5.0,5.0,4.75
9962||2d2c27477b8dbc2df3b5e1029ee20f4228cab2a2cdb346f3a4ecae640d63fa40,minimax-m3,0.0,Conceptual Gap,Transfer Deficit,0.6666666666666666,3,4.0,4.0,4.0,4.0,4.0
9976||46bd3d4d2da278d71c8ff31e305d70c246f948215abe7e21977b8414928ab9cb,minimax-m3,0.0,Conceptual Gap,Recall Failure,1.0,3,3.0,2.0,5.0,2.0,3.0
9978||5f97030af987a759474e9bf407f36906e6ad34be6f726def6664f28dece28bdd,minimax-m3,1.0,Procedural Error,Procedural Error,0.3333333333333333,3,5.0,5.0,5.0,4.0,4.75
10031||031dd743a7299257d53d9e56a30712f07c40dbe0cdd4c150fc1d99906398c37d,minimax-m2.7,0.0,Procedural Error,Recall Failure,0.6666666666666666,3,1.0,1.0,4.0,3.0,2.25
10032||861773f179974ecdb426b352e97f895c96b90096ffaaacdac2b8c85890e8c4ca,minimax-m2.7,0.0,Conceptual Gap,Procedural Error,0.6666666666666666,3,3.0,2.0,4.0,2.0,2.75
10039||7897d7ae4e877c852d18ae65f5d8eb252650c9ed718f8f32086408ce0307085b,minimax-m2.7,0.0,Conceptual Gap,Procedural Error,1.0,3,1.0,3.0,5.0,2.0,2.75
10050||0ed649050db94dd37b9fe1759906a8bfad92426826c9a0eda9cc09b9beb898ac,minimax-m2.7,0.0,Conceptual Gap,Procedural Error,0.3333333333333333,3,2.0,3.0,4.0,2.0,2.75
10066||782a4af34d01ce483bbc299253e4f36042bffc6953a73225adcab6437fc27b97,minimax-m2.7,0.0,Conceptual Gap,Recall Failure,1.0,2,2.0,2.0,4.0,2.0,2.5
10138||4544e968377765420c85d4d976dfc02c35614b2fd0d1c050989035f26d56a9cc,minimax-m2.7,0.0,Recall Failure,Conceptual Gap,0.3333333333333333,3,4.0,3.0,4.0,2.0,3.25
10152||e8ec49265714db2b0d899b73e5f73600f7488a77e57c2ef3d8785fd976061f33,minimax-m2.7,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,3.0,3.0,4.0,2.0,3.0
1021||d17bfde550d44bcafb4de15425b8ee5d931d6f1f83491deba2b3079df76aabc0,minimax-m2.7,0.0,Procedural Error,Conceptual Gap,0.6666666666666666,3,1.0,2.0,4.0,2.0,2.25
10231||cf9a0b8344411717b8461e7b1e84b07ca2f3c6b7ddf68fd6206a5fcaac7db0b2,minimax-m2.7,0.0,Conceptual Gap,Recall Failure,1.0,3,1.0,1.0,4.0,3.0,2.25
10232||7f8f46474f89fccd422d54eca7529db977720b7fa0e90d1a31a084ca9990d837,minimax-m2.7,0.0,Conceptual Gap,Procedural Error,1.0,3,1.0,2.0,4.0,2.0,2.25
10253||6940c340b8b86de5ed2e62e2cacc93fbc46078439cbfc78484d01dafa861b56b,minimax-m2.7,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,1.0,2.0,4.0,2.0,2.25
10265||509762f2b6bbe29032eeb907d26b6e47c464b3fcb85377a546c59f124181f934,minimax-m2.7,0.0,Conceptual Gap,Procedural Error,1.0,3,4.0,4.0,5.0,4.0,4.25
10278||1621dc5548a94a20b2d01056aadc630a28f604f1a066e1ea7dd19e43a793d0ef,minimax-m2.7,0.0,Procedural Error,Recall Failure,0.3333333333333333,3,2.0,2.0,5.0,3.0,3.0
10293||7e4f6497403253d863d5ba735a5b8b624b41cd65de6ec71737db8c7c74bdbd8f,minimax-m2.7,0.0,Transfer Deficit,Procedural Error,1.0,3,3.0,3.0,4.0,3.0,3.25
10294||3db1da91de4c358b6342546d2c3e0e91984b74ce2a26916923ba072206320cbf,minimax-m2.7,0.0,Conceptual Gap,Recall Failure,0.3333333333333333,3,3.0,2.0,4.0,2.0,2.75
10408||cc388032d1833c1a0592eaa169cffe61444fba40bdb23fb1151ebf635bccabd9,minimax-m2.7,0.0,Procedural Error,Recall Failure,0.6666666666666666,3,1.0,2.0,4.0,3.0,2.5
10411||5ab05e1223dba663d485d02bb3ab5a38b2012309eb6f0ba7d24b02a5b03306fe,minimax-m2.7,0.0,Procedural Error,Recall Failure,1.0,3,1.0,1.0,4.0,1.0,1.75
10427||58408df5f16681ce35e7cd3d7922da2b1f208737d494fa59108250be11ade587,minimax-m2.7,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,3.0,2.0,4.0,3.0,3.0
10439||1d68b749c26738897a36ef4aa1948e3a5d4d663f9d2479d92278087314385007,minimax-m2.7,0.0,Conceptual Gap,Recall Failure,0.3333333333333333,3,1.0,2.0,4.0,2.0,2.25
1043||fd2ec02f1fbea3d067f232f1b363e77d0e49dc92b0634676dc1cb4c3ae55c3c2,minimax-m2.7,0.0,Conceptual Gap,Procedural Error,0.6666666666666666,3,1.0,1.0,2.0,1.0,1.25
10481||bc51d6299c8e45fbb4a8dcb804bd0ed167f4069781673c4583bf6889c10c4512,minimax-m2.7,0.0,Procedural Error,Recall Failure,0.6666666666666666,3,2.0,2.0,4.0,2.0,2.5
10483||2c30b60705e51c238ba9600c4f050b4ccd9ea075a38fbec9d2809aeb3ea88b03,minimax-m2.7,0.0,Conceptual Gap,Procedural Error,0.6666666666666666,3,1.0,4.0,4.0,3.0,3.0
1049||ce607ef83484f8df930675da7d2203c8075b2dd9f74fbff54f4cd9fdecca4397,minimax-m2.7,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,2.0,2.0,4.0,3.0,2.75
10518||74260f6a258dee8a311b70e6e35613e647bff2b753c6d8d07da92fd8ab7f976e,minimax-m2.7,1.0,Conceptual Gap,Conceptual Gap,0.6666666666666666,3,1.0,3.0,5.0,2.0,2.75
1051||c80dbf07eb16e8621d82827926976023bc63e8fec62cd5b85abe25f740d3f21f,minimax-m2.7,1.0,Procedural Error,Procedural Error,1.0,3,2.0,2.0,3.0,2.0,2.25
10528||d5b737fd323406571d5b769e0118619bd21184b575fb48be094932df2b0cf61c,minimax-m2.7,0.0,Conceptual Gap,Procedural Error,1.0,3,3.0,3.0,4.0,2.0,3.0
1054||390ecffbc84b541f67723dc3142b3f49e2ea98a4d7ae23e66ca53fe9dd1b4149,minimax-m2.7,0.0,Procedural Error,Conceptual Gap,1.0,3,2.0,4.0,4.0,4.0,3.5
10562||f4307ce660b85ce20fe258b036bc9f8a501f0b917b30d033a0f185eddf42b4df,minimax-m2.7,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,4.0,1.0,5.0,3.0,3.25
10589||6b6f4a033cb64cfcbaa5394ce42876ece820febc2ca051462446fcf165b54861,minimax-m2.7,0.0,Procedural Error,Recall Failure,0.6666666666666666,3,2.0,2.0,4.0,3.0,2.75
10613||10fd7f6316a3914c3fc11bf0015c77a20a837bb73925c4332c99a66848dae78d,minimax-m2.7,0.0,Conceptual Gap,Procedural Error,0.3333333333333333,3,2.0,4.0,5.0,3.0,3.5
10624||3c828ac348cc108e260b14b7a715384a863a33a3130dd15f9862b2154fe5dd95,minimax-m2.7,0.0,Conceptual Gap,Recall Failure,1.0,3,1.0,1.0,4.0,2.0,2.0
10655||d6b30fb53b2a1eee559b23f976b01be5445685f3593cac7bfb02e2bab4292487,minimax-m2.7,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,2.0,1.0,4.0,2.0,2.25
1067||fb925f73a6b051b3beab0aa0b15fb0bd695dde2176051ffb267caeba62648e6f,minimax-m2.7,1.0,Conceptual Gap,Conceptual Gap,0.3333333333333333,3,2.0,3.0,4.0,1.0,2.5
10680||a7494122603ab470b9e7c386ecffe1ae37793015ef82146fab98a0223ee9efd2,minimax-m2.7,1.0,Conceptual Gap,Conceptual Gap,1.0,3,1.0,3.0,4.0,3.0,2.75
10695||cc82b45b24b0e384bdc8c3c714c699bbc03ba6b9f5d6ab0dbd78d079be009a63,minimax-m2.7,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,3.0,2.0,5.0,3.0,3.25
10722||4544e968377765420c85d4d976dfc02c35614b2fd0d1c050989035f26d56a9cc,minimax-m2.7,0.0,Procedural Error,Conceptual Gap,0.3333333333333333,3,1.0,3.0,5.0,2.0,2.75
