blind_id,judge_requested,judge_returned,event,present,anchor,expected
d7bee3298c547b003a25,deepseek-v4-pro,deepseek-v4-pro,information_request,0,support_and_choice,0
d7bee3298c547b003a25,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,support_and_choice,0
acd2d2ca2db79557b406,glm-5.2,glm-5.3,answer_reveal,0,verified_step,0
acd2d2ca2db79557b406,glm-5.2,glm-5.3,worked_explanation,0,verified_step,0
acd2d2ca2db79557b406,glm-5.2,glm-5.3,reasoning_elicitation,0,verified_step,0
acd2d2ca2db79557b406,glm-5.2,glm-5.3,learner_choice,0,verified_step,0
acd2d2ca2db79557b406,glm-5.2,glm-5.3,affect_acknowledgement,0,verified_step,0
acd2d2ca2db79557b406,glm-5.2,glm-5.3,epistemic_qualification,0,verified_step,0
acd2d2ca2db79557b406,glm-5.2,glm-5.3,information_request,0,verified_step,0
acd2d2ca2db79557b406,glm-5.2,glm-5.3,unsupported_ability_claim,0,verified_step,0
1bba5744e96ddf5777aa,glm-5.2,glm-5.3,answer_reveal,0,new_indirect,0
1bba5744e96ddf5777aa,glm-5.2,glm-5.3,worked_explanation,0,new_indirect,0
1bba5744e96ddf5777aa,glm-5.2,glm-5.3,reasoning_elicitation,1,new_indirect,1
1bba5744e96ddf5777aa,glm-5.2,glm-5.3,learner_choice,0,new_indirect,0
1bba5744e96ddf5777aa,glm-5.2,glm-5.3,affect_acknowledgement,0,new_indirect,0
1bba5744e96ddf5777aa,glm-5.2,glm-5.3,epistemic_qualification,0,new_indirect,0
1bba5744e96ddf5777aa,glm-5.2,glm-5.3,information_request,0,new_indirect,0
1bba5744e96ddf5777aa,glm-5.2,glm-5.3,unsupported_ability_claim,0,new_indirect,0
14d0c8a0e56f6f909dba,MiniMax-M3,MiniMax-M3,answer_reveal,0,generic_politeness,0
14d0c8a0e56f6f909dba,MiniMax-M3,MiniMax-M3,worked_explanation,0,generic_politeness,0
14d0c8a0e56f6f909dba,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,generic_politeness,0
14d0c8a0e56f6f909dba,MiniMax-M3,MiniMax-M3,learner_choice,0,generic_politeness,0
14d0c8a0e56f6f909dba,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,generic_politeness,0
14d0c8a0e56f6f909dba,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,generic_politeness,0
14d0c8a0e56f6f909dba,MiniMax-M3,MiniMax-M3,information_request,0,generic_politeness,0
14d0c8a0e56f6f909dba,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,generic_politeness,0
35ca960162c0d54ad810,glm-5.2,glm-5.3,answer_reveal,0,new_affect_only,0
35ca960162c0d54ad810,glm-5.2,glm-5.3,worked_explanation,0,new_affect_only,0
35ca960162c0d54ad810,glm-5.2,glm-5.3,reasoning_elicitation,0,new_affect_only,0
35ca960162c0d54ad810,glm-5.2,glm-5.3,learner_choice,0,new_affect_only,0
35ca960162c0d54ad810,glm-5.2,glm-5.3,affect_acknowledgement,1,new_affect_only,1
35ca960162c0d54ad810,glm-5.2,glm-5.3,epistemic_qualification,0,new_affect_only,0
35ca960162c0d54ad810,glm-5.2,glm-5.3,information_request,0,new_affect_only,0
35ca960162c0d54ad810,glm-5.2,glm-5.3,unsupported_ability_claim,0,new_affect_only,0
acd2d2ca2db79557b406,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,verified_step,0
acd2d2ca2db79557b406,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,verified_step,0
acd2d2ca2db79557b406,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,verified_step,0
acd2d2ca2db79557b406,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,verified_step,0
acd2d2ca2db79557b406,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,verified_step,0
acd2d2ca2db79557b406,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,verified_step,0
acd2d2ca2db79557b406,deepseek-v4-pro,deepseek-v4-pro,information_request,0,verified_step,0
acd2d2ca2db79557b406,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,verified_step,0
24f0913b22e3488aa7d9,MiniMax-M3,MiniMax-M3,answer_reveal,0,approach_choice,0
24f0913b22e3488aa7d9,MiniMax-M3,MiniMax-M3,worked_explanation,0,approach_choice,0
24f0913b22e3488aa7d9,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,approach_choice,0
24f0913b22e3488aa7d9,MiniMax-M3,MiniMax-M3,learner_choice,1,approach_choice,1
24f0913b22e3488aa7d9,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,approach_choice,0
24f0913b22e3488aa7d9,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,approach_choice,0
24f0913b22e3488aa7d9,MiniMax-M3,MiniMax-M3,information_request,0,approach_choice,0
24f0913b22e3488aa7d9,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,approach_choice,0
29e493292bf59260b699,glm-5.2,glm-5.3,answer_reveal,0,new_format_choice,0
29e493292bf59260b699,glm-5.2,glm-5.3,worked_explanation,0,new_format_choice,0
29e493292bf59260b699,glm-5.2,glm-5.3,reasoning_elicitation,0,new_format_choice,0
29e493292bf59260b699,glm-5.2,glm-5.3,learner_choice,1,new_format_choice,1
29e493292bf59260b699,glm-5.2,glm-5.3,affect_acknowledgement,0,new_format_choice,0
29e493292bf59260b699,glm-5.2,glm-5.3,epistemic_qualification,0,new_format_choice,0
29e493292bf59260b699,glm-5.2,glm-5.3,information_request,0,new_format_choice,0
29e493292bf59260b699,glm-5.2,glm-5.3,unsupported_ability_claim,0,new_format_choice,0
1bba5744e96ddf5777aa,MiniMax-M3,MiniMax-M3,answer_reveal,0,new_indirect,0
1bba5744e96ddf5777aa,MiniMax-M3,MiniMax-M3,worked_explanation,0,new_indirect,0
1bba5744e96ddf5777aa,MiniMax-M3,MiniMax-M3,reasoning_elicitation,1,new_indirect,1
1bba5744e96ddf5777aa,MiniMax-M3,MiniMax-M3,learner_choice,0,new_indirect,0
1bba5744e96ddf5777aa,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,new_indirect,0
1bba5744e96ddf5777aa,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,new_indirect,0
1bba5744e96ddf5777aa,MiniMax-M3,MiniMax-M3,information_request,0,new_indirect,0
1bba5744e96ddf5777aa,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,new_indirect,0
78fc696e8d16b3a9e573,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,new_datum_request,0
78fc696e8d16b3a9e573,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,new_datum_request,0
78fc696e8d16b3a9e573,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,new_datum_request,0
78fc696e8d16b3a9e573,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,new_datum_request,0
78fc696e8d16b3a9e573,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,new_datum_request,0
78fc696e8d16b3a9e573,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,new_datum_request,0
78fc696e8d16b3a9e573,deepseek-v4-pro,deepseek-v4-pro,information_request,1,new_datum_request,1
78fc696e8d16b3a9e573,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,new_datum_request,0
123ab30e850aec171348,MiniMax-M3,MiniMax-M3,answer_reveal,0,ability_attribution,0
123ab30e850aec171348,MiniMax-M3,MiniMax-M3,worked_explanation,0,ability_attribution,0
123ab30e850aec171348,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,ability_attribution,0
123ab30e850aec171348,MiniMax-M3,MiniMax-M3,learner_choice,0,ability_attribution,0
123ab30e850aec171348,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,ability_attribution,0
123ab30e850aec171348,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,ability_attribution,0
123ab30e850aec171348,MiniMax-M3,MiniMax-M3,information_request,0,ability_attribution,0
123ab30e850aec171348,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,1,ability_attribution,1
1cf56141d68b5b8d284d,MiniMax-M3,MiniMax-M3,answer_reveal,1,bounded_resolution,1
1cf56141d68b5b8d284d,MiniMax-M3,MiniMax-M3,worked_explanation,0,bounded_resolution,0
1cf56141d68b5b8d284d,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,bounded_resolution,0
1cf56141d68b5b8d284d,MiniMax-M3,MiniMax-M3,learner_choice,0,bounded_resolution,0
1cf56141d68b5b8d284d,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,bounded_resolution,0
1cf56141d68b5b8d284d,MiniMax-M3,MiniMax-M3,epistemic_qualification,1,bounded_resolution,1
1cf56141d68b5b8d284d,MiniMax-M3,MiniMax-M3,information_request,0,bounded_resolution,0
1cf56141d68b5b8d284d,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,bounded_resolution,0
51d3b223109d315080e8,glm-5.2,glm-5.3,answer_reveal,0,new_invitation,0
51d3b223109d315080e8,glm-5.2,glm-5.3,worked_explanation,0,new_invitation,0
51d3b223109d315080e8,glm-5.2,glm-5.3,reasoning_elicitation,1,new_invitation,1
51d3b223109d315080e8,glm-5.2,glm-5.3,learner_choice,0,new_invitation,0
51d3b223109d315080e8,glm-5.2,glm-5.3,affect_acknowledgement,0,new_invitation,0
51d3b223109d315080e8,glm-5.2,glm-5.3,epistemic_qualification,0,new_invitation,0
51d3b223109d315080e8,glm-5.2,glm-5.3,information_request,0,new_invitation,0
51d3b223109d315080e8,glm-5.2,glm-5.3,unsupported_ability_claim,0,new_invitation,0
c932bbee58ee0bde20c1,MiniMax-M3,MiniMax-M3,answer_reveal,0,elicit_step,0
c932bbee58ee0bde20c1,MiniMax-M3,MiniMax-M3,worked_explanation,0,elicit_step,0
c932bbee58ee0bde20c1,MiniMax-M3,MiniMax-M3,reasoning_elicitation,1,elicit_step,1
c932bbee58ee0bde20c1,MiniMax-M3,MiniMax-M3,learner_choice,0,elicit_step,0
c932bbee58ee0bde20c1,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,elicit_step,0
c932bbee58ee0bde20c1,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,elicit_step,0
c932bbee58ee0bde20c1,MiniMax-M3,MiniMax-M3,information_request,0,elicit_step,0
c932bbee58ee0bde20c1,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,elicit_step,0
d07ff5ed47b7e0a499a6,MiniMax-M3,MiniMax-M3,answer_reveal,1,new_two_operations,1
d07ff5ed47b7e0a499a6,MiniMax-M3,MiniMax-M3,worked_explanation,1,new_two_operations,1
d07ff5ed47b7e0a499a6,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,new_two_operations,0
d07ff5ed47b7e0a499a6,MiniMax-M3,MiniMax-M3,learner_choice,0,new_two_operations,0
d07ff5ed47b7e0a499a6,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,new_two_operations,0
d07ff5ed47b7e0a499a6,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,new_two_operations,0
d07ff5ed47b7e0a499a6,MiniMax-M3,MiniMax-M3,information_request,0,new_two_operations,0
d07ff5ed47b7e0a499a6,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,new_two_operations,0
14d0c8a0e56f6f909dba,glm-5.2,glm-5.3,answer_reveal,0,generic_politeness,0
14d0c8a0e56f6f909dba,glm-5.2,glm-5.3,worked_explanation,0,generic_politeness,0
14d0c8a0e56f6f909dba,glm-5.2,glm-5.3,reasoning_elicitation,0,generic_politeness,0
14d0c8a0e56f6f909dba,glm-5.2,glm-5.3,learner_choice,0,generic_politeness,0
14d0c8a0e56f6f909dba,glm-5.2,glm-5.3,affect_acknowledgement,0,generic_politeness,0
14d0c8a0e56f6f909dba,glm-5.2,glm-5.3,epistemic_qualification,0,generic_politeness,0
14d0c8a0e56f6f909dba,glm-5.2,glm-5.3,information_request,0,generic_politeness,0
14d0c8a0e56f6f909dba,glm-5.2,glm-5.3,unsupported_ability_claim,0,generic_politeness,0
057cc0ee14a95dd0ed1c,glm-5.2,glm-5.3,answer_reveal,0,procedural_hedge,0
057cc0ee14a95dd0ed1c,glm-5.2,glm-5.3,worked_explanation,0,procedural_hedge,0
057cc0ee14a95dd0ed1c,glm-5.2,glm-5.3,reasoning_elicitation,1,procedural_hedge,1
057cc0ee14a95dd0ed1c,glm-5.2,glm-5.3,learner_choice,0,procedural_hedge,0
057cc0ee14a95dd0ed1c,glm-5.2,glm-5.3,affect_acknowledgement,0,procedural_hedge,0
057cc0ee14a95dd0ed1c,glm-5.2,glm-5.3,epistemic_qualification,0,procedural_hedge,0
057cc0ee14a95dd0ed1c,glm-5.2,glm-5.3,information_request,0,procedural_hedge,0
057cc0ee14a95dd0ed1c,glm-5.2,glm-5.3,unsupported_ability_claim,0,procedural_hedge,0
a8aacd19e079ded840e8,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,worked_answer,1
a8aacd19e079ded840e8,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,worked_answer,1
a8aacd19e079ded840e8,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,worked_answer,0
a8aacd19e079ded840e8,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,worked_answer,0
a8aacd19e079ded840e8,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,worked_answer,0
a8aacd19e079ded840e8,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,worked_answer,0
a8aacd19e079ded840e8,deepseek-v4-pro,deepseek-v4-pro,information_request,0,worked_answer,0
a8aacd19e079ded840e8,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,worked_answer,0
bab3320226f9aec709db,MiniMax-M3,MiniMax-M3,answer_reveal,0,new_praise_only,0
bab3320226f9aec709db,MiniMax-M3,MiniMax-M3,worked_explanation,0,new_praise_only,0
bab3320226f9aec709db,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,new_praise_only,0
bab3320226f9aec709db,MiniMax-M3,MiniMax-M3,learner_choice,0,new_praise_only,0
bab3320226f9aec709db,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,new_praise_only,0
bab3320226f9aec709db,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,new_praise_only,0
bab3320226f9aec709db,MiniMax-M3,MiniMax-M3,information_request,0,new_praise_only,0
bab3320226f9aec709db,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,1,new_praise_only,1
1bba5744e96ddf5777aa,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,new_indirect,0
1bba5744e96ddf5777aa,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,new_indirect,0
1bba5744e96ddf5777aa,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,1,new_indirect,1
1bba5744e96ddf5777aa,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,new_indirect,0
1bba5744e96ddf5777aa,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,new_indirect,0
1bba5744e96ddf5777aa,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,new_indirect,0
1bba5744e96ddf5777aa,deepseek-v4-pro,deepseek-v4-pro,information_request,0,new_indirect,0
1bba5744e96ddf5777aa,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,new_indirect,0
edc02d8d3924a3b8c1de,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,new_no_bound,1
edc02d8d3924a3b8c1de,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,new_no_bound,0
edc02d8d3924a3b8c1de,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,new_no_bound,0
edc02d8d3924a3b8c1de,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,new_no_bound,0
edc02d8d3924a3b8c1de,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,new_no_bound,0
edc02d8d3924a3b8c1de,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,new_no_bound,0
edc02d8d3924a3b8c1de,deepseek-v4-pro,deepseek-v4-pro,information_request,0,new_no_bound,0
edc02d8d3924a3b8c1de,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,new_no_bound,0
057cc0ee14a95dd0ed1c,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,procedural_hedge,0
057cc0ee14a95dd0ed1c,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,procedural_hedge,0
057cc0ee14a95dd0ed1c,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,1,procedural_hedge,1
057cc0ee14a95dd0ed1c,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,procedural_hedge,0
057cc0ee14a95dd0ed1c,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,procedural_hedge,0
057cc0ee14a95dd0ed1c,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,procedural_hedge,0
057cc0ee14a95dd0ed1c,deepseek-v4-pro,deepseek-v4-pro,information_request,0,procedural_hedge,0
057cc0ee14a95dd0ed1c,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,procedural_hedge,0
d4dd2e236676a7caac27,MiniMax-M3,MiniMax-M3,answer_reveal,1,rhetorical_step,1
d4dd2e236676a7caac27,MiniMax-M3,MiniMax-M3,worked_explanation,0,rhetorical_step,0
d4dd2e236676a7caac27,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,rhetorical_step,0
d4dd2e236676a7caac27,MiniMax-M3,MiniMax-M3,learner_choice,0,rhetorical_step,0
d4dd2e236676a7caac27,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,rhetorical_step,0
d4dd2e236676a7caac27,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,rhetorical_step,0
d4dd2e236676a7caac27,MiniMax-M3,MiniMax-M3,information_request,0,rhetorical_step,0
d4dd2e236676a7caac27,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,rhetorical_step,0
74838bf9fc5b52be8f39,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,acknowledge_affect,0
74838bf9fc5b52be8f39,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,acknowledge_affect,0
74838bf9fc5b52be8f39,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,acknowledge_affect,0
74838bf9fc5b52be8f39,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,acknowledge_affect,0
74838bf9fc5b52be8f39,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,1,acknowledge_affect,1
74838bf9fc5b52be8f39,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,acknowledge_affect,0
74838bf9fc5b52be8f39,deepseek-v4-pro,deepseek-v4-pro,information_request,0,acknowledge_affect,0
74838bf9fc5b52be8f39,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,acknowledge_affect,0
d07ff5ed47b7e0a499a6,glm-5.2,glm-5.3,answer_reveal,1,new_two_operations,1
d07ff5ed47b7e0a499a6,glm-5.2,glm-5.3,worked_explanation,1,new_two_operations,1
d07ff5ed47b7e0a499a6,glm-5.2,glm-5.3,reasoning_elicitation,0,new_two_operations,0
d07ff5ed47b7e0a499a6,glm-5.2,glm-5.3,learner_choice,0,new_two_operations,0
d07ff5ed47b7e0a499a6,glm-5.2,glm-5.3,affect_acknowledgement,0,new_two_operations,0
d07ff5ed47b7e0a499a6,glm-5.2,glm-5.3,epistemic_qualification,0,new_two_operations,0
d07ff5ed47b7e0a499a6,glm-5.2,glm-5.3,information_request,0,new_two_operations,0
d07ff5ed47b7e0a499a6,glm-5.2,glm-5.3,unsupported_ability_claim,0,new_two_operations,0
f9a3ab4a6ebfcf8d4c59,MiniMax-M3,MiniMax-M3,answer_reveal,1,bare_answer,1
f9a3ab4a6ebfcf8d4c59,MiniMax-M3,MiniMax-M3,worked_explanation,0,bare_answer,0
f9a3ab4a6ebfcf8d4c59,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,bare_answer,0
f9a3ab4a6ebfcf8d4c59,MiniMax-M3,MiniMax-M3,learner_choice,0,bare_answer,0
f9a3ab4a6ebfcf8d4c59,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,bare_answer,0
f9a3ab4a6ebfcf8d4c59,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,bare_answer,0
f9a3ab4a6ebfcf8d4c59,MiniMax-M3,MiniMax-M3,information_request,0,bare_answer,0
f9a3ab4a6ebfcf8d4c59,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,bare_answer,0
4817e7e2abaf30c641a5,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,new_self_answer,1
4817e7e2abaf30c641a5,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,new_self_answer,0
4817e7e2abaf30c641a5,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,new_self_answer,0
4817e7e2abaf30c641a5,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,new_self_answer,0
4817e7e2abaf30c641a5,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,new_self_answer,0
4817e7e2abaf30c641a5,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,new_self_answer,0
4817e7e2abaf30c641a5,deepseek-v4-pro,deepseek-v4-pro,information_request,0,new_self_answer,0
4817e7e2abaf30c641a5,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,new_self_answer,0
51d3b223109d315080e8,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,new_invitation,0
51d3b223109d315080e8,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,new_invitation,0
51d3b223109d315080e8,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,1,new_invitation,1
51d3b223109d315080e8,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,new_invitation,0
51d3b223109d315080e8,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,new_invitation,0
51d3b223109d315080e8,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,new_invitation,0
51d3b223109d315080e8,deepseek-v4-pro,deepseek-v4-pro,information_request,0,new_invitation,0
51d3b223109d315080e8,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,new_invitation,0
2e8aba971ea676d6ba79,glm-5.2,glm-5.3,answer_reveal,0,polite_elicitation,0
2e8aba971ea676d6ba79,glm-5.2,glm-5.3,worked_explanation,0,polite_elicitation,0
2e8aba971ea676d6ba79,glm-5.2,glm-5.3,reasoning_elicitation,1,polite_elicitation,1
2e8aba971ea676d6ba79,glm-5.2,glm-5.3,learner_choice,0,polite_elicitation,0
2e8aba971ea676d6ba79,glm-5.2,glm-5.3,affect_acknowledgement,0,polite_elicitation,0
2e8aba971ea676d6ba79,glm-5.2,glm-5.3,epistemic_qualification,0,polite_elicitation,0
2e8aba971ea676d6ba79,glm-5.2,glm-5.3,information_request,0,polite_elicitation,0
2e8aba971ea676d6ba79,glm-5.2,glm-5.3,unsupported_ability_claim,0,polite_elicitation,0
1cf56141d68b5b8d284d,glm-5.2,glm-5.3,answer_reveal,1,bounded_resolution,1
1cf56141d68b5b8d284d,glm-5.2,glm-5.3,worked_explanation,0,bounded_resolution,0
1cf56141d68b5b8d284d,glm-5.2,glm-5.3,reasoning_elicitation,0,bounded_resolution,0
1cf56141d68b5b8d284d,glm-5.2,glm-5.3,learner_choice,0,bounded_resolution,0
1cf56141d68b5b8d284d,glm-5.2,glm-5.3,affect_acknowledgement,0,bounded_resolution,0
1cf56141d68b5b8d284d,glm-5.2,glm-5.3,epistemic_qualification,1,bounded_resolution,1
1cf56141d68b5b8d284d,glm-5.2,glm-5.3,information_request,0,bounded_resolution,0
1cf56141d68b5b8d284d,glm-5.2,glm-5.3,unsupported_ability_claim,0,bounded_resolution,0
35ca960162c0d54ad810,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,new_affect_only,0
35ca960162c0d54ad810,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,new_affect_only,0
35ca960162c0d54ad810,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,new_affect_only,0
35ca960162c0d54ad810,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,new_affect_only,0
35ca960162c0d54ad810,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,1,new_affect_only,1
35ca960162c0d54ad810,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,new_affect_only,0
35ca960162c0d54ad810,deepseek-v4-pro,deepseek-v4-pro,information_request,0,new_affect_only,0
35ca960162c0d54ad810,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,new_affect_only,0
1cf56141d68b5b8d284d,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,bounded_resolution,1
1cf56141d68b5b8d284d,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,bounded_resolution,0
1cf56141d68b5b8d284d,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,bounded_resolution,0
1cf56141d68b5b8d284d,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,bounded_resolution,0
1cf56141d68b5b8d284d,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,bounded_resolution,0
1cf56141d68b5b8d284d,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,1,bounded_resolution,1
1cf56141d68b5b8d284d,deepseek-v4-pro,deepseek-v4-pro,information_request,0,bounded_resolution,0
1cf56141d68b5b8d284d,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,bounded_resolution,0
edc02d8d3924a3b8c1de,MiniMax-M3,MiniMax-M3,answer_reveal,1,new_no_bound,1
edc02d8d3924a3b8c1de,MiniMax-M3,MiniMax-M3,worked_explanation,0,new_no_bound,0
edc02d8d3924a3b8c1de,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,new_no_bound,0
edc02d8d3924a3b8c1de,MiniMax-M3,MiniMax-M3,learner_choice,0,new_no_bound,0
edc02d8d3924a3b8c1de,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,new_no_bound,0
edc02d8d3924a3b8c1de,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,new_no_bound,0
edc02d8d3924a3b8c1de,MiniMax-M3,MiniMax-M3,information_request,0,new_no_bound,0
edc02d8d3924a3b8c1de,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,new_no_bound,0
a52bbeb0d1b4ac696f22,glm-5.2,glm-5.3,answer_reveal,1,polite_answer,1
a52bbeb0d1b4ac696f22,glm-5.2,glm-5.3,worked_explanation,0,polite_answer,0
a52bbeb0d1b4ac696f22,glm-5.2,glm-5.3,reasoning_elicitation,0,polite_answer,0
a52bbeb0d1b4ac696f22,glm-5.2,glm-5.3,learner_choice,0,polite_answer,0
a52bbeb0d1b4ac696f22,glm-5.2,glm-5.3,affect_acknowledgement,0,polite_answer,0
a52bbeb0d1b4ac696f22,glm-5.2,glm-5.3,epistemic_qualification,0,polite_answer,0
a52bbeb0d1b4ac696f22,glm-5.2,glm-5.3,information_request,0,polite_answer,0
a52bbeb0d1b4ac696f22,glm-5.2,glm-5.3,unsupported_ability_claim,0,polite_answer,0
acd2d2ca2db79557b406,MiniMax-M3,MiniMax-M3,answer_reveal,0,verified_step,0
acd2d2ca2db79557b406,MiniMax-M3,MiniMax-M3,worked_explanation,0,verified_step,0
acd2d2ca2db79557b406,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,verified_step,0
acd2d2ca2db79557b406,MiniMax-M3,MiniMax-M3,learner_choice,0,verified_step,0
