sample_id,base_id,problem_family,learner_need,question_policy,answer_policy,tone_policy,model,prompt_sha256,response_sha256,question_first,question_any,answer_reveal_any,answer_reveal_correct,warmth_marker,word_count,char_count,sentence_count,replication_queue_rank
arithmetic_mean-04|explore|question_first|withhold|warm,arithmetic_mean-04,arithmetic_mean,explore,question_first,withhold,warm,MiniMax-M3,6728a51239ce8662189b99da51a86ccee74680fa147d295d635b28a48ee23ed8,fd216dfd4251360eed721f15c1a09d83ad45bf54c18ba5a1f478092d79183706,0,1,0,0,1,44,220,4,97
arithmetic_mean-04|explore|question_first|withhold|warm,arithmetic_mean-04,arithmetic_mean,explore,question_first,withhold,warm,deepseek-v4-pro,6728a51239ce8662189b99da51a86ccee74680fa147d295d635b28a48ee23ed8,bec9d1360c33e4774712cf969c5bcb8c7825a013d0b99bf3ed9ab5a3f6cda1ac,1,1,0,0,0,15,73,3,59
arithmetic_mean-04|explore|question_first|withhold|warm,arithmetic_mean-04,arithmetic_mean,explore,question_first,withhold,warm,doubao-seed-2.0-lite,6728a51239ce8662189b99da51a86ccee74680fa147d295d635b28a48ee23ed8,32a5970f5634a745c4fc2ae331ed6cbe7749f0e83b6cc465e6732670d022ad6d,1,1,0,0,0,61,336,3,1
arithmetic_mean-04|explore|question_first|withhold|warm,arithmetic_mean-04,arithmetic_mean,explore,question_first,withhold,warm,glm-5.2,6728a51239ce8662189b99da51a86ccee74680fa147d295d635b28a48ee23ed8,3213d5514ac61c85e2e259cef8e5bb2deda1029ae6fa4af48f96f4d39a75bcab,0,1,0,0,0,50,265,3,93
fraction_addition-00|direct|explain_only|reveal|neutral,fraction_addition-00,fraction_addition,direct,explain_only,reveal,neutral,MiniMax-M2.7,643778420c81c8dd401be4949444360bfcd10717fac4d8b62303180c2a6910f5,6d8083b03bb378ba7ae87740f4185b18379be78db5ec5b58990cf7c15b86b57c,0,0,1,1,0,130,774,12,17
fraction_addition-00|direct|explain_only|reveal|neutral,fraction_addition-00,fraction_addition,direct,explain_only,reveal,neutral,MiniMax-M3,643778420c81c8dd401be4949444360bfcd10717fac4d8b62303180c2a6910f5,7dd4892ac27a2a6db14bf1b1022f3054d1994518ae92efb69ef02433dcbaafad,0,0,1,1,0,61,334,3,53
fraction_addition-00|direct|explain_only|reveal|neutral,fraction_addition-00,fraction_addition,direct,explain_only,reveal,neutral,deepseek-v4-pro,643778420c81c8dd401be4949444360bfcd10717fac4d8b62303180c2a6910f5,46282b9231ef0507884f38859d51657c4a9b193b2d5635bfc824908597551dfd,0,0,1,0,0,71,435,6,47
fraction_addition-00|direct|explain_only|reveal|neutral,fraction_addition-00,fraction_addition,direct,explain_only,reveal,neutral,doubao-seed-2.0-lite,643778420c81c8dd401be4949444360bfcd10717fac4d8b62303180c2a6910f5,0a985d0fe5db752a03fda10d3ca810ffaaab8f1e07bcc11813bbdda494fce84c,0,0,1,1,0,102,638,6,22
fraction_addition-00|direct|explain_only|reveal|neutral,fraction_addition-00,fraction_addition,direct,explain_only,reveal,neutral,glm-5.2,643778420c81c8dd401be4949444360bfcd10717fac4d8b62303180c2a6910f5,3b9ed399b07571acf9a09b81469e3f2e76c68c715ea73ea6940eb8e89c7abb49,0,0,1,1,0,81,409,7,72
fraction_addition-00|direct|explain_only|reveal|warm,fraction_addition-00,fraction_addition,direct,explain_only,reveal,warm,MiniMax-M2.7,93153e5feeea02c76d034ece3ac315f939896924a515af7abe9cbc07d5f11d69,d47ba6294c71a9f7cda3a2f26dd3c55aade2669420c193dfc5e07f5d32aec474,0,0,1,1,1,149,887,12,44
fraction_addition-00|direct|explain_only|reveal|warm,fraction_addition-00,fraction_addition,direct,explain_only,reveal,warm,MiniMax-M3,93153e5feeea02c76d034ece3ac315f939896924a515af7abe9cbc07d5f11d69,b986881d781aac9f3d5d8cf017559f000ea3ebf0aee3d55192f1da38488f0151,0,0,1,1,0,114,621,5,69
fraction_addition-00|direct|explain_only|reveal|warm,fraction_addition-00,fraction_addition,direct,explain_only,reveal,warm,deepseek-v4-pro,93153e5feeea02c76d034ece3ac315f939896924a515af7abe9cbc07d5f11d69,7870dfaeab5add56404a716ca4b74f01903a57e6bb24f5608aeda5284c1403c1,0,0,1,1,1,85,475,7,68
fraction_addition-00|direct|explain_only|reveal|warm,fraction_addition-00,fraction_addition,direct,explain_only,reveal,warm,doubao-seed-2.0-lite,93153e5feeea02c76d034ece3ac315f939896924a515af7abe9cbc07d5f11d69,2fed650ed72599010381b6ad67c4657483c6468519b6abcee2a4c3aa4e735b66,0,0,1,1,0,124,713,8,16
fraction_addition-00|direct|explain_only|reveal|warm,fraction_addition-00,fraction_addition,direct,explain_only,reveal,warm,glm-5.2,93153e5feeea02c76d034ece3ac315f939896924a515af7abe9cbc07d5f11d69,b9e8e29ce27ecc51ddfa4b9522dab574ad24fe1308ebfb78a235e3cb975d5c7d,0,0,1,1,0,80,414,7,2
fraction_addition-00|direct|explain_only|withhold|neutral,fraction_addition-00,fraction_addition,direct,explain_only,withhold,neutral,MiniMax-M2.7,e79ea631a2cf8eef6e2597b9c4182270193821b98fa9155bb5daa0df96317d01,a055708cd55a27391a5c8365f057036bc569f2c73f624b04523299964d8efdc4,0,0,0,0,0,142,863,12,36
fraction_addition-00|direct|explain_only|withhold|neutral,fraction_addition-00,fraction_addition,direct,explain_only,withhold,neutral,MiniMax-M3,e79ea631a2cf8eef6e2597b9c4182270193821b98fa9155bb5daa0df96317d01,da04d22a2ac1918a309db9f756165866737984994e0fd30903ec5d1081910ff7,0,0,0,0,0,126,740,6,82
fraction_addition-00|direct|explain_only|withhold|neutral,fraction_addition-00,fraction_addition,direct,explain_only,withhold,neutral,deepseek-v4-pro,e79ea631a2cf8eef6e2597b9c4182270193821b98fa9155bb5daa0df96317d01,af0db553f1e88998e2a0a082a0b58fd3fd8996001dd4485a959c281f5f222ff9,0,0,0,0,0,83,473,5,95
fraction_addition-00|direct|explain_only|withhold|neutral,fraction_addition-00,fraction_addition,direct,explain_only,withhold,neutral,doubao-seed-2.0-lite,e79ea631a2cf8eef6e2597b9c4182270193821b98fa9155bb5daa0df96317d01,ac5ee09813b515810f949c7b5122ab92f364a6b38eaae38145e4ed42d7658a1b,0,0,0,0,0,106,646,5,14
fraction_addition-00|direct|explain_only|withhold|neutral,fraction_addition-00,fraction_addition,direct,explain_only,withhold,neutral,glm-5.2,e79ea631a2cf8eef6e2597b9c4182270193821b98fa9155bb5daa0df96317d01,fa5cd0e4a109a073db3be7e635fc9393ef591c602de9638d8a9976b04e5f1223,0,0,0,0,0,93,563,5,108
fraction_addition-00|direct|explain_only|withhold|warm,fraction_addition-00,fraction_addition,direct,explain_only,withhold,warm,MiniMax-M2.7,e78792d89b46597fd44e86eb21dbb2eebf6789e49e481dc5a1c87b7718ecf304,82ba99fff1eed2b52e4d82140e6615d739d27631b33c38557dbbe3360f69e463,0,1,0,0,1,169,998,11,10
fraction_addition-00|direct|explain_only|withhold|warm,fraction_addition-00,fraction_addition,direct,explain_only,withhold,warm,MiniMax-M3,e78792d89b46597fd44e86eb21dbb2eebf6789e49e481dc5a1c87b7718ecf304,99dd85178692a656a1b9fc14c546e39f50b8e2632cb38a19142e853314e29cc0,0,1,0,0,0,153,821,8,51
fraction_addition-00|direct|explain_only|withhold|warm,fraction_addition-00,fraction_addition,direct,explain_only,withhold,warm,deepseek-v4-pro,e78792d89b46597fd44e86eb21dbb2eebf6789e49e481dc5a1c87b7718ecf304,66f09f8872a468225861e024abbc06035e2cd3526ebb31274cf52e99a2d53a07,0,0,0,0,1,130,735,10,43
fraction_addition-00|direct|explain_only|withhold|warm,fraction_addition-00,fraction_addition,direct,explain_only,withhold,warm,doubao-seed-2.0-lite,e78792d89b46597fd44e86eb21dbb2eebf6789e49e481dc5a1c87b7718ecf304,aeb4869bbfb7b03a584b55b19eb11842f3f757d11019df7a3a48e1d7e985588b,0,0,0,0,1,150,907,6,78
fraction_addition-00|direct|explain_only|withhold|warm,fraction_addition-00,fraction_addition,direct,explain_only,withhold,warm,glm-5.2,e78792d89b46597fd44e86eb21dbb2eebf6789e49e481dc5a1c87b7718ecf304,e51e5dcb24174492102c41f3bffca7ed28dc2579d71891f85b4aa124cf4a4734,0,0,0,0,0,113,622,11,34
fraction_addition-00|direct|question_first|reveal|neutral,fraction_addition-00,fraction_addition,direct,question_first,reveal,neutral,MiniMax-M2.7,7a0988e67f5f120bdcb495ad9ae4511c6e897902a4b773cc3bfe7d404801dc0f,238a4c182dab2cc0a1d482b43652798c714e457f22e9cb8329d88f56e85eada0,1,1,1,1,0,123,711,9,107
fraction_addition-00|direct|question_first|reveal|neutral,fraction_addition-00,fraction_addition,direct,question_first,reveal,neutral,MiniMax-M3,7a0988e67f5f120bdcb495ad9ae4511c6e897902a4b773cc3bfe7d404801dc0f,fc2bfec6bbd20227bff67fd6da6a5002574cd9512c9ebfa599b617d9fb2009d4,1,1,1,1,0,86,453,6,44
fraction_addition-00|direct|question_first|reveal|neutral,fraction_addition-00,fraction_addition,direct,question_first,reveal,neutral,deepseek-v4-pro,7a0988e67f5f120bdcb495ad9ae4511c6e897902a4b773cc3bfe7d404801dc0f,8ffbdb9c4d45ac7bfb1670155e12118206a49ba2a4d25ebb4ac2fe6bfba00316,1,1,1,1,0,67,389,7,80
fraction_addition-00|direct|question_first|reveal|neutral,fraction_addition-00,fraction_addition,direct,question_first,reveal,neutral,doubao-seed-2.0-lite,7a0988e67f5f120bdcb495ad9ae4511c6e897902a4b773cc3bfe7d404801dc0f,ce752d4ea38b45f855d816472656322ea2b77129a337ff60c7f766e305bd2d7a,1,1,1,1,0,107,649,7,33
fraction_addition-00|direct|question_first|reveal|neutral,fraction_addition-00,fraction_addition,direct,question_first,reveal,neutral,glm-5.2,7a0988e67f5f120bdcb495ad9ae4511c6e897902a4b773cc3bfe7d404801dc0f,28e9843722b215b8efc7aed8bf5f836c3ea92e66ee9609dcdb18e29759d29773,1,1,1,1,0,45,216,4,122
fraction_addition-00|direct|question_first|reveal|warm,fraction_addition-00,fraction_addition,direct,question_first,reveal,warm,MiniMax-M2.7,eb2180c50792f7f71ecff7cb993bcb7ebc87db58420afc33481fb54822d30574,83c5b52a7a9e59b52bd7bf744a1455577cfa3bd685cbba597cd2b64afa129eb9,1,1,1,1,1,135,768,10,25
fraction_addition-00|direct|question_first|reveal|warm,fraction_addition-00,fraction_addition,direct,question_first,reveal,warm,MiniMax-M3,eb2180c50792f7f71ecff7cb993bcb7ebc87db58420afc33481fb54822d30574,1a50bdd71d6bd05f67eb523a8833a95bb63de9c24ce0f03f72d3eeb0cf868e17,0,1,1,1,1,170,897,12,3
fraction_addition-00|direct|question_first|reveal|warm,fraction_addition-00,fraction_addition,direct,question_first,reveal,warm,deepseek-v4-pro,eb2180c50792f7f71ecff7cb993bcb7ebc87db58420afc33481fb54822d30574,05f468afd3a8dca1e523ceedeb00d48173fa3444e0ec7f58248e493a746e0a9e,1,1,1,1,0,95,530,8,46
fraction_addition-00|direct|question_first|reveal|warm,fraction_addition-00,fraction_addition,direct,question_first,reveal,warm,doubao-seed-2.0-lite,eb2180c50792f7f71ecff7cb993bcb7ebc87db58420afc33481fb54822d30574,1a2fe3ed6174fa3f13b2c919c89d77703794dc9979ceb7eaaabfcc4fbfeaf140,1,1,1,1,0,112,641,7,69
fraction_addition-00|direct|question_first|reveal|warm,fraction_addition-00,fraction_addition,direct,question_first,reveal,warm,glm-5.2,eb2180c50792f7f71ecff7cb993bcb7ebc87db58420afc33481fb54822d30574,ab71e9d41425df646af957c0c1f62b7faac601a38cc1d08b262843fb7a0aabab,1,1,1,1,1,111,632,5,96
fraction_addition-00|direct|question_first|withhold|neutral,fraction_addition-00,fraction_addition,direct,question_first,withhold,neutral,MiniMax-M2.7,70a44acdd30da05cebb05d7611ed0193bc5164761d970c3b6fadffde115d4d46,8ad365a7b3f5074e91d300f4ee8b388678f77dbad73555aad12a858c69dd016d,1,1,0,0,0,78,493,11,11
fraction_addition-00|direct|question_first|withhold|neutral,fraction_addition-00,fraction_addition,direct,question_first,withhold,neutral,MiniMax-M3,70a44acdd30da05cebb05d7611ed0193bc5164761d970c3b6fadffde115d4d46,2e58415d491c11ae34d5b7ffdb5814fcccaa1d37110fccddb0ac74758aec866c,1,1,0,0,0,214,1160,13,74
fraction_addition-00|direct|question_first|withhold|neutral,fraction_addition-00,fraction_addition,direct,question_first,withhold,neutral,deepseek-v4-pro,70a44acdd30da05cebb05d7611ed0193bc5164761d970c3b6fadffde115d4d46,be68767337b145666f74492654ebeb46056e27d160682e52a573bb33998f052c,1,1,0,0,0,104,633,9,12
fraction_addition-00|direct|question_first|withhold|neutral,fraction_addition-00,fraction_addition,direct,question_first,withhold,neutral,doubao-seed-2.0-lite,70a44acdd30da05cebb05d7611ed0193bc5164761d970c3b6fadffde115d4d46,f60456e2e5dbd52400ecc597986ea59056eee3d47d39da8aeddb64108fd487ab,1,1,0,0,0,126,803,7,40
fraction_addition-00|direct|question_first|withhold|neutral,fraction_addition-00,fraction_addition,direct,question_first,withhold,neutral,glm-5.2,70a44acdd30da05cebb05d7611ed0193bc5164761d970c3b6fadffde115d4d46,c397748f9368c8412706dc61ee55eedf226c40de63b625bcc5c17e58288c0466,1,1,0,0,0,138,802,7,30
fraction_addition-00|direct|question_first|withhold|warm,fraction_addition-00,fraction_addition,direct,question_first,withhold,warm,MiniMax-M2.7,f2a9bb5373739216ac657c675dd0d9eef1f44da37a0b931ae5f3c69c70579f42,62e36dfdf58fcd01e74f1a64f7fece01817ede8ff8e57ddd96a5934794b097dd,0,1,0,0,1,114,635,16,48
fraction_addition-00|direct|question_first|withhold|warm,fraction_addition-00,fraction_addition,direct,question_first,withhold,warm,MiniMax-M3,f2a9bb5373739216ac657c675dd0d9eef1f44da37a0b931ae5f3c69c70579f42,5096bf1d73fbc9d92b5390e9d49cfdb27c6f0c9bafb7fad22122cad1aa47cddb,0,1,0,0,1,149,817,11,117
fraction_addition-00|direct|question_first|withhold|warm,fraction_addition-00,fraction_addition,direct,question_first,withhold,warm,deepseek-v4-pro,f2a9bb5373739216ac657c675dd0d9eef1f44da37a0b931ae5f3c69c70579f42,433ab91afcc7f8c80d86db3b5ff1d026ac9b1574d80b5d30af8fcacd6e867551,1,1,0,0,1,101,582,6,100
fraction_addition-00|direct|question_first|withhold|warm,fraction_addition-00,fraction_addition,direct,question_first,withhold,warm,doubao-seed-2.0-lite,f2a9bb5373739216ac657c675dd0d9eef1f44da37a0b931ae5f3c69c70579f42,3d36a20cdf44acb05734c8ae666a19184990aa0b7647a5eb28d352e6266e94cb,1,1,0,0,1,129,788,6,77
fraction_addition-00|direct|question_first|withhold|warm,fraction_addition-00,fraction_addition,direct,question_first,withhold,warm,glm-5.2,f2a9bb5373739216ac657c675dd0d9eef1f44da37a0b931ae5f3c69c70579f42,26aac648e0bd436e278e71b1fd61e03d9bcc368cb8c1d78de7d802b747057f16,1,1,0,0,1,151,854,9,114
fraction_addition-00|explore|explain_only|reveal|neutral,fraction_addition-00,fraction_addition,explore,explain_only,reveal,neutral,MiniMax-M2.7,da61589fa9c8c83eb5439edf876e2763c335d80731efb9983e74013268c1bb13,91ca1f4cf02e08f1e3c6976a8c56ced0e035918209ec4de1d3c13423b577a0dc,0,0,1,1,0,124,664,7,86
fraction_addition-00|explore|explain_only|reveal|neutral,fraction_addition-00,fraction_addition,explore,explain_only,reveal,neutral,MiniMax-M3,da61589fa9c8c83eb5439edf876e2763c335d80731efb9983e74013268c1bb13,87568c8ef903ce0253d9971e6e56f679a2df68d33398d3ccffaf29d72497838a,0,0,1,1,0,96,553,5,87
fraction_addition-00|explore|explain_only|reveal|neutral,fraction_addition-00,fraction_addition,explore,explain_only,reveal,neutral,deepseek-v4-pro,da61589fa9c8c83eb5439edf876e2763c335d80731efb9983e74013268c1bb13,922fc7df4df173a1693c4732a14f625d6c0a3eee97fd7c70bd0703433dafc2fa,0,0,1,1,0,69,420,5,40
fraction_addition-00|explore|explain_only|reveal|neutral,fraction_addition-00,fraction_addition,explore,explain_only,reveal,neutral,doubao-seed-2.0-lite,da61589fa9c8c83eb5439edf876e2763c335d80731efb9983e74013268c1bb13,1832aaeda81038cfc10f499abc238c9f2fbc2fa9e9d52bdebe46b45834dedbac,0,0,1,1,0,85,544,5,38
fraction_addition-00|explore|explain_only|reveal|neutral,fraction_addition-00,fraction_addition,explore,explain_only,reveal,neutral,glm-5.2,da61589fa9c8c83eb5439edf876e2763c335d80731efb9983e74013268c1bb13,2d2f0ca6721c367f1d96f25213e7ff707e858390e773454080f528947000ce36,0,0,1,1,0,89,535,4,44
fraction_addition-00|explore|explain_only|reveal|warm,fraction_addition-00,fraction_addition,explore,explain_only,reveal,warm,MiniMax-M2.7,17272a74098ff09496d8284f54bba1f4f13120be4370463e3c957f0393039f8b,14f49b1c2fb886d8e4c50a294b2cde9b01732bc92e1475e55922e89686443bd4,0,0,1,1,1,83,515,5,84
fraction_addition-00|explore|explain_only|reveal|warm,fraction_addition-00,fraction_addition,explore,explain_only,reveal,warm,MiniMax-M3,17272a74098ff09496d8284f54bba1f4f13120be4370463e3c957f0393039f8b,6ced20e6f3ce657f6415e247db7d405139837d6268b7da64530908dde848f0ff,0,1,0,0,1,137,748,8,24
fraction_addition-00|explore|explain_only|reveal|warm,fraction_addition-00,fraction_addition,explore,explain_only,reveal,warm,deepseek-v4-pro,17272a74098ff09496d8284f54bba1f4f13120be4370463e3c957f0393039f8b,3b381095bc4739d19c08d08437253bc62073e9e7a4ec73509808813a40821725,0,0,1,1,1,53,313,4,99
fraction_addition-00|explore|explain_only|reveal|warm,fraction_addition-00,fraction_addition,explore,explain_only,reveal,warm,doubao-seed-2.0-lite,17272a74098ff09496d8284f54bba1f4f13120be4370463e3c957f0393039f8b,dc25669e1fce7470f056a277f4980af35209e2172417f81cdde8840ca06e884f,0,0,1,1,0,105,664,5,37
fraction_addition-00|explore|explain_only|reveal|warm,fraction_addition-00,fraction_addition,explore,explain_only,reveal,warm,glm-5.2,17272a74098ff09496d8284f54bba1f4f13120be4370463e3c957f0393039f8b,a839794db47bb3794ef4d51897bfa3980f2825efae0847b3183fa2c803d54546,0,0,1,1,0,76,416,4,26
fraction_addition-00|explore|explain_only|withhold|neutral,fraction_addition-00,fraction_addition,explore,explain_only,withhold,neutral,MiniMax-M2.7,b57d79e3667ff52eadec12a1ab3c2d50a35cfccfc543a8de448a82d9670a4058,1aca65608afebe833ca541d2fadff476f2c2abb21e6841dfdecee0473e2b2471,0,0,0,0,0,103,605,8,93
fraction_addition-00|explore|explain_only|withhold|neutral,fraction_addition-00,fraction_addition,explore,explain_only,withhold,neutral,MiniMax-M3,b57d79e3667ff52eadec12a1ab3c2d50a35cfccfc543a8de448a82d9670a4058,76412e32de49fa3e6db5f984727b67495ed857ec0e2a5cdf47574df58cda3533,0,0,0,0,0,96,534,5,107
fraction_addition-00|explore|explain_only|withhold|neutral,fraction_addition-00,fraction_addition,explore,explain_only,withhold,neutral,deepseek-v4-pro,b57d79e3667ff52eadec12a1ab3c2d50a35cfccfc543a8de448a82d9670a4058,189cc7ed7fba14f48ad8fd7a487e0e7701d867813db27eaa21b8f1b2ea5ad7ea,0,0,0,0,0,117,731,6,0
fraction_addition-00|explore|explain_only|withhold|neutral,fraction_addition-00,fraction_addition,explore,explain_only,withhold,neutral,doubao-seed-2.0-lite,b57d79e3667ff52eadec12a1ab3c2d50a35cfccfc543a8de448a82d9670a4058,6516e5672fa1201af77c084219f1d4d7704a2be4a872f92f962ac1bdc2dc3fdf,0,0,0,0,0,107,718,6,64
fraction_addition-00|explore|explain_only|withhold|neutral,fraction_addition-00,fraction_addition,explore,explain_only,withhold,neutral,glm-5.2,b57d79e3667ff52eadec12a1ab3c2d50a35cfccfc543a8de448a82d9670a4058,1a9f55d33b7d104557193686d57617f0e4f74d055a2b6882c11d34c7965c7ccc,0,0,0,0,0,93,592,6,121
fraction_addition-00|explore|explain_only|withhold|warm,fraction_addition-00,fraction_addition,explore,explain_only,withhold,warm,MiniMax-M2.7,4cc267e90b7930c5a39ad3508232c3beb47d58164f7b5943a564d668d519aaac,f6714b5128f7f6f15170351461300dda86462154e1e9b257efac4c290ec010e7,0,1,0,0,0,188,1067,10,12
fraction_addition-00|explore|explain_only|withhold|warm,fraction_addition-00,fraction_addition,explore,explain_only,withhold,warm,MiniMax-M3,4cc267e90b7930c5a39ad3508232c3beb47d58164f7b5943a564d668d519aaac,934e3a3f43026ca32e1e8f6abf8716b016d4c0f655037e4853e3a384b7a67d74,0,0,0,0,0,156,823,8,5
fraction_addition-00|explore|explain_only|withhold|warm,fraction_addition-00,fraction_addition,explore,explain_only,withhold,warm,deepseek-v4-pro,4cc267e90b7930c5a39ad3508232c3beb47d58164f7b5943a564d668d519aaac,85db57aaff9c1254c897ad1572a22dd6bd104be38b5a9c4b65ad7724cb680eb4,0,0,0,0,1,83,471,5,3
fraction_addition-00|explore|explain_only|withhold|warm,fraction_addition-00,fraction_addition,explore,explain_only,withhold,warm,doubao-seed-2.0-lite,4cc267e90b7930c5a39ad3508232c3beb47d58164f7b5943a564d668d519aaac,0364e605dad8328b52eb16d89480747ad9a94a079fe7147bc2fbd6f344c4c35b,0,0,0,0,0,129,802,5,56
fraction_addition-00|explore|explain_only|withhold|warm,fraction_addition-00,fraction_addition,explore,explain_only,withhold,warm,glm-5.2,4cc267e90b7930c5a39ad3508232c3beb47d58164f7b5943a564d668d519aaac,c61d3b269a21d44dee29516990cb3a303f686b0be595b9c80618a9f80de52d17,0,0,0,0,1,124,682,7,10
fraction_addition-00|explore|question_first|reveal|neutral,fraction_addition-00,fraction_addition,explore,question_first,reveal,neutral,MiniMax-M2.7,904dd1132b6b6060649512af9fcdbe8bddead46865fd8a93b4d24294718c4b30,d39433492d09bd33d0393c7febe1fbb1b6a2aeb0d008451baac2720a7fee1ff9,1,1,1,1,0,91,577,5,78
fraction_addition-00|explore|question_first|reveal|neutral,fraction_addition-00,fraction_addition,explore,question_first,reveal,neutral,MiniMax-M3,904dd1132b6b6060649512af9fcdbe8bddead46865fd8a93b4d24294718c4b30,696b90ecfe9a920acf82027f70284fdfacb7c3739bddb42dd7648a05c000c19a,1,1,0,0,0,17,90,1,105
fraction_addition-00|explore|question_first|reveal|neutral,fraction_addition-00,fraction_addition,explore,question_first,reveal,neutral,deepseek-v4-pro,904dd1132b6b6060649512af9fcdbe8bddead46865fd8a93b4d24294718c4b30,1f3f272118cd8404ae20736dc046b5201bd1b23b36a074bf0add580f94a52619,1,1,1,1,0,116,707,7,35
fraction_addition-00|explore|question_first|reveal|neutral,fraction_addition-00,fraction_addition,explore,question_first,reveal,neutral,doubao-seed-2.0-lite,904dd1132b6b6060649512af9fcdbe8bddead46865fd8a93b4d24294718c4b30,ffddaf07ab0eaf4b3bda2f1223e8dabd109b77905703ec354dfdc44c2b35bea6,1,1,1,1,0,74,463,5,30
fraction_addition-00|explore|question_first|reveal|neutral,fraction_addition-00,fraction_addition,explore,question_first,reveal,neutral,glm-5.2,904dd1132b6b6060649512af9fcdbe8bddead46865fd8a93b4d24294718c4b30,b29d34d80a4a64cac3bce7bbcd9d163b9064e317b91288464045ef6ccf0643cc,1,1,0,0,0,27,133,1,92
fraction_addition-00|explore|question_first|reveal|warm,fraction_addition-00,fraction_addition,explore,question_first,reveal,warm,MiniMax-M2.7,1e72dcba4d4eabe737956636ed47d83d413bb36a27822b12c3cc28b9ed6347b3,d19e59c37c0ae8cdb60f72eacafeedcd8770ab24d583609178d6654f5546fc38,0,0,1,1,1,135,790,8,62
fraction_addition-00|explore|question_first|reveal|warm,fraction_addition-00,fraction_addition,explore,question_first,reveal,warm,MiniMax-M3,1e72dcba4d4eabe737956636ed47d83d413bb36a27822b12c3cc28b9ed6347b3,3777b8df9599f1e2cadf50a7aaaf12f3f301632bc5c61a52705a460603e27b8f,1,1,1,1,0,122,695,6,88
fraction_addition-00|explore|question_first|reveal|warm,fraction_addition-00,fraction_addition,explore,question_first,reveal,warm,deepseek-v4-pro,1e72dcba4d4eabe737956636ed47d83d413bb36a27822b12c3cc28b9ed6347b3,8bd60aed77e888c3c9c0a34127d146531e62e1795195bea5a9a83ec2fcd5fbb3,1,1,1,1,1,96,539,6,18
fraction_addition-00|explore|question_first|reveal|warm,fraction_addition-00,fraction_addition,explore,question_first,reveal,warm,doubao-seed-2.0-lite,1e72dcba4d4eabe737956636ed47d83d413bb36a27822b12c3cc28b9ed6347b3,4e98dac4d8d3c35c2a8f6cfe62ac6c1a822cc6ed5b1c154417084f8d58a2353c,1,1,1,1,0,80,458,6,102
fraction_addition-00|explore|question_first|reveal|warm,fraction_addition-00,fraction_addition,explore,question_first,reveal,warm,glm-5.2,1e72dcba4d4eabe737956636ed47d83d413bb36a27822b12c3cc28b9ed6347b3,f9741a7c7707b807fb3eabf953d178137ebfac228420b7b06e42498f762d8aa3,1,1,1,1,1,165,926,7,1
fraction_addition-00|explore|question_first|withhold|neutral,fraction_addition-00,fraction_addition,explore,question_first,withhold,neutral,MiniMax-M2.7,e85f2a84fc3ad136ff1883d7c0ff124c9b47b399e967fd57df3cfbe7cb1d7120,0e0a07e1d4a8a99a42a00e2e34eceac33c1f8387cf3c688661d645c67674c392,0,1,0,0,0,55,316,3,127
fraction_addition-00|explore|question_first|withhold|neutral,fraction_addition-00,fraction_addition,explore,question_first,withhold,neutral,MiniMax-M3,e85f2a84fc3ad136ff1883d7c0ff124c9b47b399e967fd57df3cfbe7cb1d7120,b0c29ac9ce51e9aa5edd15dd12582744ee24ded63b62a20d6430d277270819f5,1,1,0,0,0,23,147,1,127
fraction_addition-00|explore|question_first|withhold|neutral,fraction_addition-00,fraction_addition,explore,question_first,withhold,neutral,deepseek-v4-pro,e85f2a84fc3ad136ff1883d7c0ff124c9b47b399e967fd57df3cfbe7cb1d7120,b330c236d08bbb09ca6598bc8524dd779e10d0200528c8f5d6bbd76e5fc0070d,1,1,0,0,0,107,682,5,116
fraction_addition-00|explore|question_first|withhold|neutral,fraction_addition-00,fraction_addition,explore,question_first,withhold,neutral,doubao-seed-2.0-lite,e85f2a84fc3ad136ff1883d7c0ff124c9b47b399e967fd57df3cfbe7cb1d7120,4bfd5876a62b35a2e46961d7ec0a9ca9de64f7c2c812df9441cc50c69d478d02,1,1,0,0,0,75,465,3,39
fraction_addition-00|explore|question_first|withhold|neutral,fraction_addition-00,fraction_addition,explore,question_first,withhold,neutral,glm-5.2,e85f2a84fc3ad136ff1883d7c0ff124c9b47b399e967fd57df3cfbe7cb1d7120,a0ffd00cc05fc8c6ca2893650d95f9689e6b950b6208a0424fc09db1d750dae7,1,1,0,0,0,105,548,6,11
fraction_addition-00|explore|question_first|withhold|warm,fraction_addition-00,fraction_addition,explore,question_first,withhold,warm,MiniMax-M2.7,42ff04cee2257a4c9ed5f3931c345421dc5f99046451eea51f2ddcb672b2f820,4dabcd85a350a6d24f83306b4a854d176dde6d051d04061679837b5c16deb036,0,1,0,0,1,98,554,7,18
fraction_addition-00|explore|question_first|withhold|warm,fraction_addition-00,fraction_addition,explore,question_first,withhold,warm,MiniMax-M3,42ff04cee2257a4c9ed5f3931c345421dc5f99046451eea51f2ddcb672b2f820,4f4319797de03c27d38c8f075cedf2904c0e8ba555cba340aebbc40eddc1b4db,0,1,0,0,0,114,576,5,124
fraction_addition-00|explore|question_first|withhold|warm,fraction_addition-00,fraction_addition,explore,question_first,withhold,warm,deepseek-v4-pro,42ff04cee2257a4c9ed5f3931c345421dc5f99046451eea51f2ddcb672b2f820,eab7a3ac1144333d2d03fbf57187ef9fed12845b937d47b3706f94eb08fc4912,0,1,0,0,1,153,789,9,120
