blind_id,behavior_blind_id,source_group,domain,model,progress,affect,repeat,unanimous_clear_error,any_clear_error,any_uncertain,reviewers_agree
fce19642517ca42ad335,e7e3e94f2081f48f60c1,parallel_structure,language,deepseek-v4-pro,wrong_attempt,calm,0,False,False,False,True
138faf0ea87477f3d646,ba3aa650ecc52367e185,chemical_equation_balance,science,deepseek-v4-pro,wrong_attempt,frustrated,1,False,False,False,True
4e0920085910c8db44a8,27e00c089930d20625ec,homophone_selection,language,MiniMax-M3,wrong_attempt,frustrated,1,False,False,False,True
83ce394ffb5571202943,aab4a0b358712bc7c54d,exponent_product,mathematics,doubao-seed-2.0-lite,correct_partial,frustrated,0,False,False,False,True
809cebd5621c4f3c54d7,b2f965cec7534c506b5c,homophone_selection,language,doubao-seed-2.0-lite,correct_partial,frustrated,0,False,False,False,True
b40a97c3cf2f81a9da07,685dd27593770aa1468d,pythagorean_length,mathematics,MiniMax-M2.7,wrong_attempt,calm,0,False,False,False,True
8cd8d7afc191d3d58f93,e8589a0a8fa240f8a02d,triangle_area,mathematics,deepseek-v4-pro,correct_partial,calm,1,False,False,False,True
818c7cc6c9adbf11ee1c,4b741e6fc0692f43320a,direct_speech_punctuation,language,doubao-seed-2.0-lite,wrong_attempt,frustrated,1,False,False,False,True
6b3272dcf54ec16be2a5,b47b89419eed07d11dac,apostrophe_possession,language,glm-5.3,correct_partial,frustrated,1,False,False,False,True
4ea22ca8418399cc575e,9908e28f3a2c61db9d5b,factorial_counting,mathematics,deepseek-v4-pro,correct_partial,frustrated,1,False,False,False,True
4173b040c7ed2dbf0013,319a167f7955dc2a7f56,signed_integer_addition,mathematics,MiniMax-M3,wrong_attempt,frustrated,0,False,False,False,True
c0b6ecba71ddf1eeffb8,5084fb3f923018d12f6a,binary_place_value,logic_and_data,MiniMax-M2.7,wrong_attempt,calm,1,False,False,False,True
277b50d27626c4b2e5ef,2bd7d49df4da21544ee3,least_common_multiple,mathematics,doubao-seed-2.0-lite,correct_partial,frustrated,1,False,False,False,True
7cec9c5019a9a3373689,9246c28eb430919b8a98,parallel_structure,language,deepseek-v4-pro,wrong_attempt,frustrated,0,False,False,False,True
b81fc82409edfc3cd047,7176efe1d92c3e461e9e,photosynthesis_inputs,science,deepseek-v4-pro,correct_partial,frustrated,1,False,False,False,True
be6bc61d9fb09354e677,498993fa64be250dca06,exponent_product,mathematics,doubao-seed-2.0-lite,wrong_attempt,calm,0,False,False,False,True
da62e015a8fb8db4206a,fc84ff058366358d9499,sampling_frame_bias,logic_and_data,deepseek-v4-pro,correct_partial,frustrated,0,False,False,False,True
81ddd85eecda1ac7a4e6,59e5d02f0cdf4e9e4bc0,half_life,science,glm-5.3,correct_partial,calm,0,False,False,False,True
e22496242a45b17f642c,117632364c6114eb8406,kinetic_energy,science,MiniMax-M2.7,correct_partial,frustrated,1,False,False,False,True
34d3abbf1b17ff5ded9b,f1182a7bb432d649bb45,least_common_multiple,mathematics,doubao-seed-2.0-lite,correct_partial,frustrated,0,False,False,False,True
ed995a4a14d19a8bb67b,0b986588d1da42d6a40f,signed_integer_addition,mathematics,MiniMax-M2.7,correct_partial,frustrated,0,False,False,False,True
1815ff4eca1e100ba5af,bc176325f60324dde7b4,exclusive_or,logic_and_data,doubao-seed-2.0-lite,wrong_attempt,frustrated,0,False,False,False,True
889cab3ec82614b86c22,f3752a7eca5e637e7e54,signed_integer_addition,mathematics,glm-5.3,correct_partial,calm,0,False,False,False,True
0f778881809158bdbbb4,b232423da6277b276850,direct_speech_punctuation,language,glm-5.3,correct_partial,calm,1,False,False,False,True
7cc44e7c136e34ac488f,baada89965db193a0d82,weighted_graph_path,logic_and_data,MiniMax-M2.7,wrong_attempt,calm,0,False,False,False,True
1db8a27728abf8b3024b,84a718566de3b3cd26e7,binary_search_interval,logic_and_data,MiniMax-M3,wrong_attempt,frustrated,0,False,False,False,True
69461349dacb56425bc9,fda35c53b0ecab65acae,weighted_graph_path,logic_and_data,MiniMax-M3,wrong_attempt,calm,1,False,False,False,True
c7fd1461e6aae801775a,148c56dc2d88ce1d44b8,binary_search_interval,logic_and_data,glm-5.3,wrong_attempt,frustrated,1,False,True,False,False
9313816510512294f3e9,471323a111e247b49871,pythagorean_length,mathematics,glm-5.3,correct_partial,calm,0,False,False,False,True
8ea5cd6e51d618949ec5,96ac8fd4fa60fbdec3ed,turning_moment,science,glm-5.3,wrong_attempt,frustrated,1,False,False,False,True
8c7003e325c254fde0a6,60f8524dc98d6bcb55d4,exclusive_or,logic_and_data,MiniMax-M3,correct_partial,calm,0,False,False,False,True
a3a1bb7a05e2a3521446,e501006630fc153e90a8,factorial_counting,mathematics,doubao-seed-2.0-lite,wrong_attempt,frustrated,1,False,False,False,True
0cd7db2510e8aa37ddcb,a9e650fbe27a8131d91e,boyles_law,science,MiniMax-M3,wrong_attempt,frustrated,0,False,False,False,True
4024cd533d774dc16d23,92dea92e08675ce8b627,homophone_selection,language,MiniMax-M3,wrong_attempt,calm,0,False,False,False,True
80b510a951d09da2614c,2fd9dfd05313630da17a,trophic_energy_transfer,science,glm-5.3,correct_partial,calm,1,False,False,False,True
4e90167542536b23365f,2495c887772ccf1f927f,direct_speech_punctuation,language,deepseek-v4-pro,correct_partial,frustrated,0,False,False,False,True
97bbdba3df50cb2981f0,3d9653da0cc5e5197c16,kinetic_energy,science,MiniMax-M3,correct_partial,calm,1,False,False,False,True
feb4ba510601a62eedb7,b05a0df6320ab0083ab3,active_passive_voice,language,deepseek-v4-pro,wrong_attempt,frustrated,1,False,False,False,True
78881e92e994bcb2356c,b64772fa883455075f7e,chemical_equation_balance,science,MiniMax-M3,wrong_attempt,calm,0,False,False,False,True
d2d1ce188c576964163a,4eb375830354f951101b,exclusive_or,logic_and_data,MiniMax-M2.7,wrong_attempt,frustrated,1,False,False,False,True
aa148eca579c1b567fc1,7bb682907be3546436ee,figurative_metaphor,language,MiniMax-M3,correct_partial,frustrated,1,False,False,False,True
f7c0d6bf3b50eefa3fad,eebe7236ce44f4a03437,chemical_equation_balance,science,MiniMax-M2.7,wrong_attempt,frustrated,0,False,False,False,True
288466fd3659809c2019,dd5532c5e414d683e46f,direct_speech_punctuation,language,doubao-seed-2.0-lite,wrong_attempt,calm,1,False,False,False,True
206387d6c12572fb8fb6,326b3b546ee0c9bb8c20,exclusive_or,logic_and_data,MiniMax-M3,correct_partial,frustrated,0,False,False,False,True
505395969a58a04b4d8c,a38031c77b36afacbcdb,direct_speech_punctuation,language,deepseek-v4-pro,correct_partial,calm,0,False,False,False,True
c9a50bf38b25782c00c3,4f71de2f8943b2feaca7,trophic_energy_transfer,science,deepseek-v4-pro,correct_partial,frustrated,1,False,False,False,True
52b83876bb7593d7956f,a5403a59b355ecbc8a59,median,mathematics,glm-5.3,wrong_attempt,calm,0,False,False,False,True
1b7c3282c6441a27e21f,341c382c25952012c82b,loop_accumulation,logic_and_data,MiniMax-M2.7,correct_partial,frustrated,0,False,False,False,True
4b8e110809c95e774cfb,98f8940a3821d3baf7df,turning_moment,science,deepseek-v4-pro,wrong_attempt,frustrated,1,False,False,False,True
44aaef5e71e470b4cdc7,1099764fbefaab78e987,pythagorean_length,mathematics,glm-5.3,correct_partial,frustrated,1,False,False,False,True
a962d563e36353ab8715,40861e2d7eba3559194c,pythagorean_length,mathematics,deepseek-v4-pro,correct_partial,frustrated,0,False,False,False,True
12893be3891e3a33c26a,06e5069fe787aa4ed042,binary_place_value,logic_and_data,deepseek-v4-pro,wrong_attempt,calm,0,False,False,False,True
ce8f7da036d46a5148e2,417ba0ed813eb40f4147,turning_moment,science,deepseek-v4-pro,correct_partial,frustrated,0,False,False,False,True
ed22f38975e06e5761f2,46bba378839dd9b4b543,parallel_structure,language,glm-5.3,correct_partial,frustrated,0,False,False,False,True
3d1f51fc7321254f26cb,50d8635a6678e2b51f55,contrast_connective,language,deepseek-v4-pro,wrong_attempt,frustrated,1,False,False,False,True
709f05f28529710e24db,9426de751d4660ebdd65,figurative_metaphor,language,glm-5.3,wrong_attempt,calm,1,False,False,False,True
d2c4b8c64da6d29e6243,a862191dfe255decfd1b,chemical_equation_balance,science,deepseek-v4-pro,correct_partial,calm,0,False,False,False,True
5798d833c474b20f78d9,4ba7d482ab6e2d8274c2,homophone_selection,language,MiniMax-M2.7,correct_partial,calm,0,False,False,False,True
335efa58fcf9825f7ba0,ba5bc21407df20b5f183,pressure,science,MiniMax-M2.7,wrong_attempt,calm,1,False,False,False,True
a5ce0988645ed10b8a09,4a812f86094340916daa,least_common_multiple,mathematics,doubao-seed-2.0-lite,wrong_attempt,frustrated,1,False,False,False,True
cbe3a31b1c1753ddb863,5fb6886391c32078ad40,binary_search_interval,logic_and_data,glm-5.3,correct_partial,frustrated,0,False,False,False,True
2589618aa70f9ceedc4e,7b48b8341b45ab4400d7,signed_integer_addition,mathematics,deepseek-v4-pro,correct_partial,frustrated,0,False,False,False,True
a429482e1109df841f04,b47557d8ec2c4d8f1951,pythagorean_length,mathematics,MiniMax-M2.7,correct_partial,frustrated,1,False,False,False,True
9bc5bd6cf973e10ab864,ac741504db798b66d5b2,turning_moment,science,MiniMax-M3,wrong_attempt,calm,1,False,False,False,True
f9bc7abfb31cc940e924,88765c466b2b69a9fc4f,exponent_product,mathematics,glm-5.3,wrong_attempt,calm,0,False,False,False,True
0e93bd27db5a59be5211,8f5f6dd84b76ef7ac98a,sampling_frame_bias,logic_and_data,MiniMax-M3,correct_partial,calm,1,False,False,False,True
916221819ebd3d9d1bba,19f8dc847e5dc16e269d,pressure,science,doubao-seed-2.0-lite,wrong_attempt,calm,0,False,False,False,True
5f5f04cdefa75f7ba19e,354594e11531d5bc2cfc,binary_place_value,logic_and_data,glm-5.3,correct_partial,frustrated,1,False,False,False,True
276af237fe3ba045964f,f2b5f3ed5c0e4f903269,apostrophe_possession,language,glm-5.3,wrong_attempt,calm,0,False,False,False,True
28d2af7c755e28885841,4d7a2032eaa82de5aeb2,binary_search_interval,logic_and_data,MiniMax-M2.7,correct_partial,calm,1,False,False,False,True
09781f3981a2185314e3,05cd68b61c782dac39c2,contrast_connective,language,MiniMax-M2.7,wrong_attempt,calm,1,False,False,False,True
c71b36a02911f44e6f3f,f0eb014da3dba6ff9cb7,loop_accumulation,logic_and_data,MiniMax-M2.7,wrong_attempt,calm,1,False,False,False,True
ff93cc4ab4ab2664a794,2ea9a607e920aaa77f1e,loop_accumulation,logic_and_data,glm-5.3,wrong_attempt,frustrated,0,False,False,False,True
8a806bcbe3439fca2a23,be945a8bc7a1d180e2fe,factorial_counting,mathematics,MiniMax-M2.7,wrong_attempt,calm,0,False,False,False,True
f66262c5a7e3d68c251e,63f2a3d2596371d5d0b9,factorial_counting,mathematics,deepseek-v4-pro,correct_partial,calm,0,False,False,False,True
cfc4e9b27d605964e0ab,537568a0d7b010e6aca6,least_common_multiple,mathematics,doubao-seed-2.0-lite,wrong_attempt,calm,1,False,False,False,True
2d7308434133b2e75504,85809d5165243145238f,binary_place_value,logic_and_data,doubao-seed-2.0-lite,wrong_attempt,calm,1,False,False,False,True
92b6c81eb15689dba57d,ab28c40ceef998641805,homophone_selection,language,deepseek-v4-pro,wrong_attempt,calm,0,False,False,False,True
d8b18f56274eec2d1b2e,308ccd1999ce9f832820,apostrophe_possession,language,MiniMax-M3,wrong_attempt,calm,0,False,False,False,True
2eec933058823347f714,547d89f904478bc266db,half_life,science,deepseek-v4-pro,wrong_attempt,calm,1,False,False,False,True
05ea881e15d7609a3af8,ff5da605f33988bdea87,kinetic_energy,science,MiniMax-M3,wrong_attempt,calm,1,False,False,False,True
f6935a8c4999a92c4acf,089d6afceb0650087758,pressure,science,deepseek-v4-pro,correct_partial,frustrated,0,False,False,False,True
9c4f7a808b6e7ec2201e,629109d71c8420d153bc,figurative_metaphor,language,deepseek-v4-pro,wrong_attempt,calm,0,False,False,False,True
7738963c4ef190309f3c,277d3b94aea3188a6bb9,figurative_metaphor,language,MiniMax-M2.7,correct_partial,calm,0,False,False,False,True
22e0ad9b1d2916aead69,9c9369dacbd623951880,photosynthesis_inputs,science,glm-5.3,wrong_attempt,frustrated,1,False,False,False,True
df54016301596ae4b389,3608311fad94eba78a51,half_life,science,doubao-seed-2.0-lite,correct_partial,calm,0,False,False,False,True
d1f723ccfc7fbc418c15,252f7cc90a7e53723316,factorial_counting,mathematics,MiniMax-M3,wrong_attempt,frustrated,1,False,False,False,True
1a3525f3059b221ba5e2,b2760d830348ca425e78,all_different_constraint,logic_and_data,glm-5.3,wrong_attempt,calm,1,False,False,False,True
c79a08d769cd4d4e4365,60693ecbd16ceaf70789,exclusive_or,logic_and_data,deepseek-v4-pro,correct_partial,calm,0,False,False,False,True
6c52125ffb2c3424f2e4,76b9efbc18115ab61ebc,exponent_product,mathematics,MiniMax-M2.7,correct_partial,calm,0,False,False,False,True
203083b784f480120c1b,294f6178e3254a34fd25,weighted_graph_path,logic_and_data,MiniMax-M3,correct_partial,frustrated,0,False,False,False,True
ecf4c12e389946b9c954,800f47944dd0f14b00a3,chemical_equation_balance,science,doubao-seed-2.0-lite,wrong_attempt,frustrated,0,False,False,False,True
167ebd67044dadb2bcf4,a7a910b5eb0c7a6295c0,relative_clause_attachment,language,doubao-seed-2.0-lite,wrong_attempt,frustrated,1,False,False,False,True
f62ee0848740a6f961c1,8a7de7a8d3ccf32a9b0d,exclusive_or,logic_and_data,doubao-seed-2.0-lite,correct_partial,frustrated,1,False,False,False,True
3fc8f5d63ea7bdaf67d8,c6fb6d710dbfb83696b1,contrast_connective,language,MiniMax-M3,correct_partial,frustrated,0,False,False,False,True
d65051e9f22e508f6eca,0f9a727ad7defba6c278,sampling_frame_bias,logic_and_data,glm-5.3,wrong_attempt,calm,0,False,True,False,False
152e0bddc42c91b0f7fb,3beadf05e80f10f4f706,sampling_frame_bias,logic_and_data,deepseek-v4-pro,correct_partial,calm,0,False,False,False,True
cd6661fc3242d57687c0,2da0f24ca9947676c398,chemical_equation_balance,science,glm-5.3,correct_partial,frustrated,1,False,False,False,True
d63e9320eb415e6c4479,d0504f3f3697633b4ee1,binary_place_value,logic_and_data,MiniMax-M2.7,wrong_attempt,calm,0,False,False,False,True
e72b4bfefab85cdc1eb0,5b8bf8421387245c35e9,pigeonhole_principle,logic_and_data,MiniMax-M3,wrong_attempt,calm,0,False,False,False,True
6b4ac244d86478f67ff0,8f2daf3d37cf7be88f69,figurative_metaphor,language,glm-5.3,correct_partial,calm,1,False,False,False,True
dab102c530f3ed242ec8,640af06701a585563c45,photosynthesis_inputs,science,doubao-seed-2.0-lite,correct_partial,calm,1,False,False,False,True
23e6f95e1bb00856d181,1fb95a98d2d19de3c739,relative_clause_attachment,language,glm-5.3,wrong_attempt,calm,1,False,False,False,True
957d5645f05c9c297dbf,35dfb6464b63743c1048,boyles_law,science,doubao-seed-2.0-lite,correct_partial,frustrated,1,False,False,False,True
14a634451b34518fff84,2bd1a015a9d88c74ea35,boyles_law,science,MiniMax-M2.7,wrong_attempt,frustrated,0,False,False,False,True
52edd6cb8299b6f84d61,3889693b021323649b63,binary_place_value,logic_and_data,MiniMax-M2.7,correct_partial,frustrated,1,False,False,False,True
1bb571120e2254097821,050f9e8f1a7421921f64,binary_search_interval,logic_and_data,MiniMax-M2.7,correct_partial,frustrated,0,False,False,False,True
67e40cbe2ef393b5629d,e3ee344e23d397fdb94d,boyles_law,science,MiniMax-M2.7,wrong_attempt,calm,1,False,False,False,True
2aa68495fe096b0f4f01,2e24bd46aeb28b866dd5,contrast_connective,language,MiniMax-M3,correct_partial,calm,0,False,False,False,True
e37b98c3be4707742619,fbb1488706d571ef5352,sampling_frame_bias,logic_and_data,deepseek-v4-pro,correct_partial,calm,1,False,False,False,True
8ec1e93540f039fb4216,751e43aadc830420e394,sampling_frame_bias,logic_and_data,MiniMax-M2.7,wrong_attempt,calm,0,False,False,False,True
020e9f469c837156b9ec,d0333c83491743a57d50,factorial_counting,mathematics,doubao-seed-2.0-lite,wrong_attempt,frustrated,0,False,False,False,True
d44ee29d9e1de37050a8,df710490297974bcca2d,active_passive_voice,language,MiniMax-M2.7,wrong_attempt,frustrated,0,False,False,False,True
99b141ff7f5e8c3ad7dc,85dde229e4b6eab3fc59,direct_speech_punctuation,language,doubao-seed-2.0-lite,correct_partial,calm,0,False,False,False,True
119d3a94cffd61b2756a,1a45c477bdbabb09037a,median,mathematics,deepseek-v4-pro,correct_partial,calm,0,False,False,False,True
402175eef1fa75849da1,c473d5167202bfd8bc87,active_passive_voice,language,doubao-seed-2.0-lite,correct_partial,calm,0,False,False,False,True
7291f30c5ea35cc44137,341371d5fe2042de990a,trophic_energy_transfer,science,glm-5.3,correct_partial,frustrated,1,False,False,False,True
ce315a0599ac717c3dad,0a846aaf393f70e3a8ad,factorial_counting,mathematics,MiniMax-M3,wrong_attempt,frustrated,0,False,False,False,True
8090b43e69de88aba961,710ae09e46cb7268f02c,figurative_metaphor,language,deepseek-v4-pro,correct_partial,calm,1,False,False,False,True
a818af835ab783d246a1,e351149db666a835e368,half_life,science,MiniMax-M2.7,correct_partial,frustrated,0,False,False,False,True
ae8b0e4dfb41f60fe8b0,c0ad248f5ea4c67d8b23,rectangular_prism_volume,mathematics,doubao-seed-2.0-lite,correct_partial,frustrated,0,False,False,False,True
692c20eb0c256b8c1138,d2a2e6c646f6fcb9d357,active_passive_voice,language,MiniMax-M2.7,wrong_attempt,frustrated,1,False,False,False,True
c4ec6f8b59fcc56f0d93,fd628ba6effbd2ba0cad,sampling_frame_bias,logic_and_data,MiniMax-M3,wrong_attempt,frustrated,0,False,False,False,True
87e9856baa47c650d987,a203adcd90ff247c75e1,kinetic_energy,science,deepseek-v4-pro,wrong_attempt,frustrated,1,False,False,False,True
bf09384709ae52130baa,93a0582bc5d4d4dbac43,pigeonhole_principle,logic_and_data,glm-5.3,correct_partial,calm,1,False,False,False,True
760b918e959bcfb3ea03,e82a77c8ba97639f4845,binary_search_interval,logic_and_data,MiniMax-M2.7,correct_partial,calm,0,False,False,False,True
e6d313d630d4bb3d9911,c72e78ac8168d074f6b6,signed_integer_addition,mathematics,doubao-seed-2.0-lite,wrong_attempt,frustrated,0,False,False,False,True
6db355102897d3d44997,1310e91d4cf14c848594,exponent_product,mathematics,MiniMax-M2.7,wrong_attempt,calm,1,False,False,False,True
b6363d4af5f6a9a9414a,0da86d896699049bfcd1,rectangular_prism_volume,mathematics,deepseek-v4-pro,wrong_attempt,frustrated,0,False,False,False,True
a73a949a1f09edfb3a6a,bbc33fb58190f1300256,chemical_equation_balance,science,MiniMax-M2.7,wrong_attempt,calm,1,False,False,False,True
63cec060b74ef911ca3c,d364ea5a297150be2ff7,apostrophe_possession,language,doubao-seed-2.0-lite,correct_partial,frustrated,1,False,False,False,True
47c8bb105e3c3d202e60,ce776efe1ee46653d2d5,binary_place_value,logic_and_data,MiniMax-M3,correct_partial,calm,1,False,False,False,True
ce9835509d93f916de25,f7611802e11f6c755959,binary_search_interval,logic_and_data,doubao-seed-2.0-lite,wrong_attempt,calm,1,False,False,False,True
4cce99a5492db8eb758a,dc3dd569dabf5e1ff41a,binary_search_interval,logic_and_data,doubao-seed-2.0-lite,wrong_attempt,calm,0,False,False,False,True
383829ec9411c8112235,ea96f66c8874c19b8c18,rectangular_prism_volume,mathematics,MiniMax-M2.7,wrong_attempt,calm,1,False,True,False,False
9ce0bd86788b92285c8b,d8411a9de8b7b79fa4ca,boyles_law,science,doubao-seed-2.0-lite,correct_partial,calm,1,False,False,False,True
aabb865f782213748665,4a4100b54c6fa3a7cb67,exponent_product,mathematics,deepseek-v4-pro,correct_partial,calm,0,False,False,False,True
eb68223505cfc6be5cd2,9724a1d41adacf9c0e8f,rectangular_prism_volume,mathematics,MiniMax-M3,correct_partial,frustrated,0,False,False,False,True
a5e6cb4a7edb16db3093,6b91cb308b6c34ead1a8,loop_accumulation,logic_and_data,MiniMax-M3,wrong_attempt,calm,1,False,False,False,True
fd77c7cee94db29f6f47,d073c5aa6056b2a42eed,signed_integer_addition,mathematics,glm-5.3,wrong_attempt,frustrated,1,False,False,False,True
fd001b5c7c7d0e03e677,22e6dc0fb31081ab23e5,exponent_product,mathematics,glm-5.3,correct_partial,calm,0,False,False,False,True
6088c2b475f551190065,a29a095933f5ce9219ee,apostrophe_possession,language,deepseek-v4-pro,wrong_attempt,frustrated,0,False,False,False,True
69e509dcf91480895a10,582440bae7b89af17d66,median,mathematics,doubao-seed-2.0-lite,correct_partial,calm,1,False,False,False,True
dfe91bb4f12d6f3834e3,674dfe0c396ba3257a7d,all_different_constraint,logic_and_data,deepseek-v4-pro,wrong_attempt,calm,1,False,False,False,True
e3e5a0341210b5bd1fc0,ea097e55e41dd3ded837,factorial_counting,mathematics,MiniMax-M3,wrong_attempt,calm,1,False,False,False,True
3766f7ea7714053a0f24,1657eb309188e7e1db26,direct_speech_punctuation,language,MiniMax-M2.7,correct_partial,calm,0,False,True,False,False
574776e0e61439f0f049,5f9addea07874bbef32d,relative_clause_attachment,language,glm-5.3,wrong_attempt,frustrated,0,False,False,False,True
2af7289b1dc9d687dcc6,0f462c0fa4f3574074eb,direct_speech_punctuation,language,deepseek-v4-pro,wrong_attempt,frustrated,0,False,False,False,True
a539a4528e969d5dbd93,a500d162a6b41e1e56d6,weighted_graph_path,logic_and_data,doubao-seed-2.0-lite,wrong_attempt,calm,1,False,False,False,True
6985ad041e3e5bad855c,cd4165d66dd4caa4f8d3,all_different_constraint,logic_and_data,glm-5.3,correct_partial,calm,0,False,False,False,True
b5b8a419e605579cd3c8,840471ae10385485135b,homophone_selection,language,glm-5.3,correct_partial,calm,1,False,False,False,True
f57e017ffa0a2a4b7541,558ad8ae303cc0ea3999,loop_accumulation,logic_and_data,MiniMax-M3,wrong_attempt,calm,0,False,False,False,True
0f73f75c809f5bd3abd6,91e981a1add211a254e8,relative_clause_attachment,language,MiniMax-M2.7,correct_partial,frustrated,1,False,False,False,True
e66c04a158e258048116,450dd60774547ce3e53c,turning_moment,science,doubao-seed-2.0-lite,correct_partial,calm,1,False,False,False,True
591dc49883033cb22629,3cc73b53f30ea0153a2e,parallel_structure,language,doubao-seed-2.0-lite,correct_partial,calm,1,False,False,False,True
6505ba00f2085768f8a3,f8b2ac9cc05145a90f52,kinetic_energy,science,doubao-seed-2.0-lite,wrong_attempt,frustrated,1,False,False,False,True
da12efad2b59af852fed,ccd8254b5da1ebf26825,factorial_counting,mathematics,deepseek-v4-pro,wrong_attempt,frustrated,1,False,False,False,True
26a754be3230bbf9eed8,bc058bed3518559b9130,all_different_constraint,logic_and_data,deepseek-v4-pro,correct_partial,frustrated,1,False,False,False,True
3e061d4d524180c5be72,943b5f57df1a81f3cc9c,contrast_connective,language,deepseek-v4-pro,wrong_attempt,calm,1,False,False,False,True
b6d7451e040b80650d0c,c59af5f1822631da7c58,sampling_frame_bias,logic_and_data,MiniMax-M3,correct_partial,frustrated,1,False,False,False,True
e88fba615059332569d0,1d68b6d93e54701bab9d,pressure,science,MiniMax-M3,wrong_attempt,frustrated,0,False,True,False,False
a020a92328e891cdffbf,c8cb8818cdd1d0163cff,exponent_product,mathematics,doubao-seed-2.0-lite,wrong_attempt,calm,1,False,False,False,True
803633716e1d0ffca88c,4fd34fc9d38ab79d04b2,photosynthesis_inputs,science,MiniMax-M2.7,wrong_attempt,frustrated,1,False,False,False,True
b3f7a0fd8f64dc59fbba,e1afa48305ed5b704fbf,turning_moment,science,MiniMax-M3,correct_partial,calm,1,False,True,False,False
01d5625406a4c61a1944,82b11e3e5410f31806ac,contrast_connective,language,MiniMax-M2.7,wrong_attempt,calm,0,False,False,False,True
e5ddca70d0d3abeae57c,ee9d3ed02c15693ce806,half_life,science,MiniMax-M3,wrong_attempt,frustrated,0,False,False,False,True
86bee6ccb9ad2a1b4925,fca78091ddbf591db8dc,turning_moment,science,doubao-seed-2.0-lite,wrong_attempt,frustrated,1,False,False,False,True
74fd0e444457e20452f9,80f2422a50b183c638fe,binary_search_interval,logic_and_data,glm-5.3,wrong_attempt,frustrated,0,False,False,False,True
fe4a285e4f184532a441,32d8c7d509d3e4233439,trophic_energy_transfer,science,doubao-seed-2.0-lite,correct_partial,calm,0,False,False,False,True
632d3e78b0e470f865fc,4a65bf4b239f1bb8afdc,relative_clause_attachment,language,glm-5.3,correct_partial,calm,0,False,False,False,True
2e5b1df763c1311b79d8,8582d4f42fbdc7037240,figurative_metaphor,language,MiniMax-M2.7,wrong_attempt,calm,0,False,False,False,True
c54f2e850e775c8b3fe8,442607c71dd08e134af6,turning_moment,science,deepseek-v4-pro,correct_partial,calm,1,False,False,False,True
2ad2cf090a95f817fbec,adc6dec278142cd0b012,figurative_metaphor,language,glm-5.3,correct_partial,frustrated,0,False,False,False,True
6cd6ddfb27cb82aabc7d,18d1f546748da5afc9c1,half_life,science,MiniMax-M2.7,correct_partial,calm,0,False,False,False,True
b1d612cdc9d588dd5667,8a726d4b6685e9131307,exponent_product,mathematics,deepseek-v4-pro,wrong_attempt,frustrated,0,False,False,False,True
a7cad00e32c3b3f1d5a3,f1df72b97e0b0766bdeb,triangle_area,mathematics,doubao-seed-2.0-lite,correct_partial,frustrated,0,False,False,False,True
0dc1e10d1c5f2794ccb0,5ada4639bd440422935d,active_passive_voice,language,MiniMax-M3,wrong_attempt,frustrated,1,False,False,False,True
70663dba9a687cd7a9db,76e07096375fb8df6f52,sampling_frame_bias,logic_and_data,deepseek-v4-pro,wrong_attempt,frustrated,1,False,False,False,True
26fd68f4325aaaa73cdb,54815c1f28f8d402e4e1,binary_search_interval,logic_and_data,MiniMax-M2.7,wrong_attempt,calm,0,False,False,False,True
197ae1819e0ea29e89f2,9f9f87bb887fe712ab66,chemical_equation_balance,science,deepseek-v4-pro,correct_partial,calm,1,False,False,False,True
69311ad1934a9fa98065,d7ed2862c0753c25e2e4,pythagorean_length,mathematics,deepseek-v4-pro,wrong_attempt,frustrated,1,False,False,False,True
e2cf6cb49e9ef4e70ef9,c9660f654b511f8d4343,binary_place_value,logic_and_data,deepseek-v4-pro,correct_partial,calm,1,False,False,False,True
882f7cc707032ebbadb8,7d8490fc25aeeb7912ea,kinetic_energy,science,MiniMax-M3,wrong_attempt,frustrated,1,False,False,False,True
f28c9252792c30444a87,cbc8ef3d9a5e661502d8,apostrophe_possession,language,glm-5.3,correct_partial,calm,1,False,False,False,True
f2c962695dedc9d20009,315af5cc50175c3660e4,factorial_counting,mathematics,glm-5.3,wrong_attempt,calm,1,False,False,False,True
7e8c54c5e5952a9d8286,3e28db980343ea803311,photosynthesis_inputs,science,MiniMax-M2.7,wrong_attempt,calm,1,False,False,False,True
6c43e108127c9658d8b1,57a901c1cbef70b8051e,homophone_selection,language,MiniMax-M3,wrong_attempt,frustrated,0,False,False,False,True
cb1e0efaff5ed91d8dcf,ed951dfcb5b9b91c49ba,pressure,science,MiniMax-M3,wrong_attempt,calm,0,False,False,False,True
ac9fe2faff91f3b7c5a7,bdfe7a91e93de0ef0911,relative_clause_attachment,language,MiniMax-M2.7,correct_partial,calm,0,False,False,False,True
13ad7ba9a1c090c69a21,638f864c3f32fc6095a0,direct_speech_punctuation,language,glm-5.3,wrong_attempt,frustrated,1,False,False,False,True
e8057b138e4bbcc4d43b,d83358ddefacc28a81e7,least_common_multiple,mathematics,deepseek-v4-pro,wrong_attempt,frustrated,1,False,False,False,True
178a04b90e2c92dacb34,eb3902b87a1e8857c5ba,homophone_selection,language,deepseek-v4-pro,wrong_attempt,frustrated,0,False,False,False,True
8310a3b33c441155c3ba,dcbea5b4092b7cce00f6,median,mathematics,MiniMax-M2.7,wrong_attempt,frustrated,1,False,False,False,True
bd2038ec32609f97acc8,a1d7af0dfea241b3102c,figurative_metaphor,language,MiniMax-M3,correct_partial,calm,1,False,False,False,True
