sample_id,base_id,problem_family,learner_need,question_policy,answer_policy,tone_policy,model,prompt_sha256,response_sha256,question_first,question_any,answer_reveal_any,answer_reveal_correct,warmth_marker,word_count,char_count,sentence_count
fraction_addition-01|direct|explain_only|withhold|warm,fraction_addition-01,fraction_addition,direct,explain_only,withhold,warm,doubao-seed-2.0-lite,c97e61499d2670f7d3845242ba7f4520e1098a52a0a72c3b824446cc6f86a681,0a116b7672505f93f33f382bfd6b74674f61028970ceaab980bc4df6b1c5bc91,0,0,0,0,0,171,979,7
fraction_addition-01|direct|explain_only|withhold|warm,fraction_addition-01,fraction_addition,direct,explain_only,withhold,warm,glm-5.2,c97e61499d2670f7d3845242ba7f4520e1098a52a0a72c3b824446cc6f86a681,1c5077349d05a1524b25b71403ef2d72051b40fb3940f8a70875b5cd784cefca,0,1,0,0,1,137,771,11
fraction_addition-01|direct|question_first|reveal|neutral,fraction_addition-01,fraction_addition,direct,question_first,reveal,neutral,MiniMax-M2.7,58f41cdb2f18ffa439b283612f6675dbaf7f35693f9dfcd33a5e6d0214e575d6,800c9aae809d643b67de346005659b509b6ce290c8df598b25230d183fbc4671,0,1,1,1,0,123,714,8
fraction_addition-01|direct|question_first|reveal|neutral,fraction_addition-01,fraction_addition,direct,question_first,reveal,neutral,MiniMax-M3,58f41cdb2f18ffa439b283612f6675dbaf7f35693f9dfcd33a5e6d0214e575d6,cd5ed4bca8cb908253209c48a7fa49aae64a3f8d53ef901ffd7d26a88d1bfcc5,1,1,1,1,0,131,721,6
fraction_addition-01|direct|question_first|reveal|neutral,fraction_addition-01,fraction_addition,direct,question_first,reveal,neutral,deepseek-v4-pro,58f41cdb2f18ffa439b283612f6675dbaf7f35693f9dfcd33a5e6d0214e575d6,6ddba208f0fb1565916d46378287fed3ea2bb856d0622282fd3aebfbb2316423,1,1,1,1,0,84,460,7
fraction_addition-01|direct|question_first|reveal|neutral,fraction_addition-01,fraction_addition,direct,question_first,reveal,neutral,doubao-seed-2.0-lite,58f41cdb2f18ffa439b283612f6675dbaf7f35693f9dfcd33a5e6d0214e575d6,0d332a32f5d97976123e8ae2b7c7c0f128c0459298cd7e63d63fef99f0caf645,1,1,1,1,0,94,550,6
fraction_addition-01|direct|question_first|reveal|neutral,fraction_addition-01,fraction_addition,direct,question_first,reveal,neutral,glm-5.2,58f41cdb2f18ffa439b283612f6675dbaf7f35693f9dfcd33a5e6d0214e575d6,eb80f09dcc4a56f7230fdc5523bd56eee0a398f167bb7a677f1e5ede112c493e,1,1,1,1,0,87,485,5
fraction_addition-01|direct|question_first|reveal|warm,fraction_addition-01,fraction_addition,direct,question_first,reveal,warm,MiniMax-M2.7,41e8ef8197727a604e315e3451bde5f19b157f9f84b2e92cae82097d28ece743,964b1412e1cca4a7430618ad9660f0e14a9ff42b1b6f7b6d38068a127d6fc876,0,1,1,1,1,111,651,6
fraction_addition-01|direct|question_first|reveal|warm,fraction_addition-01,fraction_addition,direct,question_first,reveal,warm,MiniMax-M3,41e8ef8197727a604e315e3451bde5f19b157f9f84b2e92cae82097d28ece743,e1b5d5b42d6696c43e7b7a81a5a2a4434d549f98d1c26928f052bdd8c18896b7,0,1,1,1,1,115,623,6
fraction_addition-01|direct|question_first|reveal|warm,fraction_addition-01,fraction_addition,direct,question_first,reveal,warm,deepseek-v4-pro,41e8ef8197727a604e315e3451bde5f19b157f9f84b2e92cae82097d28ece743,2caae31b88ab1aaf70abc3bd6fb1ccbf2bfd5ed731d91a5de86e07ded36f8ff4,1,1,1,1,1,80,432,8
fraction_addition-01|direct|question_first|reveal|warm,fraction_addition-01,fraction_addition,direct,question_first,reveal,warm,doubao-seed-2.0-lite,41e8ef8197727a604e315e3451bde5f19b157f9f84b2e92cae82097d28ece743,c6c618e6d839928190da9002e214650420c25588cf3e9df5c1b8f9bbfa9671f5,1,1,1,1,1,125,722,8
fraction_addition-01|direct|question_first|reveal|warm,fraction_addition-01,fraction_addition,direct,question_first,reveal,warm,glm-5.2,41e8ef8197727a604e315e3451bde5f19b157f9f84b2e92cae82097d28ece743,91e01c9989bc08d86e80076b8c8598e8bedf45f679a6ce8172d93f2af21e251c,1,1,1,1,0,62,340,5
fraction_addition-01|direct|question_first|withhold|neutral,fraction_addition-01,fraction_addition,direct,question_first,withhold,neutral,MiniMax-M2.7,c89e34d0989850e4ac3a8287c36d524d2b03148e64c8922b9412a2a4f6919bba,2127a8d232027f68a8d82d3f422b1385eb56277daa51654e8c38556a59c981ac,1,1,0,0,0,72,418,8
fraction_addition-01|direct|question_first|withhold|neutral,fraction_addition-01,fraction_addition,direct,question_first,withhold,neutral,MiniMax-M3,c89e34d0989850e4ac3a8287c36d524d2b03148e64c8922b9412a2a4f6919bba,5b5c9d76993b6365aa51a44db52113f5342104d3268e1399ec2d721b93dcaa89,1,1,0,0,0,119,671,7
fraction_addition-01|direct|question_first|withhold|neutral,fraction_addition-01,fraction_addition,direct,question_first,withhold,neutral,deepseek-v4-pro,c89e34d0989850e4ac3a8287c36d524d2b03148e64c8922b9412a2a4f6919bba,df236be86a689cbfe38be43913b677b03d9d6ac335ace642ea2d3b611c4be938,1,1,0,0,0,116,692,7
fraction_addition-01|direct|question_first|withhold|neutral,fraction_addition-01,fraction_addition,direct,question_first,withhold,neutral,doubao-seed-2.0-lite,c89e34d0989850e4ac3a8287c36d524d2b03148e64c8922b9412a2a4f6919bba,a569117c49b68dd8c504a304bc66a445e18e9a7ddddb9f1fe1fc37ae2cf7b7d3,1,1,0,0,0,124,788,6
fraction_addition-01|direct|question_first|withhold|neutral,fraction_addition-01,fraction_addition,direct,question_first,withhold,neutral,glm-5.2,c89e34d0989850e4ac3a8287c36d524d2b03148e64c8922b9412a2a4f6919bba,f52efe27f4da3df28b070745ae69c24b2ee6670f1c00a7ad3be157a7d2a23e72,1,1,0,0,0,124,700,12
fraction_addition-01|direct|question_first|withhold|warm,fraction_addition-01,fraction_addition,direct,question_first,withhold,warm,MiniMax-M2.7,b3aa9f4946b3596fc0efd72d3b3f9b3926f7b3bd322c20a9d3cb5310b4b626d0,8748f6c315e356aa67752ffbcabf80ab3557753d75cd2424e037a8d4acd90198,0,1,0,0,1,194,1150,15
fraction_addition-01|direct|question_first|withhold|warm,fraction_addition-01,fraction_addition,direct,question_first,withhold,warm,MiniMax-M3,b3aa9f4946b3596fc0efd72d3b3f9b3926f7b3bd322c20a9d3cb5310b4b626d0,86cf2ec922e11eac12f6a93af037768bbc00df308b1fccf8e289cb28c4fede74,0,1,0,0,1,301,1675,15
fraction_addition-01|direct|question_first|withhold|warm,fraction_addition-01,fraction_addition,direct,question_first,withhold,warm,deepseek-v4-pro,b3aa9f4946b3596fc0efd72d3b3f9b3926f7b3bd322c20a9d3cb5310b4b626d0,bac15177997457d1c6f3841b9c498b8a4031643ef33413a56540efc148f73a5e,1,1,0,0,1,90,522,8
fraction_addition-01|direct|question_first|withhold|warm,fraction_addition-01,fraction_addition,direct,question_first,withhold,warm,doubao-seed-2.0-lite,b3aa9f4946b3596fc0efd72d3b3f9b3926f7b3bd322c20a9d3cb5310b4b626d0,0ed4addb7ce0c7c946bac46bac1f61dfcd3e8bef354d1e2dd6035aa8c556a069,1,1,0,0,1,152,902,8
fraction_addition-01|direct|question_first|withhold|warm,fraction_addition-01,fraction_addition,direct,question_first,withhold,warm,glm-5.2,b3aa9f4946b3596fc0efd72d3b3f9b3926f7b3bd322c20a9d3cb5310b4b626d0,fa0d16022e89b6dd54696768873eccefaab3f3197d715430b5a29ef1078af09b,1,1,0,0,0,96,559,9
fraction_addition-01|explore|explain_only|reveal|neutral,fraction_addition-01,fraction_addition,explore,explain_only,reveal,neutral,MiniMax-M2.7,e9cb05ff11accd72d7141b6dc9d4a0711bb5ad8b413fd8c7c84d977b07455f3e,e16616d6023d266873c1ad39a9ed0a341766c920f1d2fd2a81895c7ec23aa81b,0,0,0,0,0,105,586,7
fraction_addition-01|explore|explain_only|reveal|neutral,fraction_addition-01,fraction_addition,explore,explain_only,reveal,neutral,MiniMax-M3,e9cb05ff11accd72d7141b6dc9d4a0711bb5ad8b413fd8c7c84d977b07455f3e,4dab53af3d9ecd9864e416de106a61e9594fee0ab54f3a344ca1cb6b9f966f38,0,0,1,1,0,108,626,6
fraction_addition-01|explore|explain_only|reveal|neutral,fraction_addition-01,fraction_addition,explore,explain_only,reveal,neutral,deepseek-v4-pro,e9cb05ff11accd72d7141b6dc9d4a0711bb5ad8b413fd8c7c84d977b07455f3e,3b9f0eed1f9a7b0553577d1ed33462d4a3e1a758bc321f41e4cd843bddf0f115,0,0,1,1,0,41,268,4
fraction_addition-01|explore|explain_only|reveal|neutral,fraction_addition-01,fraction_addition,explore,explain_only,reveal,neutral,doubao-seed-2.0-lite,e9cb05ff11accd72d7141b6dc9d4a0711bb5ad8b413fd8c7c84d977b07455f3e,7cab703ec417204cbc01cec62e5542914f8d19c8a653a91090703bc2c4852bca,0,0,1,0,0,81,541,5
fraction_addition-01|explore|explain_only|reveal|neutral,fraction_addition-01,fraction_addition,explore,explain_only,reveal,neutral,glm-5.2,e9cb05ff11accd72d7141b6dc9d4a0711bb5ad8b413fd8c7c84d977b07455f3e,a665c1791cdee16b642e534a90aca8718bee9dc20d37fded4b71b1fdae1fcfb8,0,0,1,1,0,48,278,4
fraction_addition-01|explore|explain_only|reveal|warm,fraction_addition-01,fraction_addition,explore,explain_only,reveal,warm,MiniMax-M2.7,fd6bc9cc3cd54dded1b41101f9e06074d5e3d39f4f939851505ea1ea61b1e5cd,b70c34ae104f7b2946069080af8d1ee0030411bba8f30d6f4444e41c55beee5d,0,0,1,1,1,69,441,7
fraction_addition-01|explore|explain_only|reveal|warm,fraction_addition-01,fraction_addition,explore,explain_only,reveal,warm,MiniMax-M3,fd6bc9cc3cd54dded1b41101f9e06074d5e3d39f4f939851505ea1ea61b1e5cd,c41d61b447fa2bae9fb40d7d4cb2e462aefa217c9911d7db339e355ccbf66348,0,0,0,0,1,218,1247,14
fraction_addition-01|explore|explain_only|reveal|warm,fraction_addition-01,fraction_addition,explore,explain_only,reveal,warm,deepseek-v4-pro,fd6bc9cc3cd54dded1b41101f9e06074d5e3d39f4f939851505ea1ea61b1e5cd,9a90aa06f2028240e78b31678f2a537ed1732d08a1c3290fe68ef381827d572d,0,0,1,1,0,70,424,5
fraction_addition-01|explore|explain_only|reveal|warm,fraction_addition-01,fraction_addition,explore,explain_only,reveal,warm,doubao-seed-2.0-lite,fd6bc9cc3cd54dded1b41101f9e06074d5e3d39f4f939851505ea1ea61b1e5cd,c3b781568f28359fd3d1375a86679c2106c69c8614b663cabf6f73db130a5a46,0,0,1,1,0,106,653,5
fraction_addition-01|explore|explain_only|reveal|warm,fraction_addition-01,fraction_addition,explore,explain_only,reveal,warm,glm-5.2,fd6bc9cc3cd54dded1b41101f9e06074d5e3d39f4f939851505ea1ea61b1e5cd,97f2ae138cda07ce19e826699df1324fee61f5b1e2c9dbe99fc8d413de075354,0,0,1,1,0,109,611,7
fraction_addition-01|explore|explain_only|withhold|neutral,fraction_addition-01,fraction_addition,explore,explain_only,withhold,neutral,MiniMax-M2.7,b5c90d3bd17bd0df4d056c98d2a9e6ebdf32f8e2ef1de79249032d165fbc7abb,39d5bbe8858b9248b39cf8e52029201ac2629e520d6545fc5eb4826bd0a9cd8d,0,1,0,0,0,167,910,14
fraction_addition-01|explore|explain_only|withhold|neutral,fraction_addition-01,fraction_addition,explore,explain_only,withhold,neutral,MiniMax-M3,b5c90d3bd17bd0df4d056c98d2a9e6ebdf32f8e2ef1de79249032d165fbc7abb,dc46444b062b71856004c6f928bdf490c2658100976a37134303482e48644567,0,0,0,0,0,135,752,7
fraction_addition-01|explore|explain_only|withhold|neutral,fraction_addition-01,fraction_addition,explore,explain_only,withhold,neutral,deepseek-v4-pro,b5c90d3bd17bd0df4d056c98d2a9e6ebdf32f8e2ef1de79249032d165fbc7abb,422fc851baa9a665759ae03ffae897c56be40ef51a4f391f306df1236ebd56d8,0,0,0,0,0,93,550,4
fraction_addition-01|explore|explain_only|withhold|neutral,fraction_addition-01,fraction_addition,explore,explain_only,withhold,neutral,doubao-seed-2.0-lite,b5c90d3bd17bd0df4d056c98d2a9e6ebdf32f8e2ef1de79249032d165fbc7abb,207123310300b6e0d0ee542118127b2c7a4a594f812f0620ab2e2987f70e8edb,0,0,0,0,0,93,597,5
fraction_addition-01|explore|explain_only|withhold|neutral,fraction_addition-01,fraction_addition,explore,explain_only,withhold,neutral,glm-5.2,b5c90d3bd17bd0df4d056c98d2a9e6ebdf32f8e2ef1de79249032d165fbc7abb,9b3407d29a99dd182264b9a3fbdadfcf1afa3e986a0d2ffc092150e661577051,0,0,0,0,0,63,400,4
fraction_addition-01|explore|explain_only|withhold|warm,fraction_addition-01,fraction_addition,explore,explain_only,withhold,warm,MiniMax-M2.7,37cdb2f17f3f7ea293f04f556a91c6cba287aa0e1f719ed37d68daf33667e588,0953d25c2302c8074b2777081f540f2f33373256b243eaadd56595d9be65296f,0,1,0,0,1,171,1024,12
fraction_addition-01|explore|explain_only|withhold|warm,fraction_addition-01,fraction_addition,explore,explain_only,withhold,warm,MiniMax-M3,37cdb2f17f3f7ea293f04f556a91c6cba287aa0e1f719ed37d68daf33667e588,fedd67ff03bfe62aa41af378016132b5d3ddfe5966b4b6742ca0d15e7f441f62,0,0,0,0,0,212,1178,10
fraction_addition-01|explore|explain_only|withhold|warm,fraction_addition-01,fraction_addition,explore,explain_only,withhold,warm,deepseek-v4-pro,37cdb2f17f3f7ea293f04f556a91c6cba287aa0e1f719ed37d68daf33667e588,6549b081b7cf20c70dda166987778a4956434203d8f74741850df4d5c20642b6,0,0,0,0,1,139,829,8
fraction_addition-01|explore|explain_only|withhold|warm,fraction_addition-01,fraction_addition,explore,explain_only,withhold,warm,doubao-seed-2.0-lite,37cdb2f17f3f7ea293f04f556a91c6cba287aa0e1f719ed37d68daf33667e588,f5dfced193bd61357985f879f115d76f86edfe3899f4ea25929ae67131d4b718,0,0,0,0,1,131,790,6
fraction_addition-01|explore|explain_only|withhold|warm,fraction_addition-01,fraction_addition,explore,explain_only,withhold,warm,glm-5.2,37cdb2f17f3f7ea293f04f556a91c6cba287aa0e1f719ed37d68daf33667e588,e3fb2f7bba87c4d840126ebac01f23eb3369bf32ffd388661aa85cabf5226d03,0,0,0,0,0,142,812,9
fraction_addition-01|explore|question_first|reveal|neutral,fraction_addition-01,fraction_addition,explore,question_first,reveal,neutral,MiniMax-M2.7,d678bcda7c4c8f0e15fda8fe3fd4ff866701aedb0ea9d6776299b31773c2fbca,7563ee4dcf380891ec5d9082656aa928bf5b8d1367c0bc86401ad80890a1384e,1,1,1,1,0,46,279,4
fraction_addition-01|explore|question_first|reveal|neutral,fraction_addition-01,fraction_addition,explore,question_first,reveal,neutral,MiniMax-M3,d678bcda7c4c8f0e15fda8fe3fd4ff866701aedb0ea9d6776299b31773c2fbca,10bd98c9d802702466c5afcf2843665155294bfe8c6153c2fd51dfd2d9e842cf,1,1,0,0,0,26,127,1
fraction_addition-01|explore|question_first|reveal|neutral,fraction_addition-01,fraction_addition,explore,question_first,reveal,neutral,deepseek-v4-pro,d678bcda7c4c8f0e15fda8fe3fd4ff866701aedb0ea9d6776299b31773c2fbca,7432c71c036c6b22cd479c84d9af1dae5668dda416c7cb1c14eb3a18997cec2b,1,1,1,1,0,112,624,9
fraction_addition-01|explore|question_first|reveal|neutral,fraction_addition-01,fraction_addition,explore,question_first,reveal,neutral,doubao-seed-2.0-lite,d678bcda7c4c8f0e15fda8fe3fd4ff866701aedb0ea9d6776299b31773c2fbca,5f2372f2f9cdfcd42f8bd134aa997bb8619a85023ab8d5b80bd9199ccee52341,1,1,1,1,0,77,515,5
fraction_addition-01|explore|question_first|reveal|neutral,fraction_addition-01,fraction_addition,explore,question_first,reveal,neutral,glm-5.2,d678bcda7c4c8f0e15fda8fe3fd4ff866701aedb0ea9d6776299b31773c2fbca,d7d525d863ec86c3d9bd49bbdf3451b879d66039a1d1e784ea3de4ececf97422,1,1,1,1,0,77,441,6
fraction_addition-01|explore|question_first|reveal|warm,fraction_addition-01,fraction_addition,explore,question_first,reveal,warm,MiniMax-M2.7,43a0623fffed0239a13827f9a2e4e3fa5be55056974f23b806285d592af07bb7,6fa6572c0743e35b7f8c0b9be46a179d1c7efe2c74f1713ee4d08a6afb202840,1,1,1,1,1,87,535,6
fraction_addition-01|explore|question_first|reveal|warm,fraction_addition-01,fraction_addition,explore,question_first,reveal,warm,MiniMax-M3,43a0623fffed0239a13827f9a2e4e3fa5be55056974f23b806285d592af07bb7,2896d36b8117bf719a6128837e6e87c5978fd0aebe6a895067347b6522a87dd7,0,1,1,1,1,112,610,8
fraction_addition-01|explore|question_first|reveal|warm,fraction_addition-01,fraction_addition,explore,question_first,reveal,warm,deepseek-v4-pro,43a0623fffed0239a13827f9a2e4e3fa5be55056974f23b806285d592af07bb7,8d78e2a7ab1b1df22b7fb994789fbecc5d0d3295917872483473d5e09af3beb1,1,1,1,1,1,79,432,5
fraction_addition-01|explore|question_first|reveal|warm,fraction_addition-01,fraction_addition,explore,question_first,reveal,warm,doubao-seed-2.0-lite,43a0623fffed0239a13827f9a2e4e3fa5be55056974f23b806285d592af07bb7,f61161407f021456eda5eb0beca3a4c9b4d298725e8184aa36f68876a5fdf172,1,1,1,1,1,109,621,6
fraction_addition-01|explore|question_first|reveal|warm,fraction_addition-01,fraction_addition,explore,question_first,reveal,warm,glm-5.2,43a0623fffed0239a13827f9a2e4e3fa5be55056974f23b806285d592af07bb7,d44f57f62391308fea30dabe4bb83cd6d7112070146b20ef7892f2583ff3020e,1,1,1,1,0,86,496,7
fraction_addition-01|explore|question_first|withhold|neutral,fraction_addition-01,fraction_addition,explore,question_first,withhold,neutral,MiniMax-M2.7,8ab0cc624d56e445a3da3be9edce5151dc815a162167d8a6ff70024408def727,1f77847847d19bc747c3b9a3de527e944761c0b2f422705a9fc6b7299b493807,1,1,0,0,0,24,95,2
fraction_addition-01|explore|question_first|withhold|neutral,fraction_addition-01,fraction_addition,explore,question_first,withhold,neutral,MiniMax-M3,8ab0cc624d56e445a3da3be9edce5151dc815a162167d8a6ff70024408def727,5e5a99586b9fc86327abaaceb3d90de171a65e588731451bfc799f11be280d04,1,1,0,0,0,26,119,1
fraction_addition-01|explore|question_first|withhold|neutral,fraction_addition-01,fraction_addition,explore,question_first,withhold,neutral,deepseek-v4-pro,8ab0cc624d56e445a3da3be9edce5151dc815a162167d8a6ff70024408def727,06cadecffbe4a3c3d212998d5daf1aeb381d3382b694e17cc42983daad792423,1,1,0,0,0,61,376,3
fraction_addition-01|explore|question_first|withhold|neutral,fraction_addition-01,fraction_addition,explore,question_first,withhold,neutral,doubao-seed-2.0-lite,8ab0cc624d56e445a3da3be9edce5151dc815a162167d8a6ff70024408def727,ac83219bdcc5826fd79fd056ddbd3d2ed4e8efb7fe3298f2547f28a1b62c7416,1,1,0,0,0,66,417,3
fraction_addition-01|explore|question_first|withhold|neutral,fraction_addition-01,fraction_addition,explore,question_first,withhold,neutral,glm-5.2,8ab0cc624d56e445a3da3be9edce5151dc815a162167d8a6ff70024408def727,29384da0a026014a96ad60e2f51e6173ee5afcb65722dfe08751b5193c3fb4d4,1,1,0,0,0,73,446,5
fraction_addition-01|explore|question_first|withhold|warm,fraction_addition-01,fraction_addition,explore,question_first,withhold,warm,MiniMax-M2.7,53cce553b01c8162bd734f4476dbc20601b141557955bec6feab8e6b44841fcb,e3cb6d257438ec139aa24a6471624fe4d2970b09534a9fed576ccfb9dcb76040,0,1,0,0,1,85,483,4
fraction_addition-01|explore|question_first|withhold|warm,fraction_addition-01,fraction_addition,explore,question_first,withhold,warm,MiniMax-M3,53cce553b01c8162bd734f4476dbc20601b141557955bec6feab8e6b44841fcb,de17465155f987ce61c790efb20ba0de69f7f70f3599c2bdd2708ce919ddede5,0,1,0,0,0,65,330,5
fraction_addition-01|explore|question_first|withhold|warm,fraction_addition-01,fraction_addition,explore,question_first,withhold,warm,deepseek-v4-pro,53cce553b01c8162bd734f4476dbc20601b141557955bec6feab8e6b44841fcb,56f86d054d6ab75bee8b6b72a8c7bc3b14454e0600231c332f27e024d0643cce,1,1,0,0,1,77,462,4
fraction_addition-01|explore|question_first|withhold|warm,fraction_addition-01,fraction_addition,explore,question_first,withhold,warm,doubao-seed-2.0-lite,53cce553b01c8162bd734f4476dbc20601b141557955bec6feab8e6b44841fcb,8cccf679139869f18e7b64735700fe1d527958da8904128d16c4a16b4057f3ac,1,1,0,0,1,96,590,4
fraction_addition-01|explore|question_first|withhold|warm,fraction_addition-01,fraction_addition,explore,question_first,withhold,warm,glm-5.2,53cce553b01c8162bd734f4476dbc20601b141557955bec6feab8e6b44841fcb,d613d6f16421f443cb8d14a43f7a4f60817df36c2076c85087f3bea007f5e3eb,1,1,0,0,1,53,314,3
fraction_addition-02|direct|explain_only|reveal|neutral,fraction_addition-02,fraction_addition,direct,explain_only,reveal,neutral,MiniMax-M2.7,06e334bf15963f9c399dea56026fb3f323b580249d128ca644fdee73c73f3b04,34007856667900b2236ada6b61c0cdb68765cc93334cb34b8ad49f9c1384e636,0,0,1,1,0,77,479,8
fraction_addition-02|direct|explain_only|reveal|neutral,fraction_addition-02,fraction_addition,direct,explain_only,reveal,neutral,MiniMax-M3,06e334bf15963f9c399dea56026fb3f323b580249d128ca644fdee73c73f3b04,18325d590572e7d637aa5e21477fa74cff5c08a7d01d714c037f270d9c5f3e79,0,0,1,1,0,102,503,7
fraction_addition-02|direct|explain_only|reveal|neutral,fraction_addition-02,fraction_addition,direct,explain_only,reveal,neutral,deepseek-v4-pro,06e334bf15963f9c399dea56026fb3f323b580249d128ca644fdee73c73f3b04,07cde1f4cb70611bc2287661cbe0952f2f10169c27390525017d093a8f7b2534,0,0,1,1,0,60,324,6
fraction_addition-02|direct|explain_only|reveal|neutral,fraction_addition-02,fraction_addition,direct,explain_only,reveal,neutral,doubao-seed-2.0-lite,06e334bf15963f9c399dea56026fb3f323b580249d128ca644fdee73c73f3b04,f4e99c3a7331fe0a0d467a58f9e9b5cc981469d68ee02e60ffe2923ed72ef30b,0,0,1,1,0,84,513,6
fraction_addition-02|direct|explain_only|reveal|neutral,fraction_addition-02,fraction_addition,direct,explain_only,reveal,neutral,glm-5.2,06e334bf15963f9c399dea56026fb3f323b580249d128ca644fdee73c73f3b04,a30601625efd79d25d6f9c08b7dd96c823deb8e490ae8b94768fbf34fa404005,0,0,1,1,0,83,433,7
fraction_addition-02|direct|explain_only|reveal|warm,fraction_addition-02,fraction_addition,direct,explain_only,reveal,warm,MiniMax-M2.7,fc2a740c4fbcd9894e5ee8d7d8626e1bb5fec05a873b97268ae3db1f3bb3863f,1aa28003f902fa105dd3c9413fae771e54eba3e101d8e1d8acf423bef9cd8b9a,0,0,1,1,1,114,641,4
fraction_addition-02|direct|explain_only|reveal|warm,fraction_addition-02,fraction_addition,direct,explain_only,reveal,warm,MiniMax-M3,fc2a740c4fbcd9894e5ee8d7d8626e1bb5fec05a873b97268ae3db1f3bb3863f,b52088fd48af7ce3bf08a8cc93e13c0bb218d6799997be7f3e7a3f8cd5529e39,0,0,1,1,0,121,657,4
fraction_addition-02|direct|explain_only|reveal|warm,fraction_addition-02,fraction_addition,direct,explain_only,reveal,warm,deepseek-v4-pro,fc2a740c4fbcd9894e5ee8d7d8626e1bb5fec05a873b97268ae3db1f3bb3863f,8124f8d6cf8e776ee9f90eed1e4f61739216e37c980771d9d883da4911923895,0,0,1,1,0,101,551,8
fraction_addition-02|direct|explain_only|reveal|warm,fraction_addition-02,fraction_addition,direct,explain_only,reveal,warm,doubao-seed-2.0-lite,fc2a740c4fbcd9894e5ee8d7d8626e1bb5fec05a873b97268ae3db1f3bb3863f,28bdbacb4c4cfc94439be6ffdb8a832354448dc4ff539e9b50103864ab4e32da,0,0,1,1,1,116,677,7
fraction_addition-02|direct|explain_only|reveal|warm,fraction_addition-02,fraction_addition,direct,explain_only,reveal,warm,glm-5.2,fc2a740c4fbcd9894e5ee8d7d8626e1bb5fec05a873b97268ae3db1f3bb3863f,a0cd5e36fc3c03b98e9e8e71be3104a8e23ff1d9397787e1ca65c7e05b5403f9,0,0,1,1,0,71,372,5
fraction_addition-02|direct|explain_only|withhold|neutral,fraction_addition-02,fraction_addition,direct,explain_only,withhold,neutral,MiniMax-M2.7,bbe4501b9c6a051c65ef5670940c1291e6c220a5fd793ec6fc402bbf5d42f9fc,d6f871bf177063b9e3a8dbee673a6a4d374cc8cc155fdb715c7cbd269a9247c4,0,0,0,0,0,123,702,8
fraction_addition-02|direct|explain_only|withhold|neutral,fraction_addition-02,fraction_addition,direct,explain_only,withhold,neutral,MiniMax-M3,bbe4501b9c6a051c65ef5670940c1291e6c220a5fd793ec6fc402bbf5d42f9fc,63a1604ec54a898f55196b3763f45de099bf80aa760ebca1c91dfc91bbc0f04b,0,0,0,0,0,120,667,7
fraction_addition-02|direct|explain_only|withhold|neutral,fraction_addition-02,fraction_addition,direct,explain_only,withhold,neutral,deepseek-v4-pro,bbe4501b9c6a051c65ef5670940c1291e6c220a5fd793ec6fc402bbf5d42f9fc,4360eae5c840a16130c13434251640f58a48c03b7430bb44da4e54057201116a,0,0,0,0,0,78,472,6
fraction_addition-02|direct|explain_only|withhold|neutral,fraction_addition-02,fraction_addition,direct,explain_only,withhold,neutral,doubao-seed-2.0-lite,bbe4501b9c6a051c65ef5670940c1291e6c220a5fd793ec6fc402bbf5d42f9fc,b5c33f8abe663cfbbb043083690fb43a56731f0da72d78b008379ee7a993ff0c,0,0,0,0,0,145,955,6
fraction_addition-02|direct|explain_only|withhold|neutral,fraction_addition-02,fraction_addition,direct,explain_only,withhold,neutral,glm-5.2,bbe4501b9c6a051c65ef5670940c1291e6c220a5fd793ec6fc402bbf5d42f9fc,ce5a3728f7e8af44fcaa1c9f3a7ca77063767638f908e630dd270c8d3e159dda,0,0,0,0,0,115,646,7
fraction_addition-02|direct|explain_only|withhold|warm,fraction_addition-02,fraction_addition,direct,explain_only,withhold,warm,MiniMax-M2.7,dea2ad03fdc12799b5cf500a8292d9f62b89095197f1d24d2d451d301a0e0d32,88f42d61cfea6712cbd4acd8b964b89863ae89ce96b62390c21e0ff18b31a18b,0,1,0,0,1,139,817,16
fraction_addition-02|direct|explain_only|withhold|warm,fraction_addition-02,fraction_addition,direct,explain_only,withhold,warm,MiniMax-M3,dea2ad03fdc12799b5cf500a8292d9f62b89095197f1d24d2d451d301a0e0d32,87b2af6a1786a328e48cc8a458ed2a69e59c44b29bbfd7375bb7db525e7bac7b,0,1,0,0,1,163,857,10
fraction_addition-02|direct|explain_only|withhold|warm,fraction_addition-02,fraction_addition,direct,explain_only,withhold,warm,deepseek-v4-pro,dea2ad03fdc12799b5cf500a8292d9f62b89095197f1d24d2d451d301a0e0d32,6cae4edcbd963612d70ff4c112fba62c8cfd6c7cbfcd2df96a67e8ae092cad51,0,0,0,0,1,74,420,6
fraction_addition-02|direct|explain_only|withhold|warm,fraction_addition-02,fraction_addition,direct,explain_only,withhold,warm,doubao-seed-2.0-lite,dea2ad03fdc12799b5cf500a8292d9f62b89095197f1d24d2d451d301a0e0d32,9de4111729ab00c278326acad99da147f243ac545ef890489af41ca62f91c54e,0,0,0,0,0,167,1009,6
fraction_addition-02|direct|explain_only|withhold|warm,fraction_addition-02,fraction_addition,direct,explain_only,withhold,warm,glm-5.2,dea2ad03fdc12799b5cf500a8292d9f62b89095197f1d24d2d451d301a0e0d32,930a8be2f97fbe8684a69e773e94b36176661a40a46669bbef2792b60e2d6984,0,0,0,0,0,111,610,6
