repeat,task,null_mse,global_model_mse,task_model_mse,train_test_source_overlap,dimension,score_panel,source_policy,relative_mse_reduction
34,longtutor,0.1762152777777778,0.16890682000832746,0.16947340758295423,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.0033544387053099367
34,mathdial_hard,0.10441984953703705,0.10587483825552206,0.10889757141889965,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.028550061687767858
34,mathdial_standard,0.1504103535353535,0.1460297434394112,0.14587462022142783,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.0010622713861557775
34,socratic,0.005555555555555555,0.009286639566693735,0.0056635802469135795,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.390136743626204
34,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10752451031748861,0.10747729486754883,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.0004391133686669768
35,longtutor,0.17621527777777776,0.1712191578013463,0.17042824074074073,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.0046193257271083255
35,mathdial_hard,0.10441984953703703,0.10676721895098379,0.10666674129445108,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.0009410908846360089
35,mathdial_standard,0.1504103535353535,0.14771290328496334,0.1440670583857756,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.024681966288038315
35,socratic,0.005555555555555555,0.009817626327569188,0.005746419724744647,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.4146833936215373
35,ALL_EQUAL_TASK_WEIGHT,0.10915025910143095,0.10887922659121564,0.10672711503642801,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.01976604373640234
36,longtutor,0.17621527777777776,0.16757555062426857,0.1646002755775543,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.017754827811279683
36,mathdial_hard,0.10441984953703705,0.10305767807988772,0.1049288048768061,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.018156112497197174
36,mathdial_standard,0.15041035353535354,0.14722403757658187,0.14970007384201117,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.016818152159027377
36,socratic,0.005555555555555555,0.009046911714938368,0.005651723196083722,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.3752870179166743
36,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10672604449891913,0.10622021937311382,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.004739472245787524
37,longtutor,0.17621527777777782,0.17118725679971866,0.16699218750000003,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.024505733534983087
37,mathdial_hard,0.10441984953703703,0.10782361541001795,0.11301638756269289,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.04815987789807008
37,mathdial_standard,0.15041035353535354,0.1538913583252315,0.1686561652403666,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.09594305408580128
37,socratic,0.005555555555555555,0.010081217425342187,0.005623788388939906,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.44215186007169993
37,ALL_EQUAL_TASK_WEIGHT,0.10915025910143099,0.11074586199007758,0.11357213217299987,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.025520323126615008
38,longtutor,0.1762152777777778,0.17301633600208116,0.178306047858326,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.030573482125879625
38,mathdial_hard,0.10441984953703705,0.10497765195068534,0.10414594485435956,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.007922706222429965
38,mathdial_standard,0.15041035353535354,0.1480503796219805,0.15105558263992744,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.020298516124174437
38,socratic,0.005555555555555555,0.009048777518900028,0.005584106334131071,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.3828883158561869
38,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10877328627341178,0.10977292042168602,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.009190070306063669
39,longtutor,0.17621527777777776,0.1676262282637086,0.15691840277777777,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.06387917688564426
39,mathdial_hard,0.10441984953703703,0.10621182222954251,0.11316584689109696,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.06547316970539852
39,mathdial_standard,0.15041035353535354,0.14715036240808888,0.1456701560734257,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.010059141618408929
39,socratic,0.005555555555555555,0.00979548841429059,0.005584106334131073,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.4299307907929891
39,ALL_EQUAL_TASK_WEIGHT,0.10915025910143096,0.10769597532890764,0.10533462801910788,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.021926049720874974
40,longtutor,0.17621527777777776,0.16950963610794997,0.16202800757114172,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.044136892206196876
40,mathdial_hard,0.10441984953703706,0.1075765218280623,0.11748715839498103,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.09212638964809372
40,mathdial_standard,0.1504103535353535,0.14968597468985126,0.15324092602918782,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.023749395003121787
40,socratic,0.005555555555555555,0.009695072534602476,0.005700558529975543,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.4120148653215536
40,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10911680129011651,0.10961416263132152,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.004558063793334899
41,longtutor,0.17621527777777776,0.1673366826288883,0.15688085214079478,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.06248379210003807
41,mathdial_hard,0.10441984953703705,0.10464544933431405,0.10795544949268288,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.0316306172836458
41,mathdial_standard,0.1504103535353535,0.1464886206776012,0.14544251895545426,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.0071411807777838066
41,socratic,0.005555555555555556,0.009280055186626762,0.005650447374984421,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.3911192055056818
41,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10693770195685758,0.1039823169909791,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.027636510901186018
42,longtutor,0.17621527777777776,0.1749392487991912,0.2044167266265481,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.16850122559514036
42,mathdial_hard,0.10441984953703705,0.11270794994342767,0.1198116349585262,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.06302736425127176
42,mathdial_standard,0.15041035353535354,0.1498474114783332,0.14482583833304932,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.033511243842940575
42,socratic,0.005555555555555555,0.012019867269714771,0.005655222696947666,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.5295103872572244
42,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.11237861937266672,0.11867735565376782,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.05604924064971306
43,longtutor,0.17621527777777776,0.16993291575825348,0.16837756072442692,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.009152759057222348
43,mathdial_hard,0.10441984953703703,0.10564933982528579,0.11331478165991513,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.07255551096964563
43,mathdial_standard,0.15041035353535356,0.14759860480700956,0.14910077594608107,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.01017740744254092
43,socratic,0.005555555555555555,0.009755717108974833,0.005970096371882086,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.38804125773697784
43,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10823414437488091,0.10919080367557629,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.008838793951951862
44,longtutor,0.17621527777777776,0.1701710953453791,0.16330044328232055,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.040374965261367635
44,mathdial_hard,0.10441984953703705,0.10473887743859606,0.10498229189286763,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.0023240124414574126
44,mathdial_standard,0.15041035353535354,0.1489692676679303,0.15046547175211775,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.010043709736981876
44,socratic,0.005555555555555555,0.009803245837949028,0.005804257977700886,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.4079248777754598
44,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10842062157246363,0.10613811622625172,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.021052317475291238
45,longtutor,0.17621527777777776,0.1680183850980399,0.16415171682098767,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.023013364131526437
45,mathdial_hard,0.10441984953703705,0.10435787946879743,0.10671870888363379,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.022622435669002128
45,mathdial_standard,0.15041035353535354,0.1487990946119976,0.15020086903434252,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.009420584352345163
45,socratic,0.005555555555555555,0.008788698243308798,0.005782666618441361,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.3420337735632297
45,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10749101435553594,0.10671349033935133,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.007233386165776401
46,longtutor,0.1762152777777778,0.17255390816631885,0.18016450617283955,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.04410562523559358
46,mathdial_hard,0.10441984953703706,0.10765911977420624,0.13249981301221322,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.2307346863889046
46,mathdial_standard,0.15041035353535354,0.1483887910372984,0.14421434196421545,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.028131835591501564
46,socratic,0.005555555555555555,0.009810475574161195,0.005767746913580248,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.412082842469806
46,ALL_EQUAL_TASK_WEIGHT,0.10915025910143099,0.10960307363799618,0.11566160201571211,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.055276993396429885
47,longtutor,0.17621527777777776,0.17055896594889058,0.1649644417517183,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.032801114652915686
47,mathdial_hard,0.10441984953703703,0.1048286819338369,0.10215534265592888,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.025501983127054095
47,mathdial_standard,0.1504103535353535,0.14736790661819668,0.14419380760770864,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.02153860418680953
47,socratic,0.005555555555555555,0.009300383756810637,0.005623788388939907,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.39531652284545493
47,ALL_EQUAL_TASK_WEIGHT,0.10915025910143095,0.1080139845644337,0.10423434510107392,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.03499213068197771
48,longtutor,0.1762152777777778,0.1679465034833163,0.15745566814327336,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.06246533939353549
48,mathdial_hard,0.10441984953703705,0.10450509230249538,0.10469730225873787,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.0018392400983304746
48,mathdial_standard,0.15041035353535354,0.14740725922246056,0.1437901280926357,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.02453835142790395
48,socratic,0.005555555555555555,0.009340652736089677,0.005687219786696497,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.39113250996660365
48,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10729987693609049,0.10290757957033586,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.040934784746964326
49,longtutor,0.17621527777777776,0.16830452985893263,0.16821038666262633,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.0005593622250404939
49,mathdial_hard,0.10441984953703703,0.10589185927792423,0.10927289797935955,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.031929165513671975
49,mathdial_standard,0.1504103535353535,0.14693906178600954,0.14521624488559903,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.01172470328495423
49,socratic,0.005555555555555555,0.009370953467752543,0.00565598088636841,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.39643485523305066
49,ALL_EQUAL_TASK_WEIGHT,0.10915025910143095,0.10762660109765473,0.10708887760348834,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.004996195073358245
50,longtutor,0.17621527777777776,0.1699891216517071,0.16855646993220647,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.008427902359752215
50,mathdial_hard,0.10441984953703706,0.10311517809642391,0.10470422315673197,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.015410389524053603
50,mathdial_standard,0.15041035353535354,0.14712523786624723,0.15004935543708695,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.01987502357344062
50,socratic,0.005555555555555555,0.009444160783806168,0.0056562230715474435,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.4010878043027256
50,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10741842459954609,0.10724156789939321,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.0016464279830225026
51,longtutor,0.17621527777777776,0.16999395332468858,0.16530489889091982,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.027583654253940826
51,mathdial_hard,0.10441984953703703,0.10526004073698773,0.1059106441612149,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.006180915565602074
51,mathdial_standard,0.1504103535353535,0.15054956989155205,0.1614098795913219,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.07213776636886471
51,socratic,0.005555555555555555,0.00979195157066542,0.005677095656155146,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.4202283768270971
51,ALL_EQUAL_TASK_WEIGHT,0.10915025910143095,0.10889887888097345,0.10957562957490294,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.006214487246183564
52,longtutor,0.1762152777777778,0.17165589192635008,0.18135811503077917,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.05652135208147624
52,mathdial_hard,0.10441984953703705,0.10617057245526926,0.11266459347049006,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.06116592258138942
52,mathdial_standard,0.1504103535353535,0.14691368283294004,0.1433079635655542,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.024543114009918376
52,socratic,0.005555555555555555,0.009813216328195215,0.005682438158237825,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.42094029437513647
52,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10863834088568865,0.11075327755626531,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.019467681974286055
53,longtutor,0.17621527777777776,0.16753221115611358,0.15986030868448797,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.04579359645934955
53,mathdial_hard,0.10441984953703705,0.10608512259213705,0.1104628891183388,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.04126654538575458
53,mathdial_standard,0.15041035353535356,0.1475833497961725,0.14663921411080505,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.00639730489022905
53,socratic,0.005555555555555555,0.009825352783077569,0.005690192743764173,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.4208663170278707
53,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10775650908187517,0.105663151164349,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.019426742155646548
54,longtutor,0.1762152777777778,0.17079631106986456,0.16371232409157743,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.04147622939812445
54,mathdial_hard,0.10441984953703705,0.10489299403287454,0.10591731204620337,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.00976536157417529
54,mathdial_standard,0.15041035353535354,0.14663248418643865,0.14627963609896233,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.0024063432426588705
54,socratic,0.005555555555555555,0.009329348018729403,0.005690192743764173,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.3900760554391731
54,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10791278432697679,0.10539986624512683,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.023286565141677706
55,longtutor,0.17621527777777776,0.1699312541363593,0.16126543209876543,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.050996045910660315
55,mathdial_hard,0.10441984953703703,0.10600340433521864,0.11815187750061973,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.11460455672709813
55,mathdial_standard,0.15041035353535354,0.1479942929252221,0.15291588125848532,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.033255257591250365
55,socratic,0.005555555555555555,0.010399413030053931,0.00585503472222223,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.4369841158052489
55,ALL_EQUAL_TASK_WEIGHT,0.10915025910143096,0.10858209110671349,0.10954705639502317,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.008886965414594217
56,longtutor,0.1762152777777778,0.16728884942501043,0.1643933415933317,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.017308432938781704
56,mathdial_hard,0.10441984953703705,0.10531256160639492,0.11058871096512618,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.050099905255850175
56,mathdial_standard,0.1504103535353535,0.15042480268700398,0.16213632905277803,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.07785635185537032
56,socratic,0.005555555555555555,0.009555321002090904,0.005711805555555555,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.40223823414140747
56,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10814538368012505,0.11070754679169786,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.02369183985838208
57,longtutor,0.17621527777777776,0.17370439882369476,0.17517376543209875,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.008459006325426177
57,mathdial_hard,0.10441984953703705,0.11208801090425169,0.13717610247008583,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.22382493331302844
57,mathdial_standard,0.1504103535353535,0.14818559701757006,0.14916446663605745,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.006605700136777415
57,socratic,0.005555555555555555,0.01182768388554881,0.005648923595392585,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.5223981592630743
57,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.11145142265776634,0.11679081453340864,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.04790779469938178
58,longtutor,0.17621527777777776,0.16781223755355856,0.15952256944444443,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.04939847194676983
58,mathdial_hard,0.10441984953703705,0.1042255310013944,0.1044044647340675,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.0017167936776518733
58,mathdial_standard,0.1504103535353535,0.1465555088037272,0.14467202860866318,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.012851650616466759
58,socratic,0.005555555555555555,0.009453371309112524,0.00569991483935582,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.3970495124991633
58,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10701166216694817,0.10357474440663274,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.03211722620431334
59,longtutor,0.17621527777777776,0.1737403719009351,0.1717110339506173,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.01168029012551508
59,mathdial_hard,0.10441984953703706,0.10721934282652897,0.11375374286086709,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.0609442276186134
59,mathdial_standard,0.15041035353535354,0.14793943182640076,0.14864459116629256,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.004766540814616915
59,socratic,0.005555555555555555,0.010365343865852621,0.005623788388939906,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.4574431430618717
59,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10981612260492937,0.10993328909167922,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.0010669333789117275
60,longtutor,0.17621527777777776,0.16890184102443523,0.15678919349216067,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.07171412377039876
60,mathdial_hard,0.10441984953703705,0.10465496748486212,0.10508468230238338,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.004106014533743041
60,mathdial_standard,0.1504103535353535,0.14806626870750203,0.15001021404600462,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.013128887189983507
60,socratic,0.005555555555555555,0.009899650700533355,0.005669237403589743,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.42732955181092336
60,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10788068197933318,0.1043883318110346,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.03237234048045423
61,longtutor,0.17621527777777776,0.17661776205898783,0.19005524691358028,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.07608229601564376
61,mathdial_hard,0.10441984953703706,0.10615404248578424,0.11458020230304343,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.07937672103620175
61,mathdial_standard,0.1504103535353535,0.14566803707472104,0.14963429334383138,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.0272280477499387
61,socratic,0.005555555555555555,0.009783239587464427,0.005630555555555555,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.42446921541508975
61,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10955577030173938,0.11497507452900266,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.04946616880459498
62,longtutor,0.17621527777777776,0.17390353872015177,0.17965485728188008,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.03307188918670256
62,mathdial_hard,0.10441984953703706,0.10718182445687228,0.10658301176444801,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.005586886540312808
62,mathdial_standard,0.15041035353535354,0.14957087675789296,0.14654874848017213,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.020205325683907538
62,socratic,0.005555555555555555,0.01061538349398178,0.005651598000731214,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.4676030306455441
62,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.11031790585722469,0.10960955388180786,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.006421006362589798
63,longtutor,0.17621527777777776,0.1679090048828224,0.16199835936525753,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.035201480240381944
63,mathdial_hard,0.10441984953703705,0.10373742954162062,0.10658037358855009,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.02740519077339254
63,mathdial_standard,0.15041035353535354,0.14747861727136477,0.1497817210290501,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.015616526655166219
63,socratic,0.005555555555555555,0.009623265803071056,0.0057373422591566635,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.40380507235644314
63,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10718707937471972,0.1060244490605036,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.010846739373797432
64,longtutor,0.17621527777777776,0.1692659414947582,0.16233506944444445,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.04094664283380589
64,mathdial_hard,0.10441984953703705,0.10600444800547273,0.10573640166813214,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.0025286329242217853
64,mathdial_standard,0.1504103535353535,0.14929953975417698,0.14817523026323867,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.007530562336558355
64,socratic,0.005555555555555555,0.009483615940202035,0.005675345858041393,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.4015630858707583
64,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.1085133862986525,0.10548051180846416,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.027949312003232585
65,longtutor,0.17621527777777776,0.17046599767574394,0.16716491523788135,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.019365049234873366
65,mathdial_hard,0.10441984953703706,0.10624739714877197,0.11065283778298986,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.041463986435820166
65,mathdial_standard,0.15041035353535354,0.1497747744355704,0.15638608792399306,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.04414170218808566
65,socratic,0.005555555555555555,0.009723626311792768,0.005659722222222224,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.41794120416185265
65,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10905294889296976,0.10996589079177162,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.008371547106881705
66,longtutor,0.1762152777777778,0.17259629173757962,0.17075317038227392,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.01067880043511038
66,mathdial_hard,0.10441984953703703,0.10739760832442577,0.1256418185763889,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.16987538676700487
66,mathdial_standard,0.1504103535353535,0.14756023916218677,0.14318823858650367,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.029628581523764908
66,socratic,0.005555555555555555,0.009724281555180464,0.005796602531850552,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.4039042885628399
66,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10931960519484316,0.11134495751925425,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.018526890220663006
67,longtutor,0.17621527777777776,0.16812504674452008,0.16044473633813955,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.045682130979873614
67,mathdial_hard,0.10441984953703705,0.10525844383354062,0.11024067754882073,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.047333340051646466
67,mathdial_standard,0.1504103535353535,0.14901644861109092,0.14804216937897496,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.006538065033737772
67,socratic,0.005555555555555555,0.009922592745283638,0.005804257977700886,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.41504623572707455
67,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10808063298360882,0.10613296031090903,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.01802055205390185
68,longtutor,0.17621527777777776,0.16843337770509578,0.15571634464787065,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.07550185854190339
68,mathdial_hard,0.10441984953703705,0.10307199804041775,0.10481103695300421,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.016872079183955835
68,mathdial_standard,0.1504103535353535,0.14773299663421957,0.1527801691153964,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.03416415151771002
68,socratic,0.005555555555555555,0.0091159169189827,0.0056153165520628585,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.38400968306658223
68,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10708857232467896,0.10473071681708353,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.0220178069089082
69,longtutor,0.17621527777777776,0.16988522636052522,0.16879340277777777,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.0064268306676086295
69,mathdial_hard,0.10441984953703703,0.10530235963815049,0.10613847948364469,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.007940181477104069
69,mathdial_standard,0.15041035353535354,0.14687148453061663,0.14947193774135029,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.01770563713606066
69,socratic,0.005555555555555555,0.009401822861000489,0.005690595168108391,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.3947349091511356
69,ALL_EQUAL_TASK_WEIGHT,0.10915025910143096,0.10786522334757322,0.10752360379272029,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.003167096347189924
70,longtutor,0.1762152777777778,0.16844018042495779,0.16661388888888887,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.010842374613119987
70,mathdial_hard,0.10441984953703705,0.10471372971041112,0.10649683135178227,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.01702834619970428
70,mathdial_standard,0.1504103535353535,0.1466394588878501,0.1470828762149774,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.0030238609068138356
70,socratic,0.005555555555555555,0.009222774478975451,0.005687219786696497,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.3833504440923633
70,ALL_EQUAL_TASK_WEIGHT,0.10915025910143097,0.10725403587554863,0.10647020406058626,0,epistemic_caution,without_deepseek-v4-pro,exclude,0.007308180140390141
71,longtutor,0.17621527777777776,0.17101782938272292,0.1794994212962963,0,epistemic_caution,without_deepseek-v4-pro,exclude,-0.04959478169140086
