benchmark,task,arm,split,item_id,pair_id,model,response_sha256,dimension,score,score_mean,judge_count
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,doubao-seed-2.0-pro,83ba1681f7748af0fa932e9be41e6525272264629ce48b0245b6515a1e8be69e,information_structure,3.0,3.25,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,doubao-seed-2.0-pro,83ba1681f7748af0fa932e9be41e6525272264629ce48b0245b6515a1e8be69e,instructional_agency,3.0,3.25,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,doubao-seed-2.0-pro,83ba1681f7748af0fa932e9be41e6525272264629ce48b0245b6515a1e8be69e,learner_contingency,2.5,2.5,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,doubao-seed-2.0-pro,83ba1681f7748af0fa932e9be41e6525272264629ce48b0245b6515a1e8be69e,relational_communion,3.0,3.0,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,glm-5.2,bb9ccfb457cf82a183c21938e3b06856dafda04094e47c802bddb9a46e131745,information_structure,3.0,3.25,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,glm-5.2,bb9ccfb457cf82a183c21938e3b06856dafda04094e47c802bddb9a46e131745,instructional_agency,3.0,3.25,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,glm-5.2,bb9ccfb457cf82a183c21938e3b06856dafda04094e47c802bddb9a46e131745,learner_contingency,2.5,2.5,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,glm-5.2,bb9ccfb457cf82a183c21938e3b06856dafda04094e47c802bddb9a46e131745,relational_communion,2.0,2.0,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,minimax-m2.7,779354899e8cfc2ed8697a2a9da00fb4d6da646f699899d6e14ccb09e802e950,information_structure,3.0,3.25,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,minimax-m2.7,779354899e8cfc2ed8697a2a9da00fb4d6da646f699899d6e14ccb09e802e950,instructional_agency,3.0,3.25,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,minimax-m2.7,779354899e8cfc2ed8697a2a9da00fb4d6da646f699899d6e14ccb09e802e950,learner_contingency,2.5,2.5,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,minimax-m2.7,779354899e8cfc2ed8697a2a9da00fb4d6da646f699899d6e14ccb09e802e950,relational_communion,3.0,3.0,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,minimax-m3,93de9ae926e2084b2a1b9a57893b4d92b95a7bbf8e945be84d61e4cd31df743f,information_structure,3.5,3.5,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,minimax-m3,93de9ae926e2084b2a1b9a57893b4d92b95a7bbf8e945be84d61e4cd31df743f,instructional_agency,4.0,4.25,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,minimax-m3,93de9ae926e2084b2a1b9a57893b4d92b95a7bbf8e945be84d61e4cd31df743f,learner_contingency,2.5,2.5,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,minimax-m3,93de9ae926e2084b2a1b9a57893b4d92b95a7bbf8e945be84d61e4cd31df743f,relational_communion,2.5,2.5,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,qwen3.5-4b,18a4f6e51ae541ac04a9e6fd2b3409edaf7db052b19dc4b4569ff1fcbdaf09f8,information_structure,4.0,4.0,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,qwen3.5-4b,18a4f6e51ae541ac04a9e6fd2b3409edaf7db052b19dc4b4569ff1fcbdaf09f8,instructional_agency,4.0,4.25,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,qwen3.5-4b,18a4f6e51ae541ac04a9e6fd2b3409edaf7db052b19dc4b4569ff1fcbdaf09f8,learner_contingency,3.0,3.25,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,qwen3.5-4b,18a4f6e51ae541ac04a9e6fd2b3409edaf7db052b19dc4b4569ff1fcbdaf09f8,relational_communion,2.0,2.25,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,deepseek-v4-pro,2e9484a4e1130d3c396a26b2d5e40d9a9801eaedc26e5bff5ef5ab9ce5adb691,information_structure,4.0,4.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,deepseek-v4-pro,2e9484a4e1130d3c396a26b2d5e40d9a9801eaedc26e5bff5ef5ab9ce5adb691,instructional_agency,3.5,3.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,deepseek-v4-pro,2e9484a4e1130d3c396a26b2d5e40d9a9801eaedc26e5bff5ef5ab9ce5adb691,learner_contingency,3.0,3.25,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,deepseek-v4-pro,2e9484a4e1130d3c396a26b2d5e40d9a9801eaedc26e5bff5ef5ab9ce5adb691,relational_communion,2.0,2.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,doubao-seed-2.0-pro,1093a8bd577165ea46e032fbb147c5e149570909af0d6f57268a5c3d976174a6,information_structure,3.5,3.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,doubao-seed-2.0-pro,1093a8bd577165ea46e032fbb147c5e149570909af0d6f57268a5c3d976174a6,instructional_agency,3.0,3.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,doubao-seed-2.0-pro,1093a8bd577165ea46e032fbb147c5e149570909af0d6f57268a5c3d976174a6,learner_contingency,3.0,3.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,doubao-seed-2.0-pro,1093a8bd577165ea46e032fbb147c5e149570909af0d6f57268a5c3d976174a6,relational_communion,2.0,2.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,glm-5.2,987347f7e020095c2bb148b338b5dac018e37881426ef56ae42f08e5c7b047b3,information_structure,4.0,4.25,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,glm-5.2,987347f7e020095c2bb148b338b5dac018e37881426ef56ae42f08e5c7b047b3,instructional_agency,4.0,4.25,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,glm-5.2,987347f7e020095c2bb148b338b5dac018e37881426ef56ae42f08e5c7b047b3,learner_contingency,3.0,3.25,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,glm-5.2,987347f7e020095c2bb148b338b5dac018e37881426ef56ae42f08e5c7b047b3,relational_communion,3.0,2.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,minimax-m2.7,80a58acfcad8dbc3e4ed3ef8ae491d2744cdbcb6f4206eaf53bf15f4baad9c63,information_structure,3.5,3.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,minimax-m2.7,80a58acfcad8dbc3e4ed3ef8ae491d2744cdbcb6f4206eaf53bf15f4baad9c63,instructional_agency,3.0,3.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,minimax-m2.7,80a58acfcad8dbc3e4ed3ef8ae491d2744cdbcb6f4206eaf53bf15f4baad9c63,learner_contingency,3.0,3.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,minimax-m2.7,80a58acfcad8dbc3e4ed3ef8ae491d2744cdbcb6f4206eaf53bf15f4baad9c63,relational_communion,2.0,2.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,minimax-m3,24bb4ee460abfd1a9128045cf55f6f7462685a967ef398e08c0e2659e928fde1,information_structure,4.0,3.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,minimax-m3,24bb4ee460abfd1a9128045cf55f6f7462685a967ef398e08c0e2659e928fde1,instructional_agency,3.5,3.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,minimax-m3,24bb4ee460abfd1a9128045cf55f6f7462685a967ef398e08c0e2659e928fde1,learner_contingency,3.0,2.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,minimax-m3,24bb4ee460abfd1a9128045cf55f6f7462685a967ef398e08c0e2659e928fde1,relational_communion,2.0,2.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,qwen3.5-4b,2c19129bcc45ca86b2e5893c150655c5173a7850297ee62b17aa41f7659d015f,information_structure,3.5,3.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,qwen3.5-4b,2c19129bcc45ca86b2e5893c150655c5173a7850297ee62b17aa41f7659d015f,instructional_agency,3.0,3.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,qwen3.5-4b,2c19129bcc45ca86b2e5893c150655c5173a7850297ee62b17aa41f7659d015f,learner_contingency,3.0,3.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-0,0,qwen3.5-4b,2c19129bcc45ca86b2e5893c150655c5173a7850297ee62b17aa41f7659d015f,relational_communion,3.5,3.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,deepseek-v4-pro,e3626ef5e8cc1322673db3b6fcd077e958158c9abf459275a9455d9d06460e0a,information_structure,3.0,3.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,deepseek-v4-pro,e3626ef5e8cc1322673db3b6fcd077e958158c9abf459275a9455d9d06460e0a,instructional_agency,5.0,4.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,deepseek-v4-pro,e3626ef5e8cc1322673db3b6fcd077e958158c9abf459275a9455d9d06460e0a,learner_contingency,3.5,3.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,deepseek-v4-pro,e3626ef5e8cc1322673db3b6fcd077e958158c9abf459275a9455d9d06460e0a,relational_communion,3.5,3.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,doubao-seed-2.0-pro,1b830e9aa809f4fa295143dc537b0d11cc521d2d9fb5f0ba62ffb370a5c7870d,information_structure,4.0,4.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,doubao-seed-2.0-pro,1b830e9aa809f4fa295143dc537b0d11cc521d2d9fb5f0ba62ffb370a5c7870d,instructional_agency,3.0,2.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,doubao-seed-2.0-pro,1b830e9aa809f4fa295143dc537b0d11cc521d2d9fb5f0ba62ffb370a5c7870d,learner_contingency,3.0,2.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,doubao-seed-2.0-pro,1b830e9aa809f4fa295143dc537b0d11cc521d2d9fb5f0ba62ffb370a5c7870d,relational_communion,4.0,3.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,glm-5.2,925149650c8b142730284c4563c06628f0b576313b257066b5e71d9f10688548,information_structure,4.0,4.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,glm-5.2,925149650c8b142730284c4563c06628f0b576313b257066b5e71d9f10688548,instructional_agency,3.0,3.25,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,glm-5.2,925149650c8b142730284c4563c06628f0b576313b257066b5e71d9f10688548,learner_contingency,4.0,4.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,glm-5.2,925149650c8b142730284c4563c06628f0b576313b257066b5e71d9f10688548,relational_communion,4.0,3.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,minimax-m2.7,9db748c8994caefc8cf8fc71a64b2d52d6d08d55d567a53ae4e6d2f88e3ed965,information_structure,3.0,3.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,minimax-m2.7,9db748c8994caefc8cf8fc71a64b2d52d6d08d55d567a53ae4e6d2f88e3ed965,instructional_agency,5.0,4.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,minimax-m2.7,9db748c8994caefc8cf8fc71a64b2d52d6d08d55d567a53ae4e6d2f88e3ed965,learner_contingency,2.5,2.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,minimax-m2.7,9db748c8994caefc8cf8fc71a64b2d52d6d08d55d567a53ae4e6d2f88e3ed965,relational_communion,2.0,2.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,minimax-m3,cc33cba1586650b54f2a7dd8a7053a2b3410284997a34183e8c25c994c0181c4,information_structure,3.0,3.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,minimax-m3,cc33cba1586650b54f2a7dd8a7053a2b3410284997a34183e8c25c994c0181c4,instructional_agency,5.0,4.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,minimax-m3,cc33cba1586650b54f2a7dd8a7053a2b3410284997a34183e8c25c994c0181c4,learner_contingency,3.0,3.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,minimax-m3,cc33cba1586650b54f2a7dd8a7053a2b3410284997a34183e8c25c994c0181c4,relational_communion,3.5,3.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,qwen3.5-4b,1b59fad5856349039560a806bc0381330e78607a7bafd397f1f748a4ec68fb8b,information_structure,4.0,4.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,qwen3.5-4b,1b59fad5856349039560a806bc0381330e78607a7bafd397f1f748a4ec68fb8b,instructional_agency,4.0,3.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,qwen3.5-4b,1b59fad5856349039560a806bc0381330e78607a7bafd397f1f748a4ec68fb8b,learner_contingency,3.0,3.25,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,qwen3.5-4b,1b59fad5856349039560a806bc0381330e78607a7bafd397f1f748a4ec68fb8b,relational_communion,2.5,2.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,deepseek-v4-pro,1e6d0bd2d0ccda4eecba5d62b4110339429115e640081cef4156bc0a63b43a21,information_structure,4.0,4.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,deepseek-v4-pro,1e6d0bd2d0ccda4eecba5d62b4110339429115e640081cef4156bc0a63b43a21,instructional_agency,4.0,3.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,deepseek-v4-pro,1e6d0bd2d0ccda4eecba5d62b4110339429115e640081cef4156bc0a63b43a21,learner_contingency,3.5,3.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,deepseek-v4-pro,1e6d0bd2d0ccda4eecba5d62b4110339429115e640081cef4156bc0a63b43a21,relational_communion,2.5,2.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,doubao-seed-2.0-pro,3f022d6353d3791ba4fa6a9a07b4c549f4e75b431cde8d74dfaae457aeb878ef,information_structure,4.0,3.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,doubao-seed-2.0-pro,3f022d6353d3791ba4fa6a9a07b4c549f4e75b431cde8d74dfaae457aeb878ef,instructional_agency,4.0,3.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,doubao-seed-2.0-pro,3f022d6353d3791ba4fa6a9a07b4c549f4e75b431cde8d74dfaae457aeb878ef,learner_contingency,3.0,2.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,doubao-seed-2.0-pro,3f022d6353d3791ba4fa6a9a07b4c549f4e75b431cde8d74dfaae457aeb878ef,relational_communion,2.0,2.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,glm-5.2,73b85be05438bdcc1f9070a2c0edaf6482fc817ede76d9e9199432560a143bf8,information_structure,4.0,3.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,glm-5.2,73b85be05438bdcc1f9070a2c0edaf6482fc817ede76d9e9199432560a143bf8,instructional_agency,4.0,3.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,glm-5.2,73b85be05438bdcc1f9070a2c0edaf6482fc817ede76d9e9199432560a143bf8,learner_contingency,3.0,3.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,glm-5.2,73b85be05438bdcc1f9070a2c0edaf6482fc817ede76d9e9199432560a143bf8,relational_communion,2.0,2.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,minimax-m2.7,dc095f83b2394840eb0d967db90476db54f3c6eaffa7ab51cf5b776ad92d2524,information_structure,2.5,2.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,minimax-m2.7,dc095f83b2394840eb0d967db90476db54f3c6eaffa7ab51cf5b776ad92d2524,instructional_agency,5.0,5.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,minimax-m2.7,dc095f83b2394840eb0d967db90476db54f3c6eaffa7ab51cf5b776ad92d2524,learner_contingency,2.0,2.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,minimax-m2.7,dc095f83b2394840eb0d967db90476db54f3c6eaffa7ab51cf5b776ad92d2524,relational_communion,4.0,3.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,minimax-m3,f0605f364c92883b947b306bc3513adcd3ea30e040ae49c6ceb135507f23c2de,information_structure,4.0,3.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,minimax-m3,f0605f364c92883b947b306bc3513adcd3ea30e040ae49c6ceb135507f23c2de,instructional_agency,3.5,3.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,minimax-m3,f0605f364c92883b947b306bc3513adcd3ea30e040ae49c6ceb135507f23c2de,learner_contingency,3.0,3.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,minimax-m3,f0605f364c92883b947b306bc3513adcd3ea30e040ae49c6ceb135507f23c2de,relational_communion,2.0,2.25,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,qwen3.5-4b,9f8ae03010f4e42ec28dc461f65b7f0b8651ed98544d377bcfa28aad91332cf0,information_structure,4.0,3.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,qwen3.5-4b,9f8ae03010f4e42ec28dc461f65b7f0b8651ed98544d377bcfa28aad91332cf0,instructional_agency,3.5,3.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,qwen3.5-4b,9f8ae03010f4e42ec28dc461f65b7f0b8651ed98544d377bcfa28aad91332cf0,learner_contingency,3.0,3.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,qwen3.5-4b,9f8ae03010f4e42ec28dc461f65b7f0b8651ed98544d377bcfa28aad91332cf0,relational_communion,2.0,2.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,deepseek-v4-pro,df7c03b3c33446a06a52a90be5757c098390b4ae49860f6a174646e1e385d81a,information_structure,3.0,2.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,deepseek-v4-pro,df7c03b3c33446a06a52a90be5757c098390b4ae49860f6a174646e1e385d81a,instructional_agency,5.0,4.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,deepseek-v4-pro,df7c03b3c33446a06a52a90be5757c098390b4ae49860f6a174646e1e385d81a,learner_contingency,2.5,2.25,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,deepseek-v4-pro,df7c03b3c33446a06a52a90be5757c098390b4ae49860f6a174646e1e385d81a,relational_communion,3.5,3.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,doubao-seed-2.0-pro,afffc4ec242502fdb17dba2de70ff446a764c0bc55f34b39594f4628268f9016,information_structure,4.0,4.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,doubao-seed-2.0-pro,afffc4ec242502fdb17dba2de70ff446a764c0bc55f34b39594f4628268f9016,instructional_agency,3.5,3.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,doubao-seed-2.0-pro,afffc4ec242502fdb17dba2de70ff446a764c0bc55f34b39594f4628268f9016,learner_contingency,3.0,2.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,doubao-seed-2.0-pro,afffc4ec242502fdb17dba2de70ff446a764c0bc55f34b39594f4628268f9016,relational_communion,3.0,3.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,glm-5.2,d8480a9a0f38281dd2bc83639aae86f3c1244e00d586a03217dcc71254078f7a,information_structure,3.0,2.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,glm-5.2,d8480a9a0f38281dd2bc83639aae86f3c1244e00d586a03217dcc71254078f7a,instructional_agency,5.0,4.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,glm-5.2,d8480a9a0f38281dd2bc83639aae86f3c1244e00d586a03217dcc71254078f7a,learner_contingency,3.0,2.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,glm-5.2,d8480a9a0f38281dd2bc83639aae86f3c1244e00d586a03217dcc71254078f7a,relational_communion,4.0,3.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,minimax-m2.7,5eb1a9d4626b84481319dbdad3b4a5c1ac69da2b0973dc4dfe15e868b64873e5,information_structure,3.5,3.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,minimax-m2.7,5eb1a9d4626b84481319dbdad3b4a5c1ac69da2b0973dc4dfe15e868b64873e5,instructional_agency,3.5,3.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,minimax-m2.7,5eb1a9d4626b84481319dbdad3b4a5c1ac69da2b0973dc4dfe15e868b64873e5,learner_contingency,3.0,2.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,minimax-m2.7,5eb1a9d4626b84481319dbdad3b4a5c1ac69da2b0973dc4dfe15e868b64873e5,relational_communion,2.0,2.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,minimax-m3,957d4471f43affaf6a5c7b4bb011db90e572282048711c2e0330a04ee9b85e4e,information_structure,3.0,2.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,minimax-m3,957d4471f43affaf6a5c7b4bb011db90e572282048711c2e0330a04ee9b85e4e,instructional_agency,5.0,4.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,minimax-m3,957d4471f43affaf6a5c7b4bb011db90e572282048711c2e0330a04ee9b85e4e,learner_contingency,3.0,2.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,minimax-m3,957d4471f43affaf6a5c7b4bb011db90e572282048711c2e0330a04ee9b85e4e,relational_communion,4.0,3.75,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,qwen3.5-4b,0b0df6e80d901eaac441404c030bfc805334e40821c6d2f486508e754d62756a,information_structure,4.0,4.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,qwen3.5-4b,0b0df6e80d901eaac441404c030bfc805334e40821c6d2f486508e754d62756a,instructional_agency,1.5,1.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,qwen3.5-4b,0b0df6e80d901eaac441404c030bfc805334e40821c6d2f486508e754d62756a,learner_contingency,3.0,3.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,qwen3.5-4b,0b0df6e80d901eaac441404c030bfc805334e40821c6d2f486508e754d62756a,relational_communion,3.5,3.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-42,42,deepseek-v4-pro,2ca6cf59f3bef989b7d876bf2f82c7d2593e6ae6dcfbd0c351bc626e595dff29,information_structure,4.0,4.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-42,42,deepseek-v4-pro,2ca6cf59f3bef989b7d876bf2f82c7d2593e6ae6dcfbd0c351bc626e595dff29,instructional_agency,3.0,3.25,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-42,42,deepseek-v4-pro,2ca6cf59f3bef989b7d876bf2f82c7d2593e6ae6dcfbd0c351bc626e595dff29,learner_contingency,3.0,3.25,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-42,42,deepseek-v4-pro,2ca6cf59f3bef989b7d876bf2f82c7d2593e6ae6dcfbd0c351bc626e595dff29,relational_communion,3.0,3.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-42,42,doubao-seed-2.0-pro,88b1624cfa2429d9fb67378b0adcc5d03a551c0aa007b7ce7653df4d499c8e92,information_structure,4.0,4.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-42,42,doubao-seed-2.0-pro,88b1624cfa2429d9fb67378b0adcc5d03a551c0aa007b7ce7653df4d499c8e92,instructional_agency,3.0,3.0,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-42,42,doubao-seed-2.0-pro,88b1624cfa2429d9fb67378b0adcc5d03a551c0aa007b7ce7653df4d499c8e92,learner_contingency,3.0,3.25,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-42,42,doubao-seed-2.0-pro,88b1624cfa2429d9fb67378b0adcc5d03a551c0aa007b7ce7653df4d499c8e92,relational_communion,3.5,3.5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-42,42,glm-5.2,73fa00d79346f0fbe494de748b50d34427b7db1d4565e4c2e4f1d712595763ed,information_structure,4.0,3.75,4
